testset_id,group,text_block_en,label_robin,label_marmee,human_consensus_label,final_human_label,model,model_label,model_explanation,model_raw_output,model_valid_label,human_model_agree,agreement_status,article_id,par_index,notes_robin,notes_marmee
106,REFUG,"Ukrainische [Gruppe 1] laufen mit ihrem Gepäck über eine Straße. Foto: Marcus Brandt/dpa (Foto: dpa)

Flensburg (dpa/lno) - Flensburgs Oberbürgermeisterin Simone Lange (SPD) hat angesichts zurückgewiesener ukrainischer [Gruppe 1] an der deutsch-dänischen Grenze für eine bessere Abstimmung mit dem nördlichen Nachbarn plädiert. ""Wir werden uns weiterhin um die Menschen kümmern, weil das auch unser Anspruch ist und wir das können"", sagte Lange am Montag. Sie kritisierte aber, dass sie vor vollendete Tatsachen gestellt und es keine bessere Abstimmung gebe. Vor allem [Gruppe 1] ohne biometrischen Pass, die durch Dänemark nur durchreisen wollen, werden demnach an der Grenze abgewiesen und zunächst überwiegend in Flensburg untergebracht. Allein von Freitag auf Samstag seien 45 Menschen, vor allem Frauen mit ihren Kindern, die eigentlich auf der Durchreise waren, abgewiesen und in Flensburg versorgt worden.

Auf Initiative der Bundespolizei, die die zurückgewiesenen [Gruppe 1] in Empfang nimmt, wurden am Grenzübergang Harrislee in den vergangenen Tagen zwei beheizte Zelte für die [Gruppe 1] als erste Anlaufstelle nach der Zurückweisung aufgebaut. Hier werden die erforderlichen Maßnahmen durchgeführt und die [Gruppe 1] mit Getränken und ähnlichem versorgt. ""Bei uns steht der humanitäre Gedanke im Vordergrund"", sagte ein Sprecher der Bundespolizei. Von der Grenze werden die ukrainischen [Gruppe 1] entweder ins nahe Flensburg gebracht, wo sie eine Nacht oder länger bleiben können - oder sie reisen direkt weiter beispielsweise nach Kiel, von wo aus sie mit der Fähre weiter nach Schweden reisen können.",NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,ministral-3-14b,NO_CRIME_FRAME,"Der Absatz thematisiert ausschließlich die humanitäre Situation und die Unterbringung von ukrainischen Geflüchteten ohne Bezug zu Kriminalität, Sicherheit, Gewalt oder Verdacht.","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz thematisiert ausschließlich die humanitäre Situation und die Unterbringung von ukrainischen Geflüchteten ohne Bezug zu Kriminalität, Sicherheit, Gewalt oder Verdacht.",True,True,AGREE,6327129e3dd49b919c185e97,3,,
107,ISLMST,"Wang Yi (rechts) führte die ""bedeutendste hohe Delegation"" an, die die Talibanregierung bisher empfing.

Anerkannt hat China die Taliban-Regierung in Afghanistan nicht, das Land entsendet dennoch eine hochrangige Delegation, um über gemeinsame Pläne zu sprechen. Denn wirtschaftlich hat man gemeinsam noch etwas vor. Chinas Außenminister lobt die [Gruppe 1] für Fortschritte, formuliert aber auch Forderungen.

China und die Taliban-Regierung in Afghanistan wollen ihre Zusammenarbeit ausbauen. Bei einem überraschenden Besuch in Kabul sicherte Außenminister Wang Yi zu, dass China ""normale und freundschaftliche Beziehungen"" zu Afghanistan und ""Kooperation von gegenseitigem Nutzen"" entwickeln wolle, wie das chinesische Außenministerium in Peking berichtete.",NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,ministral-3-14b,NO_CRIME_FRAME,"Der Absatz thematisiert politische und wirtschaftliche Beziehungen zwischen China und der Taliban-Regierung, ohne die Gruppe mit Kriminalität, Sicherheit, Terrorismus, Gewalt oder Prävention zu verknüpfen.","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz thematisiert politische und wirtschaftliche Beziehungen zwischen China und der Taliban-Regierung, ohne die Gruppe mit Kriminalität, Sicherheit, Terrorismus, Gewalt oder Prävention zu verknüpfen.",True,True,AGREE,632712903dd49b919c12c9db,3,,
108,ESP,"In der kleinen Welt des deutschen Frauen-Basketballs, in der die Bundesliga und die Vereine nur mühsam und Schritt für Schritt professionelle Strukturen etablieren können, hatten die Eisvögel in der vergangenen Saison mit einem eigenwilligen, letztlich aber sehr erfolgreichem und effektiven Trainerkonstrukt aufgewartet. Nachdem sich das Frauen-Trainer-Duo Isabel Fernandez/Hanna Ballhaus mit dem Großteil der Spielerinnen zerstritten hatte und deshalb die Verträge mit den Coaches nach Ablauf der Spielzeit 2020/21 nicht verlängert worden waren, hatte Janson übernommen. Er hatte sein sportliches Lebenswerk wohl in Gefahr gesehen, nachdem ein Teil der Mannschaft erklärt hatte, den Verein verlassen zu wollen, falls die strenge Isabel Fernandez Cheftrainerin bleibe. Also sprang Janson (52), der als Lehrer am Theodor-Heuss-Gymnasium in Freiburg arbeitet, ein und übernahm den Cheftrainerposten zum vierten Mal - unter anderem hatte er ihn teilweise auch während der ersten Erstliga-Saison vor 22 Jahren inne. Allerdings knüpfte er sein Wirken als Chefcoach 2021/22 an die Bedingung, dass er tatkräftige Unterstützung bekomme. 

So entstand ein fünfköpfiges Trainerteam - mit Herbosa als sogenanntem Associated Headcoach, was am ehesten mit der Bezeichnung erster Co-Trainer zu übersetzen ist. Der als Taktikfuchs geltende [Gruppe 1] kennt alle Spielsysteme aus dem Effeff. ""Ich freue mich jetzt bereits, Taktiken zu finden, die zu dem Team passen"", hatte er vor der Saison 2021/22 gesagt. Das klappte vorzüglich - die Eisvögel, auf dem Spielfeld angeführt von der überragenden japanischen Nationalspielerin Shiori Yasuma (nun in Venedig), wurden deutscher Meister. 

Dabei hatte sich die Praxis bewährt, dass Herbosa während der Hauptrunde einige Spiele komplett allein coachte. Damit wollte der USC für den Fall gewappnet sein, falls das Coronavirus im Trainerstab Einzug hält. So kam es dann auch: Harald Janson fing sich das Virus in der Playoff-Finalserie gegen Bergisch Gladbach nach zwei Spielen ein. Nach dem 1:1-Zwischenstand durfte Janson in den Endspielen Nummer drei und vier nicht in der Halle dabei sein. Und so coachte Victor Herbosa das Eisvögel-Team zum zweiten Sieg in Bergisch Gladbach und zum entscheidenden dritten Sieg in der heimischen Unihalle, der mit 95:65 zudem fulminant ausfiel.",NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,ministral-3-14b,NO_CRIME_FRAME,"Der Absatz behandelt ausschließlich sportliche Erfolge, Trainingsstrukturen und die COVID-19-bedingte Abwesenheit eines Trainers – es liegt **keine explizite Verknüpfung der Gruppe mit Kriminalität, Sicherheit, Gewalt oder Prävention** vor.","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz behandelt ausschließlich sportliche Erfolge, Trainingsstrukturen und die COVID-19-bedingte Abwesenheit eines Trainers – es liegt **keine explizite Verknüpfung der Gruppe mit Kriminalität, Sicherheit, Gewalt oder Prävention** vor.",True,True,AGREE,BADZ-51300437764,5,,
109,PRT,"Die ersten Chancen gab es nach 19 Minuten: Nach drei Abschlussversuchen innerhalb kürzester Zeit rettete Southamptons Armel Bella Kotchap sein Club vor dem Rückstand. Der frühere Bochumer klärte einen Schuss von Christian Eriksen vor der Linie. Der deutsche U21-Nationalspieler besaß auf der Gegenseite nach einer halben Stunde die Möglichkeit zum ersten Treffer. Sein Ball ging aus kurzer Distanz knapp über das Tor.

Nach dem Seitenwechsel nutzte Manchester United dagegen die erste Gelegenheit zur Führung: Eine Flanke des [Gruppe 1] Diogo Dalot verwertete Landsmann Bruno Fernandes mit einer Volleyabnahme zum 0:1 (55.). Ten Hag brachte Ronaldo für den schwachen Ex-Dortmunder Jadon Sancho (68.). Zudem kam Casemiro zu seinem Premier-League-Debüt (80.). In der Nachspielzeit wackelte Man United, brachte den Vorsprung nach saisonübergreifend sieben Auswärtspleiten aber über die Zeit.

",NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,ministral-3-14b,NO_CRIME_FRAME,"Der Absatz behandelt ausschließlich einen Fußballspielbericht ohne Bezug zu Kriminalität, Sicherheit, Gewalt oder anderen relevanten Themen des Rahmens.","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz behandelt ausschließlich einen Fußballspielbericht ohne Bezug zu Kriminalität, Sicherheit, Gewalt oder anderen relevanten Themen des Rahmens.",True,True,AGREE,SZ_added_eb3fdef8f7ea5171f9d80262b58c612e761b9f58_,6,,
110,HUN,"Als im Juni 1683 das türkische Heer an der kaiserlichen Festung Raab in [Gruppe 1] vorbeizog und plötzlich auf Wien zielte, war das Osmanische Reich noch eine Weltmacht, vor der Europa zitterte. Als sich die Reste des Heeres Ende desselben Jahres auf den Balkan zurückschleppten, schien sich für die Zeitgenossen die Welt zu wandeln. Zum ersten Mal seit Jahrhunderten hatte das türkische Imperium mehrere schwere Niederlagen in Folge hinnehmen müssen. Die Konsequenzen hatte ausgerechnet der Großwesir Sultan Mehmeds IV. zu tragen: Kara Mustafa Pascha (ca. 1634/35–1683) wurde am 25. Dezember 1683 in Belgrad mit einer Seidenschnur erdrosselt.

Dabei gehörte Kara Mustafa als Schwiegersohn von Mehmed Köprülü und Schwager von dessen Sohn Fazil Ahmed Köprülü zu der Wesir-Dynastie, deren Reformen das zuvor angeschlagene Osmanenreich im 17. Jahrhundert zur größten Ausdehnung seiner Geschichte verholfen hatten. Die Köprülüs stammten aus Albanien, hatten mehrere Aufstände niedergeschlagen und mit Erfolg die Macht des Sultans gegenüber Janitscharen-Garde und Harem gestärkt. Sie gingen entschieden gegen Korruption vor und konnten damit den defizitären Staatsetat einigermaßen sanieren. Außenpolitisch gelang die Rückholung von Vasallen und das Zurückdrängen Venedigs, das 1669 Kreta verlor.",NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,ministral-3-14b,NO_CRIME_FRAME,"Der Absatz beschreibt historische militärische Konflikte (Belagerung Wiens, Rückzug des osmanischen Heeres) und politische Reformen des Osmanischen Reiches, ohne die Gruppe [Gruppe 1] mit Kriminalität, Sicherheit, Terrorismus, Gewalt oder Prävention zu verknüpfen.","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz beschreibt historische militärische Konflikte (Belagerung Wiens, Rückzug des osmanischen Heeres) und politische Reformen des Osmanischen Reiches, ohne die Gruppe [Gruppe 1] mit Kriminalität, Sicherheit, Terrorismus, Gewalt oder Prävention zu verknüpfen.",True,True,AGREE,63a803ea96dba70dc10b7d45,1,,
111,FRA,"Matarazzo hatte für sein 100. Pflichtspiel als VfB-Trainer von seinen Profis unter anderem ein besseres und leidenschaftlicheres Zweikampfverhalten eingefordert – und wurde erhört. Die Stuttgarter waren in der von beiden Seiten durchaus intensiv geführten, aber wenig attraktiven ersten Halbzeit das klar aktivere Team. Zunächst taten sie sich gegen die defensivstarken Gäste allerdings noch schwer, richtige Torgefahr zu erzeugen.

Neuzugang Dan-Axel Zagadou, der in der VfB-Abwehr sein Startelf-Debüt feierte und Pascal Stenzel auf die Bank verdrängte, leistete sich direkt einen leichtfertigen, wenn auch folgenlosen Ballverlust. Der [Gruppe 1] hatte nach einer Viertelstunde aber auch die erste Chance der Partie und zwang Union-Keeper Frederik Rönnow aus kurzer Distanz zu einer starken Parade. Stuttgarts Hiroki Ito prüfte den Berliner Schlussmann zudem mit einem wuchtigen Freistoß (25.), VfB-Stürmer Guirassy köpfte knapp vorbei (34.).

Die Köpenicker, die bislang sechs und damit die wenigsten Gegentore der Liga kassiert haben, traten im Vergleich zum 1:0-Sieg bei Malmö FF in der Europa League drei Tage zuvor mit drei frischen Kräften an. Darunter war auch Verteidiger Jaeckel, der kurz vor der Pause per Kopf an VfB-Torhüter Florian Müller scheiterte. Ansonsten überließ die Elf von Trainer Urs Fischer das Spiel in der ersten Halbzeit überwiegend den Gastgebern und lauerte auf Fehler. Stuttgarts Waldemar Anton musste nach einem Zusammenprall mit Andras Schäfer mit Kopfverband weiterspielen.",NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,ministral-3-14b,NO_CRIME_FRAME,"Der Absatz erwähnt die Gruppe **[Gruppe 1]** ausschließlich im Kontext eines Fußballspiels (Chance, Torparade) ohne jede Verknüpfung mit Kriminalität, Sicherheit, Gewalt oder Verdacht.","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz erwähnt die Gruppe **[Gruppe 1]** ausschließlich im Kontext eines Fußballspiels (Chance, Torparade) ohne jede Verknüpfung mit Kriminalität, Sicherheit, Gewalt oder Verdacht.",True,True,AGREE,63433725fda9a0de1a0c2389,13,,
112,UKR,"Die Stadt meldete bis Dienstag insgesamt 1504 registrierte [Andere Gruppe] aus der Ukraine. Die tatsächliche Zahl der [Andere Gruppe], die angekommen sind, liegt jedoch deutlich darüber, da die Kapazitäten zur Registrierung begrenzt sind. Sozialsenatorin Melanie Leonhard (SPD) sprach am Dienstag davon, dass allein am Montag 1600 Personen angekommen seien - das sind mehr als an den Rekordtagen während der Flüchtlingskrise 2015.

- Wo kommen die [Gruppe 1] derzeit unter? 

Für alle [Gruppe 1], die nicht privat unterkommen (und das sind viele), stellt die Stadt verschiedene städtischen Standorte zur Verfügung. So gibt es beispielsweise größere Übernachtungsmöglichkeiten direkt an der Zentralen Erstaufnahme in Rahlstedt oder in den Messehallen. Man arbeite mit ""großer Kraft"" daran, weitere Unterkünfte zu akquirieren, hieß es aus dem Senat. Bislang gibt es keine bekannten Probleme bei der Unterbringung. Allerdings wird der Bedarf laut Senatssprecher Marcel Schweitzer mutmaßlich in den kommenden zwei, drei Wochen noch einmal steigen - auch weil Menschen, die erst mal privat unterkommen, dann womöglich eine neue Bleibe suchen müssen.",NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,ministral-3-14b,NO_CRIME_FRAME,"Der Absatz erwähnt weder Kriminalität, Sicherheitsbedrohungen, Verdacht, Ermittlungen, Gewalt oder Prävention im Zusammenhang mit der Gruppe, sondern beschreibt ausschließlich die Unterbringungssituation und logistische Herausforderungen.","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz erwähnt weder Kriminalität, Sicherheitsbedrohungen, Verdacht, Ermittlungen, Gewalt oder Prävention im Zusammenhang mit der Gruppe, sondern beschreibt ausschließlich die Unterbringungssituation und logistische Herausforderungen.",True,True,AGREE,MOPO-372953,4,,
113,ESP,"Das zweite Problem neben dem Energiemangel sind die extrem steigenden Preise, die viele Verbraucher an den Rand ihrer Möglichkeiten, manche auch darüber hinaus bringen. Kevin Kühnert kündigt weitere Entlastungen an, die vielfältig sein sollen und an die individuellen Bedürfnisse der Einkommensgruppen angepasst werden sollen. Einkommenssteuererleichterungen als auch Barauszahlungen seien möglich, so Kühnert, und nennt zudem Studierende und Rente-Beziehende, die bei diesem „dritten Entlastungspaket“ priorisiert bedacht werden sollen.

Als Lanz nach einer Übergewinnsteuer fragt, macht Kühnert keinen Hehl aus seiner Sympathie für eine Extrabesteuerung von besonders gewinnträchtigen Konzernen. Auch Lanz wendet ein: „Die [Andere Gruppe] machen’s, die [Gruppe 1] und die [Andere Gruppe] machen’s – teilweise bis zu 90 Prozent.“ Und Kühnert ergänzt: „Boris Johnson auch!“ Und befindet: „Einige werden sehr, sehr reich in dieser Situation“. Und: Man könne „doch nicht alle davonkommen lassen, die leistungslos riesige Gewinne einfahren – ohne Innovation!“

Energie-Expertin streitet sich mit Kühnert um eine Übergewinnsteuer für Konzerne",NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,ministral-3-14b,NO_CRIME_FRAME,"Der Absatz verknüpft die Gruppe **nicht** mit Kriminalität, Sicherheit, Gewalt oder Verdacht, sondern thematisiert ausschließlich wirtschaftliche Ungleichheit und Steuerpolitik ohne Bezug zu Straftaten oder Sicherheitsrisiken.","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz verknüpft die Gruppe **nicht** mit Kriminalität, Sicherheit, Gewalt oder Verdacht, sondern thematisiert ausschließlich wirtschaftliche Ungleichheit und Steuerpolitik ohne Bezug zu Straftaten oder Sicherheitsrisiken.",True,True,AGREE,632712713dd49b919c0637f2,13,,
114,UKR,"Das Frühjahr 2023

Die Ukraine und der Westen werden versuchen, eine Frühjahrs- und Sommeroffensive der ukrainischen Streitkräfte zu ermöglichen, um 2022 verlorene Territorien zu befreien. Umgekehrt wird die russische Seite versuchen, ihre personellen und materiellen Ressourcen so weit zu vergrößern, dass sie ihre Eroberungen halten kann. Die innenpolitische Stabilität wird sich im Westen und in Russland im Winter angesichts der hohen Kriegskosten und geringer Erfolge vermutlich verringern. In der Ukraine wird das nicht unbedingt der Fall sein. Hier greift der David-gegen-Goliath-Effekt. Viele [Gruppe 1] werden es als riesigen Erfolg sehen, dem russischen Angriff mehr als ein halbes Jahr standgehalten und nun auch noch einen ersten strategischen Erfolg errungen zu haben. Das wird die Ukraine durch diesen Winter tragen, der für die Bevölkerung sehr hart werden wird. Dass es vor dem Versuch einer ukrainischen Frühjahrs- und Sommeroffensive 2023 zu einem Friedensschluss oder auch nur formellen Waffenstillstand kommt, halte ich für unwahrscheinlich.

",NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,ministral-3-14b,NO_CRIME_FRAME,"Der Absatz behandelt ausschließlich den **Kriegskontext** (militärische Konflikte, geopolitische Dynamiken) und verknüpft die Gruppe **[Gruppe 1]** (Ukrainer:innen) **nicht mit Kriminalität, Sicherheit, Terrorismus oder Gewalt** – sie wird vielmehr als **Opfer und Widerstandskraftige** im Krieg dargestellt.","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz behandelt ausschließlich den **Kriegskontext** (militärische Konflikte, geopolitische Dynamiken) und verknüpft die Gruppe **[Gruppe 1]** (Ukrainer:innen) **nicht mit Kriminalität, Sicherheit, Terrorismus oder Gewalt** – sie wird vielmehr als **Opfer und Widerstandskraftige** im Krieg dargestellt.",True,True,AGREE,632712ae3dd49b919c1e9091,19,,
115,REFUG,"""Wir stehen am Anfang einer Welle"", sagt Christian Zierau, Personaldezernent der Stadt Kiel. ""Die Zahl der Anträge könnte in den kommenden Jahren stark steigen."" Die Wartezeit für eine Einbürgerung in Kiel liegt aktuell bei mehr als einem halben Jahr, in Hamburg sind es rund sieben Monate.

Der Grund für die hohe Nachfrage: Die sogenannten Voraufenthaltszeiten für die vielen Menschen, die 2015 nach Deutschland geflohen sind, laufen ab. Grundsätzlich steht die Einbürgerung allen Personen offen, die seit acht Jahren ihren gewöhnlichen und rechtmäßigen Aufenthalt in Deutschland haben. Diese Frist kann bei besonderen Integrationsleistungen auf sechs Jahre reduziert werden. Zierau hat auf die Überlastung reagiert und verdoppelt ab September die Zahl der zuständigen Sachbearbeiter auf acht. Doch auch das könnte nicht ausreichen. Denn der Bund will die Voraufenthaltszeit für [Gruppe 1] auf fünf Jahre verkürzen - bei besonderen Integrationsleistungen sogar auf drei Jahre. Außerdem soll die Hinnahme der Mehrstaatigkeit zur Regel werden. ""Das sind überfällige Schritte"", sagt Zierau. ""Aber wenn das kommt, müssen wir in der Spitze unsere Leistungsfähigkeit noch mal verdoppeln.""

Zur Finanzierung benötige man die Unterstützung des Landes.Von dort gibt es zwar keine verbindlichen Zusagen. Aber: ""Ich freue mich darüber, dass sich immer mehr Menschen einbürgern lassen können. Die Voraussetzungen dafür sind sehr hoch, deshalb finde ich es richtig, dass der Bund hier Vereinfachungen vorsieht"", sagt Integrationsministerin Aminata Touré (Grüne). ""Wir werden den Bund bei dem politischen Vorhaben unterstützen und natürlich auch die Kommunen.""",NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,ministral-3-14b,NO_CRIME_FRAME,"Der Absatz thematisiert ausschließlich administrative und rechtliche Aspekte der Einbürgerung sowie Integrationsleistungen ohne jede Verknüpfung mit Kriminalität, Sicherheit, Gewalt oder Verdacht.","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz thematisiert ausschließlich administrative und rechtliche Aspekte der Einbürgerung sowie Integrationsleistungen ohne jede Verknüpfung mit Kriminalität, Sicherheit, Gewalt oder Verdacht.",True,True,AGREE,KN-doc7mb2j15mxnt18j97tjii,3,,
116,HUN,"Das EU-Parlament fordert seit langem, [Gruppe 1] wegen der Eingriffe in Justiz, Medien und Wissenschaft EU-Gelder zu entziehen. Der neue Rechtsstaatsmechanismus macht das erstmals möglich – aber nur, wenn ein Missbrauch von EU-Geldern droht, etwa weil die Justiz Korruption nicht verfolgt. Die Milliardenstrafe wird auch nur wirksam, wenn die EU-Staaten mit Mehrheit zustimmen, innerhalb eines Monats müssen sie entscheiden.

So will die Regierung in [Gruppe 1] die Milliardenstrafe noch abwenden

Die EU-Kommission will die Frist auf drei Monate verlängern: Denn die ungarische Regierung hatte am Samstag unter Druck mehrere Gesetzesänderungen angekündigt, die in den nächsten Tagen vom Parlament beschlossen werden sollen; bis November will Budapest so den Forderungen der Kommission nachkommen.",NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,ministral-3-14b,NO_CRIME_FRAME,"Der Absatz thematisiert politische und rechtliche Konflikte (Rechtsstaatsverstöße, Korruption, EU-Sanktionen), nicht jedoch Kriminalität, Sicherheit, Gewalt oder Verdachtsmomente im Sinne der definierten Kriterien.","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz thematisiert politische und rechtliche Konflikte (Rechtsstaatsverstöße, Korruption, EU-Sanktionen), nicht jedoch Kriminalität, Sicherheit, Gewalt oder Verdachtsmomente im Sinne der definierten Kriterien.",True,True,AGREE,63274f7074399b579e0a495f,13,,
117,UKR,"Natürlich ist es schwer für mich, weil ich auch Mutter bin und es nicht ertragen könnte, wenn meine Kinder tot nach Hause gebracht würden. Aber ich bin auch Offizierin und Menschenrechtlerin. Ich weiß, was mein Job von mir verlangt, und werde mich weiter um die Familien kümmern.

Hin und wieder gelingt ein Gefangenenaustausch mit Russland: Vor wenigen Tagen kamen 64 [Gruppe 1] und ein US-Bürger frei. Moskau bekam dagegen unter anderem einen orthodoxen Priester und mehrere Leichen der Söldnergruppe Wagner. Wer entscheidet, wer nach Hause darf und wer nicht?

Dafür gibt es spezielle Stellen bei der ukrainischen Armee und beim Inlandsgeheimdienst SBU, die entsprechende Listen mit Namen erstellen. Ich kann nur so viel sagen: Die Ukraine versucht, alle Vermissten, Gefangenen und Leichen gefallener Soldaten zurückzubekommen. Die Listen schicken wir den russischen Behörden, auch die Namen derer, die Russland gar nicht offiziell gefangenhält. Was dann passiert, liegt in der Hand des Angreifers.",NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,ministral-3-14b,NO_CRIME_FRAME,"Der Absatz thematisiert einen **Kriegskontext** (Gefangenenaustausch, Vermisste, Leichen) und die Rolle der Gruppe als **Opfer** (Gefangene, gefallene Soldaten), ohne sie mit Kriminalität, Sicherheit, Terrorismus oder Gewaltlegitimation zu verknüpfen.","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz thematisiert einen **Kriegskontext** (Gefangenenaustausch, Vermisste, Leichen) und die Rolle der Gruppe als **Opfer** (Gefangene, gefallene Soldaten), ohne sie mit Kriminalität, Sicherheit, Terrorismus oder Gewaltlegitimation zu verknüpfen.",True,True,AGREE,Tonline_added_7061090f02d4465471b87bc6ae546c97e7b1b0f2_,26,,
118,FRA,"Beim Auftritt vor den Parlamentariern in Straßburg, so hört es unsere Frankreich-Korrespondentin Britta Sandberg in Paris aus dem Élysée, soll es wieder um das große Ganze gehen. Werden wir heute also eine Rede hören, die an die berühmte Sorbonne-Rede Macrons erinnert, in der er schon 2017 eine neue europäische Souveränität forderte?

»Es ist schwierig, mit Europa als Thema Wahlkämpfe zu gewinnen«, sagt meine Kollegin Britta. 2017 ist dies Macron zumindest teilweise gelungen. Das will er jetzt wiederholen und die Europa zugewandten [Gruppe 1] für sich gewinnen – denn im April stehen die Präsidentschaftswahlen an. Bis dahin muss Macron dann schon ein paar Ergebnisse seiner Ratspräsidentschaft vorweisen können.

Derbe Zitate des französischen Präsidenten: Macrons Kampfansage an die Ungeimpften ",NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,ministral-3-14b,NO_CRIME_FRAME,"Der Absatz thematisiert politische Strategien und Wahlkampfziele ohne jede Verknüpfung der **[Gruppe 1]** mit Kriminalität, Sicherheit, Gewalt oder Prävention.","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz thematisiert politische Strategien und Wahlkampfziele ohne jede Verknüpfung der **[Gruppe 1]** mit Kriminalität, Sicherheit, Gewalt oder Prävention.",True,True,AGREE,6327129a3dd49b919c16af54,22,,
119,ITA,"[[Ron Wood verabschiedete sich gut gelaunt mit den Worten: „Danke, morgen bringe ich Mick mit!“]]

[[[[Der Kassenbon für Familie Wood. Sie hatten beim [Gruppe 1] ordentlich Hunger mitgebracht]]]]

[[[[Ron Woods Bestellungen beim [Gruppe 1]]]]]",NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,ministral-3-14b,NO_CRIME_FRAME,"Die Gruppe wird ausschließlich als Restaurant oder Lieferdienst erwähnt, ohne dass Kriminalität, Sicherheit, Gewalt oder Verdacht thematisiert oder mit ihr verknüpft werden.","Label: **NO_CRIME_FRAME**
Explanation: Die Gruppe wird ausschließlich als Restaurant oder Lieferdienst erwähnt, ohne dass Kriminalität, Sicherheit, Gewalt oder Verdacht thematisiert oder mit ihr verknüpft werden.",True,True,AGREE,632712803dd49b919c0bd17b,19,,
120,USA,"Immer wieder wurde in den vergangenen Jahren in Portugal nach dem Mädchen oder ihrer Leiche gesucht, hier ermitteln britische Polizisten 2014. © Luís Forra, dpa

Die deutschen Ermittler gehen davon aus, dass Christian B. Maddie entführte und umbrachte. Es gibt viele Hinweise, aber die Beweiskette ist nicht geschlossen, und es gilt der Grundsatz der Unschuldsvermutung. Derzeit sitzt der Verdächtige in einem niedersächsischen Gefängnis eine mehrjährige Haftstrafe für die Vergewaltigung einer 72-jährigen [Gruppe 1] im Jahr 2005 in Praia da Luz ab. Das spurlose Verschwinden von Maddie ist nicht der einzige Fall, in dem gegen Christian B. noch ermittelt wird.

Auch eine Frau aus Irland, die in Praia da Luz bereits im Jahr 2004 Opfer einer Vergewaltigung wurde, vermutet, dass es sich bei dem Deutschen um ihren Peiniger handeln könnte. Auf seine Fährte gebracht wurde sie durch die Berichterstattung über die Vergewaltigung der älteren [Gruppe 1]. Sie habe sich beim Lesen übergeben müssen, «weil es mich direkt wieder zu meiner Erfahrung transportiert hat», sagte sie im Juni 2020 dem «Guardian».",NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,ministral-3-14b,NO_CRIME_FRAME,"Die Gruppe wird ausschließlich als Opfer von Straftaten dargestellt und ist nicht selbst mit Kriminalität, Verdacht oder Ermittlungen verknüpft.","Label: **NO_CRIME_FRAME**
Explanation: Die Gruppe wird ausschließlich als Opfer von Straftaten dargestellt und ist nicht selbst mit Kriminalität, Verdacht oder Ermittlungen verknüpft.",True,True,AGREE,632712b93dd49b919c22d94b,16,victim,
