article_id,par_index,group,text_block_en,raw_output,label,explanation
6327128f3dd49b919c122e6e,15,FRA,"dazu auch: Wahl zwischen Le Pen und Macron: Es brodelt in Frankreich

Viele [Gruppe 1] sind frustriert. Vor allem Jüngere wenden sich den politischen Extremen zu – oder wollen gar nicht mehr wählen. Das könnte der Rechtsextremen Le Pen helfen. Hier erklären sie ihre Gründe.

Es ist die Wut, die viele auf die Straße treibt. Zehntausende gingen zuletzt auf die Straße, in Paris, aber auch in kleineren Städten wie Lyon besetzten Studierende Universitäten. “Keine Stimme für Marine Le Pen”, heißt es auf den Plakaten. Oder: “Nein zu Rechtsextremismus”.","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz thematisiert politische Frustration, Proteste gegen Rechtsextremismus und Wahlverhalten, ohne die Gruppe explizit mit Kriminalität, Sicherheit oder Straftaten zu verknüpfen.",NO_CRIME_FRAME,"Der Absatz thematisiert politische Frustration, Proteste gegen Rechtsextremismus und Wahlverhalten, ohne die Gruppe explizit mit Kriminalität, Sicherheit oder Straftaten zu verknüpfen."
6327127f3dd49b919c0b6060,13,RUS,"Schon in den ersten Kriegstagen (ab dem 3. März) beschossen Putins Truppen die 13 000-Einwohner-Stadt im Nordosten Kiews (rund 60 Kilometer entfernt) mit Raketen, zerstörten komplette Häuserblocks und die zivile Infrastruktur.

Drohnenaufnahmen zeigten eine nahezu komplett zerstörte Stadt. Schutt auf den Straßen, Rauch über den Trümmern. Vor wenigen Tagen zogen die [Gruppe 1] ab.

Ukraine-Präsident Wolodymyr Selenskyj (44) am Montagabend: „Das Militär hat Menschen gefoltert und wir haben jeden Grund zu glauben, dass noch viel mehr Menschen getötet wurden. (…) Viel mehr, als wir bisher wissen“.","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz beschreibt Kriegshandlungen, Folter und Tötungen durch russische Truppen, ohne die **[Gruppe 1]** als Täter, Verdächtige oder mit Kriminalität zu verknüpfen – sie wird vielmehr als Opfer oder abziehende Zivilbevölkerung erwähnt.",NO_CRIME_FRAME,"Der Absatz beschreibt Kriegshandlungen, Folter und Tötungen durch russische Truppen, ohne die **[Gruppe 1]** als Täter, Verdächtige oder mit Kriminalität zu verknüpfen – sie wird vielmehr als Opfer oder abziehende Zivilbevölkerung erwähnt."
632712a23dd49b919c1a2634,11,UKR,"""Alles was zählt, ist einen weiteren Tag zu überleben""

Doch schon bald feuerten die [Gruppe 1] nicht mehr nur mit Handfeuerwaffen auf die [Andere Gruppe], sondern auch Bomben und Granaten. ""Die erste Woche war ich wie in Schockstarre. Ich ging schlafen mit dem Gedanken: Heute ist der 1. März, wenn ich aufwache, ist der 2. März. Alles was zählt, ist einen weiteren Tag zu überleben."" Es sei ein Wunder, dass seine Einheit überhaupt so lange unbeschadet blieb: ""Die Granaten schlugen mehrere Male ziemlich nah bei uns ein.""

Nach mehreren Wochen wurde der Mann nach eigenen Angaben von der Front abgezogen und zum Schutz der Nachschublinien eingesetzt. Dann habe er zum ersten Mal Zeit und Kraft gehabt, über sein Handeln nachzudenken. ""Wir hatten ein Radio und erfuhren so, dass in Russland die Geschäfte schlossen und die Wirtschaft zusammenbrach. Ich fühlte mich schuldig, aber noch schuldiger fühlte ich mich, weil wir in die Ukraine gekommen waren."" Aus Scham habe er vor den [Andere Gruppe] sein Gesicht verborgen.","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz beschreibt einen **militärischen Konflikt** (Kriegshandlungen, Front, Nachschublinien) und zeigt die **[Gruppe 1]** als **Opfer oder Akteur in einem bewaffneten Konflikt**, nicht als Verursacher von Kriminalität im Sinne innerer Sicherheit oder Straftaten im zivilen Kontext.",NO_CRIME_FRAME,"Der Absatz beschreibt einen **militärischen Konflikt** (Kriegshandlungen, Front, Nachschublinien) und zeigt die **[Gruppe 1]** als **Opfer oder Akteur in einem bewaffneten Konflikt**, nicht als Verursacher von Kriminalität im Sinne innerer Sicherheit oder Straftaten im zivilen Kontext."
635647462c368528ba097c4d,11,PRT,"Selbstverliebter Gockel

Der [Gruppe 1] war 17, als ihn Sir Alex damals holte. Aber er hat alles wieder vergessen, denn im beginnenden Zwielicht seiner kolossalen Karriere übersteigt es seine Vorstellungskraft, dass eine Mannschaft ohne ihn besser spielt, oder dass er gar zur Belastung wird. Das Gefühl der mangelnden Achtung wurde bei Ronaldo erstmals 2018 thematisiert. Aus verletzter Eitelkeit sei er von Real zu Juventus Turin übergelaufen, argwöhnte damals die Zeitung „El Mundo“ und zitierte den Superstar mit dem Vorwurf an seinen Exklub: „Es ist ein Mangel an Respekt, dass ich weniger verdiene als Messi und Neymar. Es geht nicht um das Geld, sondern um den Status, um Respekt.“

Auch in Manchester klingt Ronaldo jetzt manchmal wie ein selbstverliebter Gockel, der sich ständig beweisen muss, dass er den größten Hintern in der Hose hat, und zwischen den Beinen drei Eier mit Doppeldotter. Als er zu ManU wechselte, sicherte er sich zur Stählung seines Markenzeichens „CR7“ unverzüglich das Trikot mit der Nummer 7, der Uruguayer Edinson Cavani trat es an ihn ab. „Ein Dankeschön an Edi für diese unglaubliche Geste“, sagte Ronaldo, als ob Cavani jemals groß gefragt worden wäre.","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz thematisiert ausschließlich sportliche Karriere, Eitelkeit und persönliche Konflikte von Cristiano Ronaldo und enthält **keine** explizite Verknüpfung mit Kriminalität, Sicherheit oder einer ethnischen/sozialen Gruppe im Sinne der Annotationsregeln.",NO_CRIME_FRAME,"Der Absatz thematisiert ausschließlich sportliche Karriere, Eitelkeit und persönliche Konflikte von Cristiano Ronaldo und enthält **keine** explizite Verknüpfung mit Kriminalität, Sicherheit oder einer ethnischen/sozialen Gruppe im Sinne der Annotationsregeln."
Rubikon_added_11b4aba7f3af53a803cd671c1ae6dd3de1ccbbe9_,22,GBR,"Denn abgesehen von den kulturellen Einblicken beruhigt es mich, angesichts der aktuellen Bedrohungen auf der politischen Weltbühne, von den Erfahrungen zu lesen, die andere Menschen bereits mit Krieg, Bürgerkrieg, Regime-Changes und sozialen Unruhen gemacht haben. Vielleicht kann ich von ihnen lernen, zumindest erkennen, dass das Leben weitergeht — bis wir eben so oder so irgendwann sterben.

Ich bestellte mir auch gleich zwei Romane einer [Andere Gruppe] (die ich noch nicht gelesen habe), da ich feststellte, dass ich nichts über das Leben in asiatischen Ländern weiß und gegenüber Menschen aus Asien noch unbewusster und von Vorurteilen geprägter bin als Menschen anderer Kulturen gegenüber, zu denen ich zumindest zeitweise enge Beziehungen hatte — wie zu Mexikanern, Kolumbianern, Kubanern, [Andere Gruppe], Neuseeländern, [Andere Gruppe], [Andere Gruppe], Argentiniern, Venezolanern, Ecuadorianern, [Andere Gruppe], [Andere Gruppe], [Andere Gruppe], [Andere Gruppe], [Andere Gruppe], Dänen, Schweden, [Gruppe 1], [Andere Gruppe], [Andere Gruppe], [Andere Gruppe], Ivorern, Südafrikanern, [Andere Gruppe], [Andere Gruppe], [Andere Gruppe], [Andere Gruppe], Burkinern, Tschechen, Slowaken, [Andere Gruppe], [Andere Gruppe] …

Je länger ich nachdenke, desto mehr erinnere ich mich an all die Menschen, mit denen ich bereits Erfahrungen austauschen konnte. Und trotz dieser Vielfalt ist mein Weltbild so begrenzt. Vielleicht weil wir im Gespräch mit Menschen eben nicht so in deren Kultur eintauchen können wie beim Lesen eines Romans, wenn wir uns mit der Hauptfigur identifizieren.","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz thematisiert kulturelle Erfahrungen, Vorurteile und persönliche Lektüreinteressen, ohne die Gruppe explizit mit Kriminalität, Sicherheit oder Bedrohung zu verknüpfen.",NO_CRIME_FRAME,"Der Absatz thematisiert kulturelle Erfahrungen, Vorurteile und persönliche Lektüreinteressen, ohne die Gruppe explizit mit Kriminalität, Sicherheit oder Bedrohung zu verknüpfen."
632712773dd49b919c0807b2,7,ESP,"Der Enyaq allein kann das nicht richten. Und so hat der neue Skoda-Chef Klaus Zellmer eine Marschrichtung vorgegeben, die etappenweise drei weitere, neue Stromer vorsieht, bis 2026 soll das Trio auf den Markt gekommen sein. Zur Umsetzung dieser Pläne nimmt die tschechische VW-Tochter sehr viel Geld in die Hand. 5,6 Milliarden Euro investiert man, weitere 700 Millionen fließen in die Digitalisierung.

Den Anfang macht 2024 ein sogenanntes „Small BEV“, ein kleines batterieelektrisches Fahrzeug also. Von der Titulierung „small“ sollte man sich allerdings nicht täuschen lassen. Das künftige Skoda-Einstiegsmodell wird deutlich größer als der ausrangierte Citigo sein; wie die künftigen Pendants VW ID.2 und Seat Urban Rebel (so zumindest der Arbeitstitel des [Gruppe 1]) siedelt sich der sogenannte Kleine eher in der Polo-Klasse an, die Skoda aktuell mit dem Fabia besetzt. Auch formal befährt der Neue andere Wege, überstreifen dürften ihm die Designer das Gewand eines Crossovers. Preislich ist mit 20.000 bis 25.000 Euro zu rechnen, die Zeiten der preiswerten Kleinstwagen sind vorbei.

2025 folgt der – wenn man so will – elektrische Karoq, ein Kompakt-SUV von Tiguan-Dimensionen also, das Elroq heißen könnte: „El“ für elektrisch, „roq“ als Reminiszenz an den Karoq. Und 2026 kommt der neue Top-Skoda, der mit über fünf Metern Länge selbst das Noch-Flaggschiff Superb überflügelt und von dem die Tschechen bereits eine Studie angefertigt haben.","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz behandelt ausschließlich wirtschaftliche und produktbezogene Entwicklungen von Škoda (als [Gruppe 1]) ohne jegliche Verknüpfung mit Kriminalität, Sicherheit oder Bedrohung.",NO_CRIME_FRAME,"Der Absatz behandelt ausschließlich wirtschaftliche und produktbezogene Entwicklungen von Škoda (als [Gruppe 1]) ohne jegliche Verknüpfung mit Kriminalität, Sicherheit oder Bedrohung."
632712853dd49b919c0e1722,7,UKR,"Jetzt kehren sie in die Ukraine zurück, ihre Wagen beladen mit Salz. Beide sind verärgert, dass sie Sonnenblumenkerne nach Rumänien bringen mussten. Die würden eigentlich zuhause in der Ukraine benötigt, dort müsse man jetzt schon umgerechnet über zwei Euro für den Liter Speiseöl bezahlen - und die Preise würden weiter steigen. Grischka stammt aus einer moldauisch-russischen Familie, ist 37 Jahre alt, seine Frau ist [Andere Gruppe], sie haben ein dreieinhalb Jahre altes Kind. ""Der Krieg hat unser Leben total verändert, es ist alles schlechter geworden. Warum müssen so viele Kinder sterben? Warum müssen Menschen im Keller hausen?"", fragt Grischka. Er versteht nicht, warum der Krieg begann, wieso sich plötzlich so viel Hass entfesseln konnte.

Grischka versteht auch nicht, warum in der ganzen Ukraine, auch in seinem Dorf bei Ismail an der Donau, nicht nur die russische Sprache, sondern auch die russische Musik verboten wurde: ""Wenn dich die Polizei erwischt, musst du Strafe zahlen."" Die [Gruppe 1] würden alle Menschen hier in [Gruppe 1] verwandeln wollen, sagt er. ""Ich habe gestern erlebt, wie ein ukrainischer LKW-Fahrer einen [Andere Gruppe] beschimpfte, weil der kein Ukrainisch sprach.""

Angst vor dem Vorstoß der russischen Armee","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz thematisiert Krieg, Sprachverbote und soziale Konflikte, aber es liegt **keine explizite Verknüpfung der Gruppe mit Kriminalität oder innerer Sicherheit** vor – die erwähnte „Strafe“ bezieht sich auf das Verbot russischer Sprache, nicht auf Straftaten.",NO_CRIME_FRAME,"Der Absatz thematisiert Krieg, Sprachverbote und soziale Konflikte, aber es liegt **keine explizite Verknüpfung der Gruppe mit Kriminalität oder innerer Sicherheit** vor – die erwähnte „Strafe“ bezieht sich auf das Verbot russischer Sprache, nicht auf Straftaten."
SZ_added_87da4f8cce62373712388f7c2a202a26dbaf9e3d_,7,GBR,"Wer ist Favorit auf den Sieg?

Der Weltranglistenerste Gerwyn Price aus Wales zählt zu den Favoriten wie auch der [Gruppe 1] Peter Wright, der die WM 2022 gewinnen konnte. Der [Andere Gruppe] Michael van Gerwen ist zwar seit einiger Zeit nicht mehr die Nummer eins der Welt, aber auch ihm ist der Titel zuzutrauen. Nach einem schwächeren Jahr 2021 zeigte er sich zuletzt stark verbessert. Für Darts-Experte Elmar Paulke ist der [Andere Gruppe] Favorit auf den Sieg. Englands Michael Smith, Finalist bei der vorherigen WM, wird ebenfalls immer wieder als Anwärter genannt.

Welche Deutschen sind dabei?","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz behandelt ausschließlich sportliche Leistungen und Favoritenprognosen ohne jeden Bezug zu Kriminalität, Sicherheit oder Bedrohung.",NO_CRIME_FRAME,"Der Absatz behandelt ausschließlich sportliche Leistungen und Favoritenprognosen ohne jeden Bezug zu Kriminalität, Sicherheit oder Bedrohung."
632712a03dd49b919c193853,5,UKR,"Rückzug aus Sjewjerodonezk angeordnet

Bevor er zum Dinner der Staats- und Regierungschefs in Brüssel live zugeschaltet wurde, versandte er ein kurzes Video, das er offenbar mit seinem Handy selbst aufgenommen hatte, und teilte den [Gruppe 1] mit, nun sei es so weit. Europa, die EU in greifbarer Nähe. ""Jetzt gewinnen wir erst den Krieg gegen den Feind und werden uns dann entspannen. Besser noch: Wir bauen zuerst die Ukraine wieder auf, und dann entspannen wir uns. Oder wir gewinnen, dann bauen wir die Ukraine auf, und dann treten wir der EU bei - und dann entspannen wir uns."" Gewinnen, so der Präsident, ""gewinnen werden wir in jedem Fall"".

Das ukrainische Fernsehen, dessen Sender zu Kriegsbeginn von der Regierung zur Zusammenarbeit in einem sogenannten ""TV-Marathon"" gezwungen wurden und die nun ein gemeinsames Programm senden, zeigte einen vor Begeisterung regelrecht bebenden Soldaten, der die Nationalhymne sang, bevor sie mit ihren Sondersendungen und Schalten nach Brüssel begannen. Zahlreiche Regierungsberater und außenpolitische Experten traten auf, Außenminister Dmytro Kuleba sprach von ""Blut und Tränen"".","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz thematisiert ausschließlich militärische, politische und humanitäre Aspekte des Ukraine-Kriegs ohne jeden Bezug zu Kriminalität, innerer Sicherheit oder einer Verknüpfung der [Gruppe 1] mit Straftaten oder Bedrohungen.",NO_CRIME_FRAME,"Der Absatz thematisiert ausschließlich militärische, politische und humanitäre Aspekte des Ukraine-Kriegs ohne jeden Bezug zu Kriminalität, innerer Sicherheit oder einer Verknüpfung der [Gruppe 1] mit Straftaten oder Bedrohungen."
632712ab3dd49b919c1d7fe4,9,JUDE,"Die Frau ist keine Rächerin ihres Geschlechts, der Räuber kein Gangsta-Rapper und der Dudelsackpfeifer kein Teenie-Star. Das wären sie heute wohl mindestens im Theater, aber Homokis Meisterschaft besteht darin, glaubwürdige Figuren zu zeichnen, die es heute nicht mehr gibt. Für seine Männer passen nur altmodische Wörter: „arglos“, „bodenständig“ oder „herzlich“, eben so, wie eine Frau ihren Ehemann lieben möchte.

Dass es diese Welt nie gab, wusste der 1896 geborene Weinberger vielleicht besser als seine streitbareren Zeitgenossen, die sich in Wien hinter Schönberg oder in Prag hinter Janáček versammelten. Er war [Gruppe 1], floh vor den Nazis, wurde in den USA vergessen und nahm sich 1967 das Leben. Trotzdem ist sein Stück eine Komödie. Die beiden Männer sind alte Volkslegenden. Weinberger schickt sie in die Moderne hinaus. Oben herrschen dort eine Frau ohne Herz und ein Magier mit Guillotine, großartig gesungen von Ursula Hesse von den Steinen und Jens Larsen. Unten liegt die Hölle von Philipp Meierhöfer, dem Bass, der sich als Teufel langweilt.

Für beide Schauplätze hat Zoller klare Kulissen entworfen: Eine Showtreppe schraubt sich als Betonspirale des Kapitalismus in die Höhe, die Hölle darunter ist ein stählerner Bunker. Räuber und Dudelsackpfeifer kommen mit Witz und List durch, die Frau eilt ihren Volkshelden hinterher. Sattes Theater ist das, unterhaltsam in jeder Szene. Ein bisschen Eifersucht zwischendurch bestätigt am Ende das Glück der Heimat unter dem Dorfbaum. Man möchte den Baum gern utopisch nennen, aber er wird zu einem Märchen der Vergangenheit. Es wird ihn nie geben. Wir sind in der Oper. Wenn man nicht zu lange für den Applaus sitzen bleibt, reicht es noch für die „Tagesthemen“. Mit Weinberger und Homoki versteht man sie besser.","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz erwähnt zwar Begriffe wie *„Räuber“* und *„Gangsta-Rapper“*, verknüpft diese jedoch nicht mit **[Gruppe 1]** oder einer expliziten Kriminalitätszuschreibung der Gruppe, sondern nutzt sie als fiktive Figuren in einer Oper.",NO_CRIME_FRAME,"Der Absatz erwähnt zwar Begriffe wie *„Räuber“* und *„Gangsta-Rapper“*, verknüpft diese jedoch nicht mit **[Gruppe 1]** oder einer expliziten Kriminalitätszuschreibung der Gruppe, sondern nutzt sie als fiktive Figuren in einer Oper."
OSZ-doc7ju89xk0b5j193e698dq,22,REFUG,"Andere sehen die Eskalation ohne Sanktionen: Selenskyj sagt, Russland habe sich eine "" juristische Grundlage für eine weitere militärische Aggression""  geschaffen. Putin warte offenkundig darauf, dass ­Kiew sich provozieren lasse, um dann "" die gesamte Ukraine zu besetzen"" , sagt Scholz. Der Grünen-Europaabgeordnete Sergej Lagodinsky sieht in Putins Rede den Versuch einer imperialen Erzählung. "" Das ist ein gefährlicher Vorbau für weitere aggressive Expansionen und Einmischungen in Russlands Umgebung"" , sagt er dem RND.

In der Bundesregierung laufen weitere Vorbereitungen. Die EU-Kommission rechnet mit bis zu einer Million [Gruppe 1] aus der Ukraine, US-Geheimdienste mit bis zu fünf Millionen. "" Wir werden unsere Nachbarländer - vor allem [Andere Gruppe] - massiv unterstützen, sollte es zu Fluchtbewegungen kommen"" , sagt Bundesinnenministerin Nancy Faeser (SPD) dem RND. Zudem hätten die Sicherheitsbehörden Schutzmaßnahmen zur Abwehr etwaiger Cyberattacken hochgefahren.

In Moskau demonstriert die Regierung derweil politischen Alltag. An seinem meterlangen Verhandlungstisch empfängt Putin den aserbaidschanischen Staatschef Ilham Alijew, auch der ein Autokrat. Russland habe die Unabhängigkeit ehemaliger Sowjetrepubliken immer gestützt, verkündet Putin da. Es gebe Spekulationen, dass Russland sein altes Imperium wieder herstellen wolle, aber "" das entspricht überhaupt nicht der Wahrheit"" . Das mit der Ukraine, das sei eben etwas anderes: Sie werde "" durch Drittländer verwendet, um Gefahren für die russische Föderation zu schaffen"" .","```
Label: NO_CRIME_FRAME
Explanation: Der Absatz thematisiert zwar **Cyberattacken** als Sicherheitsrisiko, verknüpft diese jedoch nicht explizit mit der [Gruppe 1] oder der [Anderen Gruppe], sondern allgemein mit russischen Aktionen – zudem steht die Gruppe hier als **Opfer von Fluchtbewegungen** im Fokus.
```",NO_CRIME_FRAME,"Der Absatz thematisiert zwar **Cyberattacken** als Sicherheitsrisiko, verknüpft diese jedoch nicht explizit mit der [Gruppe 1] oder der [Anderen Gruppe], sondern allgemein mit russischen Aktionen – zudem steht die Gruppe hier als **Opfer von Fluchtbewegungen** im Fokus."
632712b03dd49b919c1f68f8,6,HUN,"[Gruppe 1] könnte Öl-Embargo gegen Russland blockieren

Als potenzieller Blockierer eines nötigen einstimmigen Sanktionsbeschlusses gilt nach dem Einlenken Berlins vor allem das in hohem Maße von russischem Öl abhängige [Gruppe 1]. Regierungschef Viktor Orban, dem eine große Nähe zum Kreml nachgesagt wird, hatte nach seiner Wiederwahl Anfang April ein Veto gegen jede Form von Energieembargo angekündigt.

Orbans Kabinettschef Gergely Gulyas sagte laut der Nachrichtenagentur Bloomberg am Sonntag im staatlichen Rundfunk, ein solches Embargo sei kontraproduktiv. Die EU-Staaten müssten „zur Vernunft kommen“.","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz thematisiert geopolitische Konflikte (Öl-Embargo, Sanktionen gegen Russland) und Machtinteressen, ohne Kriminalität, Sicherheit oder Bedrohung im Sinne innerer Sicherheit oder Straftaten zu erwähnen.",NO_CRIME_FRAME,"Der Absatz thematisiert geopolitische Konflikte (Öl-Embargo, Sanktionen gegen Russland) und Machtinteressen, ohne Kriminalität, Sicherheit oder Bedrohung im Sinne innerer Sicherheit oder Straftaten zu erwähnen."
KN-doc7o8ftqyiftl1cey4w2q9,1,ASYL,"

Mehr als 30 000 Menschen aus der Ukraine sind nach Angaben der Landesregierung in diesem Jahr nach Schleswig-Holstein gekommen - und etwa 7000 [Gruppe 1] aus anderen Ländern. Den Schwerpunkt bildeten erneut Syrien, der Irak und Afghanistan. Höher als im Vorjahr vertreten ist mit einem Anteil von 10,8 Prozent die Türkei. ""Das sind alles Menschen, die wir unterbringen müssen, wollen und auch können"", betont Sozialministerin Aminata Touré (Grüne) im Interview mit den Kieler Nachrichten. Aber wie? Erste Kommunen sehen sich an den Grenzen ihrer Belastung angekommen. In Kiel sind die Plätze weitgehend belegt, und auch in den Kreisen Rendsburg-Eckernförde und Plön werden die Zimmer knapp.

Das Land hatte in diesem Jahr die Kapazitäten in den Erstaufnahmeeinrichtungen zweimal erweitert. Derzeit stehen dort 7000 Plätze zur Verfügung. ""Am Ende geht es aber um dauerhaften Wohnraum"", sagt die Ministerin, und genau da liege das Problem: Manche Vermieter wollten keine [Andere Gruppe] aufnehmen - trotz eines Diskriminierungsverbots. Das Land denkt nun über Prämien und Bürgschaften nach, um etwaige Mietausfälle auszuschließen.","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz thematisiert ausschließlich Migration, Unterbringungskapazitäten und Diskriminierung bei der Wohnraumvergabe, ohne die Gruppe explizit mit Kriminalität, Sicherheit oder Bedrohung zu verknüpfen.",NO_CRIME_FRAME,"Der Absatz thematisiert ausschließlich Migration, Unterbringungskapazitäten und Diskriminierung bei der Wohnraumvergabe, ohne die Gruppe explizit mit Kriminalität, Sicherheit oder Bedrohung zu verknüpfen."
632712b83dd49b919c229ce5,10,RUS,"„Und das Schlimmste ist für mich, dass ich nichts für sie tun kann“, beklagte der Musiker und Dirigent seine eigene Ohnmacht. „Wie tausende [Andere Gruppe] warten sie in ihren Wohnungen mit gepackten Notfallkoffern auf eine ungewisse Zukunft.“

Kowalenko dankte den Schwabacherinnen und Schwabacher für die Solidarität und ihre Gedanken an die betroffenen Menschen in der Ukraine. „Und ich danke allen [Gruppe 1],“ fügte er hinzu, „die in diesen Tagen den Mut haben, in Moskau auf die Straße zu gehen, um sich gegen diesen Wahnsinn auszusprechen.“

""Unfassbar""","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz thematisiert politische Proteste und humanitäre Solidarität, ohne die Gruppe mit Kriminalität, Sicherheit oder Bedrohung zu verknüpfen.",NO_CRIME_FRAME,"Der Absatz thematisiert politische Proteste und humanitäre Solidarität, ohne die Gruppe mit Kriminalität, Sicherheit oder Bedrohung zu verknüpfen."
6327129a3dd49b919c16d336,3,ISLMST,"Doch dieser Anschlag ist gefühlt anders als die vorherigen, da er in der liberalen und hedonistischen israelischen Mittelmeermetropole stattfand. Tel Aviv ist das lebensfrohe Herz Israels, das Zentrum des kleinen Landes. Ein Anschlag mitten in dieser Stadt gibt allen [Andere Gruppe] ein besonders starkes Gefühl der Verletzlichkeit. Und er macht deutlich, wie schnell die vermeintliche Sicherheit verloren gehen kann – trotz einer starken Armee, trotz exzellenter Geheimdienste, trotz verschiedener Spezialkräfte im Kampf gegen den Terror.

Es ist Ramadan, der muslimische Fastenmonat. Schon vor Wochen bereiteten sich die israelischen Sicherheitsorgane für genau das vor, was nun eingetreten ist: eine Terrorwelle in Zeiten religiöser Feierlichkeiten. An vielen Orten im Westjordanland feierten Palästinenser gestern das Attentat. [Gruppe 1] wie die Hamas in Gaza oder der Islamische Jihad bezeichneten den Anschlag als »heroische Operation« und als »Widerstand gegen die verbrecherische Besatzung«. Sie übernahmen aber keine direkte Verantwortung, da der Attentäter zu den Al-Aqsa-Märtyrer-Brigaden gehörte, dem militärischen Arm der Fatah-Organisation von Palästinenserpräsident Mahmud Abbas.

Höchste Alarmstufe bei den israelischen Sicherheitskräften","Label: **CRIME_FRAME_NEG**
Explanation: Der Text verknüpft explizit **[Gruppe 1]** (Hamas, Islamischer Jihad, Al-Aqsa-Märtyrer-Brigaden) mit einem Terroranschlag als „heroische Operation“ und „Widerstand“, was eine direkte Verbindung zu Kriminalität/Terrorismus als Bedrohung darstellt.",CRIME_FRAME_NEG,"Der Text verknüpft explizit **[Gruppe 1]** (Hamas, Islamischer Jihad, Al-Aqsa-Märtyrer-Brigaden) mit einem Terroranschlag als „heroische Operation“ und „Widerstand“, was eine direkte Verbindung zu Kriminalität/Terrorismus als Bedrohung darstellt."
632712b93dd49b919c22bb90,7,ESP,"Siemens Energy hatte am Donnerstagabend auch erste vorläufige Zahlen für das erste Quartal seines Geschäftsjahres genannt. Der Umsatz fiel demnach um 11,4 Prozent auf knapp 6 Milliarden Euro, das angepasste operative Ergebnis rutschte mit einem Verlust von 57 Millionen Euro wieder in die roten Zahlen. Nur der Auftragseingang glänzte mit einem Plus von gut 10 Prozent auf 8,3 Milliarden Euro.

Das Geschäft mit Anlagen für fossile Energieträger lief relativ solide. Erneut waren es Probleme im Geschäft mit Windrädern an Land, die Gamesa und damit auch Siemens Energy die Zahlen verhageln. Die [Gruppe 1] machen länger anhaltende Probleme in den Lieferketten, Auswirkungen der Corona-Pandemie steigende Kosten und verunsicherte Kunden für die schwachen Zahlen verantwortlich.

Erwartungen nach unten geschraubt","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz thematisiert wirtschaftliche Herausforderungen (Lieferkettenprobleme, Pandemie, Kosten) und verknüpft diese **nicht** mit Kriminalität oder Sicherheit, sondern mit unternehmerischen Risiken.",NO_CRIME_FRAME,"Der Absatz thematisiert wirtschaftliche Herausforderungen (Lieferkettenprobleme, Pandemie, Kosten) und verknüpft diese **nicht** mit Kriminalität oder Sicherheit, sondern mit unternehmerischen Risiken."
MAZ-3.03251250001654e+20,1,UKR,"

MAINZ. ""Wir leben in einer wunderbaren Stadt mit so viel Solidarität. Da darf kein Platz sein für Hass oder Rassismus."" Diesen Satz kann man als die Kernaussage eines Gesprächs mit Viktoriya Jost und Lyudmyla Kolos bezeichnen. Die beiden Frauen stehen als Vorsitzende und erste stellvertretende Vorsitzende an der Spitze des Ukrainischen Vereins Mainz. Aktuell sind es einige Hundert wegen des russischen Angriffskrieges auf ihre Heimat [Andere Gruppe] [Gruppe 1] und deren Angehörige, die der Verein betreut. Er hilft ihnen bei Behördengängen, der Suche nach Unterkünften sowie vielem anderen.

Im Netzwerk des Vereins engagieren sich neben Privatpersonen auch zahlreiche hiesige Institutionen wie der 1. FSV Mainz 05, die Malteser und der Verein ""Mombach hilft"". Jost, Kolos und ihre rund 35 Mitstreiter des Ukrainischen Vereins sind oft schier überwältigt von der riesigen Hilfsbereitschaft. Wohl auch deshalb haben sie einige Zeit mit sich gerungen, den Austausch mit dieser Zeitung zu suchen. Jetzt aber sagen sie: ""Insgesamt fühlen sich die [Gruppe 1] in Mainz sehr willkommen. Allerdings wollen wir, müssen wir zeigen, dass es auch hier Gewaltexzesse gegen [Andere Gruppe] gibt.""","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz erwähnt zwar **Gewaltexzesse gegen [Andere Gruppe]**, aber diese werden nicht als von **[Gruppe 1]** (Ukrainer:innen) ausgehend dargestellt – vielmehr sind sie selbst Opfer von Gewalt, und der Fokus liegt auf ihrer Integration und Unterstützung.",NO_CRIME_FRAME,"Der Absatz erwähnt zwar **Gewaltexzesse gegen [Andere Gruppe]**, aber diese werden nicht als von **[Gruppe 1]** (Ukrainer:innen) ausgehend dargestellt – vielmehr sind sie selbst Opfer von Gewalt, und der Fokus liegt auf ihrer Integration und Unterstützung."
