testset_id,article_id,par_index,group,text_block_en,label_robin,label_marmee,notes_robin,notes_marmee,human_consensus_label,final_human_label,n_human_annotators,human_agreement
73,6327128a3dd49b919c103ff8,12,ASYL,"So heißt es aus dem bayerischen Innenministerium ganz unumwunden: “Angesichts der Migrationspolitik der neuen Bundesregierung besteht auch im Freistaat die Notwendigkeit, die Kapazitäten an die steigenden Asylzahlen anzupassen.” Ausdrücklich gelte dies besonders für den Zugang angeblicher “Ortskräfte” aus Afghanistan (ein neuer Aliasbegriff für die früheren Kriegsflüchtlinge, deren Zahl offenbar unerschöpflich ist und nicht hinterfragt wird – auch wenn bald auf jeden einstigen in Afghanistan stationierten Bundeswehrsoldaten über 1.000 Ortskräfte entfallen müssten).

Ausdrücklich legen die Behörden inzwischen den Schwerpunkt auf die “Ausweitung der Kapazitäten in der Anschlussunterbringung – also durch Anmietung von Wohnungen und geeigneten Gebäuden für Gemeinschaftsunterkünfte und dezentrale Unterkünfte“, wie die “Welt” einen Sprecher des bayerischen Innenministers Joachim Herrmann zitiert. Hierdurch werde sichergestellt, “dass die in den Anker-Zentren dringend benötigten Plätze wieder schnell verfügbar werden.” Auch andere Bundesländer wappnen sich bereits: So teilt die niedersächsische Regierung laut “Welt” mit, dass man im Januar drei Jugendherbergen eingerichtet und ein Hotel für die Unterbringung von [Gruppe 1] angemietet habe, “um im Zusammenhang mit bundesweit steigenden Ankunftszahlen und den Herausforderungen der Corona-Pandemie die Kapazitäten zu erhöhen.”

Im vergangenen Sommer – also noch vor Faesers unseligem Wirken – war die Zahl der Asylanträge trotz Coronakrise von zuvor monatlich rund 8000 auf bereits über 14.000 angestiegen. Dabei handelt es sich vornehmlich um “Schutzsuchende”, die unerlaubt aus anderen EU-Staaten weiterreisten (sogenannte “EU-Binnenflüchtlinge”), Personen, die sich entweder noch im Aufnahmeverfahren befinden oder bereits abgelehnt wurden. Speziell Deutschland ist erklärtermaßen ihr Hauptziel – weil hier das Abschieberisiko minimal ist und die sozialstaatliche Rundumversorgung geradezu paradiesisch; selbst eine Gefängnisunterbringung kommt – verglichen mit den Lebensbedingungen der Herkunftsländer vieler der sogenannten [Andere Gruppe] – einer Luxusherberge gleich, was möglicherweise auch die überproportionale Straffälligkeit diverser Problemmigranten erklärt.",NO_CRIME_FRAME,CRIME_FRAME_NEG,,,NO_HUMAN_CONSENSUS,CRIME_FRAME_NEG,,
80,LVZ-doc7o7xljhlandv95s1gro,4,ISLMST,"Bislang haben die Hilfsorganisationen Care, Save the Children, die Norwegische Flüchtlingshilfe (NRC), World Vision und das International Rescue Committee (IRC) erklärt, sie hätten ihre Arbeit eingestellt. "" Wir können Kinder, Frauen und Männer in dringender Not nicht ohne unsere weiblichen Angestellten erreichen"" , teilten sie am Sonntag gemeinsam mit. Die Hilfsorganisation Aktion gegen den Hunger stoppte am 25. Dezember ihre Aktivitäten vorübergehend, mit Ausnahme der lebenswichtigen medizinischen Maßnahmen für Kinder, die an akuter Unterernährung leiden. Offen ist noch, wie wichtige UN-Organisationen wie das Kinderhilfswerk Unicef oder das Welternährungsprogramm reagieren.

Die Taliban selbst verbaten sich Kritik an ihrer Entscheidung. Ihr Sprecher Sabiullah Mudschahid rief dazu auf, sich nicht in die internen Angelegenheiten Afghanistans einzumischen. Alle Institutionen, die in Afghanistan tätig werden wollten, seien verpflichtet, die Vorschriften des Landes einzuhalten. Bundesaußenministerin Annalena ­Baer­bock wies die Forderung der [Gruppe 1] am Sonntag zurück. "" Wir werden nicht akzeptieren, dass die Taliban die Humanitäre Hilfe zum Spielball ihrer Frauenverachtung machen"" , twitterte die Grünen-Politikerin. Auch der UN-Generalsekretär, die EU-Kommission und das US-Außenministerium verurteilten den Schritt.

Bereits zuvor hat sich der stellvertretende UN-Sondergesandte in Afghanistan, Markus Potzel, dafür ausgesprochen, dass Deutschland und andere westliche Nationen ihre Botschaften in Kabul wiedereröffnen. "" Mein Appell wäre, dass wieder mehr westliche Staaten hier vertreten sind"" , sagte der frühere deutsche Botschafter in Afghanistan dem RedaktionsNetzwerk Deutschland. Man könne die Lage vor Ort einfach besser einschätzen. Ein solcher Schritt sei nicht gleichbedeutend mit einer Anerkennung des Taliban­regimes, betonte Potzel. Dem Westen sei aber an einem stabilen Afghanistan gelegen, in dem sich die Terrormiliz Islamischer Staat nicht weiter ausbreitet.",NO_CRIME_FRAME,CRIME_FRAME_NEG,,,NO_HUMAN_CONSENSUS,NO_CRIME_FRAME,,
81,632712af3dd49b919c1efe01,18,USA,"Biden forderte die Menschen außerdem auf, Corona nicht als parteipolitischen Streitpunkt zu betrachten. „Lasst uns aufhören, uns gegenseitig als Feinde zu sehen, und anfangen, uns als das zu sehen, was wir sind, nämlich Mitbürger.“ Es gehe darum, Probleme gemeinsam anzugehen, um vorwärts zu kommen. Seit Beginn der Pandemie sind in den USA mehr als 950.000 Menschen im Zusammenhang mit einer Corona-Infektion gestorben. Die Impfquote stagniert.

Während Demokraten Bidens Rede bejubelten, beklagten führende Republikaner, der Kurs des Präsidenten sei falsch. Die [Gruppe 1] hätten zu leiden unter der hohen Inflation, Kriminalität und den Folgen offener Grenzen. Nötig sei ein politischer Kurswechsel.

Biden hatte bereits am 29. April vergangenen Jahres - gut drei Monate nach seiner Amtsübernahme - eine Rede vor beiden Kongresskammern gehalten. Die erste Ansprache eines neu gewählten US-Präsidenten bei einer gemeinsamen Sitzung des Repräsentantenhauses und des Senats im US-Kapitol wird traditionell aber nicht als Rede zur Lage der Nation bezeichnet. Bei seinem Auftritt im vergangenen Jahr hatte der Demokrat Biden einen amerikanischen Neuanfang nach der Ära seines republikanischen Amtsvorgängers Donald Trump beschworen.",NO_CRIME_FRAME,CRIME_FRAME_NEG,,,NO_HUMAN_CONSENSUS,NO_CRIME_FRAME,,
83,632712b93dd49b919c22db1c,5,,"Der Beschuldigte wirkte zu Verhandlungsbeginn etwas verloren, wohl auch wegen des großes Medieninteresses an dem Fall. Nach Angaben seines Verteidigers nimmt er Medikamente.

Der [Gruppe 1] soll bei der Tat am 25. Juni 2021 schuldunfähig gewesen sein. Es gilt als erwiesen, dass der Mann in einem Kaufhaus drei Frauen tötete. Vier weitere Frauen, ein damals 11-jähriges Mädchen und ein 16-Jähriger überlebten die Attacke schwer verletzt. Zudem gab es drei Leichtverletzte. Einer der Angegriffenen blieb unversehrt.

Die Generalstaatsanwaltschaft wirft dem 33-Jährigen in dem Sicherungsverfahren unter anderem Mord in drei Fällen, versuchten Mord in elf Fällen und gefährliche Körperverletzung vor.",NO_CRIME_FRAME,CRIME_FRAME_NEG,,,NO_HUMAN_CONSENSUS,CRIME_FRAME_NEG,,
84,achse_added_05d5f6ed6f2e3be2db86efe4e8d6b07359c074e4_,29,NLD,"Deutsch erklärt, dass die niederländische Regierung, nachdem sie ihre Finanzierung der UAWC 2020 erst einmal nur eingefroren hatte, eine unabhängige Ermittlungskommission eingesetzt habe. Diese sei jetzt erst, nach 18 Monaten, zu ihrem Abschluss gekommen. Nun sei der Beschluss der Regierung, der damals unter dem Vorbehalt der Ermittlungsergebnisse gestanden habe, endgültig, so Deutsch.

Sie erklärt, dass die Ermittlungskommission keine Geheimdienstinformationen habe nutzen dürfen, ihr Ergebnis also nur auf öffentlich zugänglichen Quellen beruhe. „Im Grunde“, sagt Olga Deutsch, habe „die Herangehensweise von NGO Monitor, die sozialen Medien, öffentliche Berichte und öffentliche Bekundungen von Mitgliedschaften“ der PFLP und der UAWC zu analysieren, die [Gruppe 1] zu ihrem Schluss gebracht.

Deutsch nennt die aus ihrer Sicht vier wichtigsten Punkte:",CRIME_FRAME_NEG,NO_CRIME_FRAME,,,NO_HUMAN_CONSENSUS,NO_CRIME_FRAME,,
87,632712ab3dd49b919c1db3b5,20,ISLMST,"Für die EU-Mission zur Ausbildung der Streitkräfte wird eine Einstellung in Mali nahegelegt, weil dort ""jeder Wille zu einer durchgreifenden Reform des Sicherheitssektors"" fehle. Im benachbarten Niger hingegen erscheine ""ein weiteres Engagement der Aktivitäten in Abstimmung mit der dortigen Regierung und den europäischen Partnern sinnvoll"".

Für die deutsche Beteiligung an Minusma wird eine Fortsetzung und ggf. sogar Ausweitung (""...die militärischen und polizeilichen Komponenten besser auszustatten"") empfohlen. Hierbei wird suggeriert, dass ein Ende der Mission oder auch nur der deutschen Beteiligung ein ""Ende des Friedensprozesses"" bedeuten, damit ""die Sicherheitslage in Mali noch einmal dramatisch verschlechtern und damit den [Gruppe 1] in die Hände spielen"" würde.

Komplexer wird die Argumentation in Hinblick auf die Mission EUCAP Sahel Mali, mit der ja v.a. die Polizei- und Gendarmeriekräfte der (zutreffend) als ""Junta"" bezeichneten malischen Regierung ausgebildet werden, die aber mit der Bekämpfung illegalisierter Migration ein zentrales Interesse Deutschlands und der EU bedient.",CRIME_FRAME_NEG,NO_CRIME_FRAME,,,NO_HUMAN_CONSENSUS,CRIME_FRAME_NEG,,
88,632712843dd49b919c0d8642,21,,"Schischkin gab im Laufe des Abends ein klares Statement ab: ""Ich bin [Andere Gruppe]. Im Namen meines Volkes werden diese Verbrechen verübt. Ich kann nur im Namen der anderen [Andere Gruppe] die Ukraine um Vergebung bitten. Und ich weiß ganz genau, das kann man nicht vergeben."" Die Deutschen hätten es nach dem Zweiten Weltkrieg nur aufgrund einer ""vernichtenden Niederlage"" geschafft, aus dem ""Teufelskreis"" der Diktatur zu entkommen. Nur so seien die ""Stunde Null"" und die Entnazifizierung durch die Alliierten möglich gewesen. Daher hoffe er, Schischkin, ""auf eine vernichtende Niederlage der [Andere Gruppe] durch die [Gruppe 1]."" Die ""Entputinisierung"" könnten die [Andere Gruppe] danach nur selbst durchführen. Die Frage sei, ob sie dieser Aufgabe gewachsen seien.

Dieser Krieg sei kein Krieg zwischen [Andere Gruppe] und [Gruppe 1], sondern zwischen Menschen, die Ukrainisch und Russisch sprechen und Unmenschen, die Befehle befolgen. ""Literatur versagt immer dann, wenn ein Krieg beginnt"", so Schischkin gegen Ende des Panels. Irgendwann sei dieser Krieg aber vorbei, und ""der Hass und der Schmerz werden bleiben. Und das kann man nur mit der Kultur überwinden. Es gibt keine andere Möglichkeit. Dann kommt die Literatur zur Sache! Dann werden wie sie brauchen, um den Abgrund zwischen uns zu überwinden.""

*Der Beitrag ""Was kann Literatur gegen Putin leisten?"" wird veröffentlicht von Deutsche Welle. Kontakt zum Verantwortlichen hier.",CRIME_FRAME_POS,CRIME_FRAME_NEG,,,NO_HUMAN_CONSENSUS,NO_CRIME_FRAME,,
89,63560f00aefb21db010e2706,9,MIGR,"Während der NS-Zeit von 1933 bis 1945 wurden [Andere Gruppe] und [Andere Gruppe] systematisch verfolgt und etwa 500.000 Angehörige der Minderheit aus ganz Europa ermordet. Daran erinnert das 1992 beschlossene und am 24. Oktober 2012 eröffnete Mahnmal in der Nähe des Berliner Reichstagsgebäudes. Heute leben Schätzungen zufolge etwa 70.000 bis 150.000 [Andere Gruppe] und [Andere Gruppe] in Deutschland.

Der 54-jährige Daimagüler, Sohn türkischer [Gruppe 1], ist Anwalt und war unter anderem Nebenklagevertreter im Prozess gegen die Neonazi-Terrorzelle „Nationalsozialistischer Untergrund“ (NSU). Auch [Andere Gruppe] und [Andere Gruppe] habe er in Hunderten Fällen von Alltagsdiskriminierung vertreten, sagte er der dpa. Seine Einschätzung: „Antiziganismus ist eine weitgehend gesellschaftlich akzeptierte Erscheinung und wird noch nicht mal als Rassismus erkannt.“

Bis heute begleite ein „Soundtrack“ den Alltag, sagte er: „[Andere Gruppe] und [Andere Gruppe] sind angeblich kriminell, asozial, fremd.“ Kommunalpolitiker behaupteten, wo [Andere Gruppe] und [Andere Gruppe] seien, da seien auch Ratten. Die Community werde kriminalisiert. „Diese rassistischen Stereotype führen dazu, dass Menschen nie mit der gleichen Gewissheit in Sicherheit leben können wie es andere tun“, sagte der Bundesbeauftragte.",NO_CRIME_FRAME,CRIME_FRAME_POS,,,NO_HUMAN_CONSENSUS,CRIME_FRAME_POS,,
90,Tagesspiegel_added_57a07808b07eb2ec1d873b71af69e1b5a488cbc6_,27,REFUG,"Dabei kamen dann verschiedene Maßnahmen heraus: Wir haben jetzt Berater, die in Bayern unterwegs sind und die Unternehmen in dem Thema unterstützen. Zudem werden die Jugendlichen sensibilisiert und auf den deutschen Ausbildungsmarkt vorbereitet. Eine weitere Aufgabe ist das Matching zwischen [Gruppe 1] und Unternehmen. Und zuletzt haben wir uns um Ausbildungsstabilisierung bemüht, uns zum Beispiel um Sprachförderung gekümmert.

Wir haben uns schon vor 2015 Gedanken gemacht, wie wir mit dem Thema Integration von [Gruppe 1] dem Fachkräftemangel gegensteuern können. Damals hatten wir kaum Einflussmöglichkeiten darauf, ob [Gruppe 1] während einer Ausbildung oder Anstellung abgeschoben werden. Deswegen haben die Industrie- und Handelskammern sich für eine Aufenthaltsduldung eingesetzt.

Daraus ist dann die 3+2-Regelung entstanden, mit der [Gruppe 1] für drei Jahre Ausbildung und zwei Jahre Arbeit auf jeden Fall geduldet werden. Das war ein echter Kraftakt – wir hatten zuerst das Gefühl, es ist politisch nicht gewollt. Mit der Verabschiedung des Integrationsgesetzes waren die Signale aber positiv gesetzt worden.",CRIME_FRAME_NEG,NO_CRIME_FRAME,,,NO_HUMAN_CONSENSUS,CRIME_FRAME_POS,,
91,632712a23dd49b919c1a1400,16,MIGR,"Der spanische Ministerpräsident Pedro Sánchez warnte kürzlich, Madrid werde die ""Tragödie illegaler Einwanderung nicht als Druckmittel tolerieren"". Die illegale Einwanderung solle beim Nato-Gipfel Ende Juni als eine Sicherheitsbedrohung an der Südflanke des Bündnisses aufgeführt werden.

In den vergangenen Jahren haben tausende [Gruppe 1] versucht, die zwölf Kilometer lange Grenze zwischen Melilla und Marokko oder die acht Kilometer lange Grenze zwischen Ceuta und Marokko durch das Überklettern von Zäunen, schwimmend oder in Autos versteckt zu überwinden. Die [Gruppe 1] nehmen bisweilen Haken und Stöcke zur Hilfe, um den Grenzzaun zu überwinden.

Tagesanbruch: Für Millionen Deutsche wird der Urlaub zum DramaKlagen gegen die Energiewende: Der Vertrag, der Deutschland noch Milliarden kosten könnteAktivistin gegen Ex-Innenminister: Vor Gericht: Rackete gegen Salvini",NO_CRIME_FRAME,CRIME_FRAME_NEG,illegale Einwanderung ,,NO_HUMAN_CONSENSUS,NO_CRIME_FRAME,,
97,634edc42e4006be4760e4eab,21,POC,"Laut einer Antwort der Se­natsinnenverwaltung auf eine Anfrage der Linken-Abgeordneten Elif Eralp und Niklas Schrader werden dabei neben geringfügigen Drogendelikten wie dem Besitz von Cannabis vor allem Verstöße gegen das Aufenthaltsgesetz verzeichnet, 388 Fälle waren es im ersten Halbjahr 2022. Kontrolliert werden also überwiegend nichtweiße Personen, kritisieren die Abgeordneten.

„Die polizeilichen Maßnahmen bringen außer kurzfristigen Verdrängungseffekten nichts“, kritisiert auch die Initiative „Wrangelkiez-United“ und fordert statt einer Kriminalisierung von [Gruppe 1] soziale Lösungen und die Abschaffung der KbO. „Eine Aufenthalts- und Arbeitserlaubnis für Menschen ohne Papiere oder ein Angebot an Drogenkonsumräumen rund um die Uhr würde die Situation hier im Kiez entspannen – anders als die meisten Polizeieinsätze.“",CRIME_FRAME_POS,NO_CRIME_FRAME,,,NO_HUMAN_CONSENSUS,CRIME_FRAME_POS,,
99,635d1726264d2a0cea049a70,10,REFUG,"„Aus Hass Häuser anzuzünden, weil man [Gruppe 1] nicht in seiner Nähe haben möchte, ist zutiefst primitiv und menschenverachtend“, verurteilte Sachsens Innenminister Armin Schuster die Tat. Zwar sei noch nicht bekannt, wer die Brandsätze in das Hotel geworfen habe. „Aber wir müssen von einem fremdenfeindlichen Brandanschlag ausgehen“, so Schuster.

200 [Gruppe 1] in Bautzen: AfD-Demonstration vor der geplanten Unterkunft

Am kommenden Donnerstag (3. November) sollten die ersten 30 [Gruppe 1] in die Unterkunft ziehen. Die Familien kommen laut Landratsamt aus Syrien, Nordmazedonien, der Türkei, Afghanistan, Georgien und der Russischen Föderation. Ob das Gebäude wie ursprünglich genutzt werden könne, sei momentan noch nicht klar. Wie die Sächsische Zeitung berichtet, sollten ursprünglich 200 Menschen im „Spreehotel“ untergebracht werden.",NO_CRIME_FRAME,CRIME_FRAME_NEG,victim,,NO_HUMAN_CONSENSUS,NO_CRIME_FRAME,,
103,632712ab3dd49b919c1dadb1,6,ISR,"Es wirkt nicht wie ein Zufall, dass die israelischen SoldatInnen gerade jetzt auszogen, um Dschihadisten im Westjordanland dingfest zu machen, und dass die Luftwaffe das Kommando zur „präventiven Exekution“ bekam. Stattdessen kommt der unschöne Verdacht auf, es könne mit den für den 1. November geplanten Parlamentswahlen zusammenhängen.

Kaum zwei Monate ist Jair Lapid Regierungschef und möchte es gern über den Wahltermin hinaus bleiben. Will er den WählerInnen ein Signal geben, dass er in Sachen Kriegsführung genauso brachial vorgeht wie sein größter Konkurrent, nämlich Mr. Security, Benjamin Netanjahu? Auch die Rhetorik von Lapids sozialdemokratischen Verbündeten erinnert an die Zeit, als Netanjahu regierte. Dazu kommt, dass gerade jetzt Tausende radikal nationalistische [Gruppe 1] auf den Tempelberg ziehen.

Stärke zeigen für WählerInnenstimmen – wie armselig wäre das und wie riskant. Ob gezielt provoziert oder nicht – die Botschaft dürfte bei den WählerInnen angekommen sein. Jetzt aber gilt es, ein rasches Ende der Eskalation zu bewirken. Je länger die Kampfhandlungen andauern, desto größer ist die Gefahr, dass die Hamas nicht länger stillhält. Die islamistische Führung im Gazastreifen will offensichtlich nicht mitkämpfen.",CRIME_FRAME_NEG,NO_CRIME_FRAME,not war related ,,NO_HUMAN_CONSENSUS,CRIME_FRAME_NEG,,
105,MOPO-437726,13,,"Am Hansaplatz sollte es endlich eine vernünftige Toilette geben, dafür habe sie sich eingesetzt, erzählt Ursula Witsch. Aber: ""Am Bürgertisch sind wir für den Vorschlag ausgelacht worden."" Viele Menschen gingen am Kirchenweg zwischen Autos auf ""Toilette"", vor allem im Sommer rieche das fürchterlich. ""Das ist eine unheimliche Belastung für Anwohner.""

Ihr Mann, Berno Schuckart-Witsch, bemängelt fehlende Angebote für die hier in seinen Augen alleingelassenen ""jugendlichen und unbegleiteten [Gruppe 1]. Denen muss man eine Perspektive geben."" Sie würden hier ständig kontrolliert, ""den Säufern passiert aber gar nichts"". Viele drifteten mangels Optionen in die Kleinkriminalität ab. Vor allem der politische Wille fehle, Geld an richtiger Stelle auszugeben, findet Schuckart-Witsch. Das umfasse auch andere Themen, wie das simple Aufstellen von Bänken. So eine Maßnahme sei nicht gewollt, mutmaßt das Ehepaar. Sein Fazit: ""Randständige werden weiter an den Rand gedrängt.""

Am Tisch eines Restaurants auf der Nordseite, zurückgelehnt auf einem der Holzstühle, sitzt Markus Schreiber (62), mittlerweile Pensionär, noch immer SPD-Bürgerschaftsabgeordneter. Bis 2012 war er Bezirksamtsleiter in Mitte. Wenn er auf den Hansaplatz blickt, denke er dabei an ""Klein-Paris"", sagt er. Es seien Restaurants dazugekommen, das Leben rund um den Brunnen sei verstärkt worden. ""Veränderung braucht Zeit. Das geht nur in kleinen Schritten - dass sich hier nichts verändert habe, das stimmt einfach nicht.""",CRIME_FRAME_POS,NO_CRIME_FRAME,,,NO_HUMAN_CONSENSUS,CRIME_FRAME_POS,,
108,632712803dd49b919c0b8ace,1,EU,"Die Mullahs haben erneut zwei [Gruppe 1] in Arrest genommen.

Die iranischen Behörden haben die Festnahme zweier [Andere Gruppe] bestätigt. Der Vorwurf gegen die Frau (37) und den Mann (69): versuchte Unruhestiftung.",CRIME_FRAME_NEG,CRIME_FRAME_POS,police nicht im vordergrund ,,NO_HUMAN_CONSENSUS,CRIME_FRAME_NEG,,
112,638a22002113779cc0086ac1,3,ASYL,"Zum Abschluss der Innenministerkonferenz in München haben sich die Teilnehmenden darauf geeinigt, vorerst keine Menschen mehr in den Iran abzuschieben. Für Gefährder oder andere Täter sollen Ausnahmen gelten.

Bis auf Weiteres sollen abgelehnte [Gruppe 1] nicht mehr in den Iran abgeschoben werden. Darauf haben sich die Innenministerinnen und Innenminister von Bund und Ländern bei ihrer Herbsttagung in München geeinigt. Das gab der bayerische Ressortchef Joachim Herrmann (CSU) zum Abschluss der Tagung bekannt.

Ein solcher Abschiebestopp war in den vergangenen Wochen von verschiedenen Seiten immer wieder gefordert worden. Herrmann sagte, Ausnahmen von diesem Abschiebestopp werde es aber weiterhin bei Gefährdern oder Tätern schwerer Straftaten geben.",NO_CRIME_FRAME,CRIME_FRAME_POS,da nicht um crime geht ,,NO_HUMAN_CONSENSUS,NO_CRIME_FRAME,,
116,Focus_added_60e44e3cade78bc251b55bbd3a6af57fdf2e1c2f_,17,RUS,"Russischer Spion? Brasilianischer Forscher in Norwegen festgenommen

16.03 Uhr: Ein Mann steht in Norwegen unter dem Verdacht, unter falscher Identität für Russland spioniert zu haben. Wie der norwegische Rundfunksender NRK am Dienstag berichtete, wurde der brasilianische Forscher am Montag auf dem Weg zur Arbeit an der Universität im norwegischen Tromsø festgenommen. Der norwegische Geheimdienst PST vermutet demnach, dass er in Wirklichkeit [Gruppe 1] ist, für einen russischen Geheimdienst arbeitet und sich mit falschen Papieren im Land aufhält. Man habe darum gebeten, dass er ausgewiesen werde, da er eine Bedrohung für nationale Interessen darstelle, sagte die stellvertretende Geheimdienstchefin Hedvig Moe dem Sender.

Der Mann ist nach NRK-Angaben im Herbst 2021 mit einem Forscherauftrag an die Universität gekommen. Dort soll er unter anderem Teil einer Forschungsgruppe sein, die hybride Kriegsführung erforscht. Der Universitätsrektor Dag Rune Olsen bestätigte der Zeitung „Dagbladet“, dass er bereits am Montag von der Festnahme informiert worden sei. Tromsø liegt im hohen Norden von Norwegen, wo das skandinavische Land weiter östlich auch an Russland grenzt.",CRIME_FRAME_NEG,NO_CRIME_FRAME,Spion,,NO_HUMAN_CONSENSUS,CRIME_FRAME_NEG,,
118,632712b73dd49b919c21de85,5,SYR,"Kressbronn am Bodensee - Bei einem mutmaßlichen Messerangriff eines Bewohners in einer Asylbewerberunterkunft am Bodensee ist ein Mitbewohner des Mannes getötet worden - fünf weitere Menschen wurden teils schwer verletzt. Der 31 Jahre alte Tatverdächtige aus Nigeria soll in der Nacht auf Montag an mehreren Zimmern der Unterkunft in Kressbronn (Bodenseekreis) geklopft und im weiteren Verlauf wahllos mit einem Messer auf Anwesende eingestochen haben, wie ein Sprecher der Polizei am Montag mitteilte.

Bei dem Getöteten handele es sich um einen 38 Jahre alten [Gruppe 1]. Verletzt wurden demnach vier Frauen im Alter zwischen 28 und 34 Jahren sowie ein 37 Jahre alter Mann. Bei ihnen handle es sich vermutlich um Mitbewohner, sagte ein Sprecher der Polizei. Mit Sicherheit könne er das aber noch nicht sagen. Von den Verletzten wurde eine Person mit einem Rettungshubschrauber in ein Klinikum gebracht. Die anderen Verletzten kamen mit Rettungswagen in ein Krankenhaus.

Der Tatverdächtige wurde bei dem Vorfall den Angaben nach ebenso leicht verletzt. Diese Verletzungen gingen mutmaßlich auf sein eigenes Handeln zurück, sagte der Sprecher. Den Verdächtigen nahmen die Beamten widerstandslos vor der Asylbewerberunterkunft fest. Das Motiv sowie der genaue Ablauf der Tat waren zunächst noch unklar. Auch zur Frage, inwiefern sich der mutmaßliche Täter und die Verletzten kannten, werde nun von der Kriminalpolizei Friedrichshafen ermittelt. Spezialisten der Kriminaltechnik sicherten bis zum Morgen Spuren am Tatort. Laut Polizei handelt es sich um eine recht kleine Unterkunft in der Stadt mit rund 9000 Einwohnern.",NO_CRIME_FRAME,CRIME_FRAME_NEG,Victim,,NO_HUMAN_CONSENSUS,NO_CRIME_FRAME,,
121,6327129f3dd49b919c18b025,7,RUS,"Am Freitagmorgen war ein Team des Roten Kreuzes mit drei Fahrzeugen auf dem Weg nach Mariupol. Das Rote Kreuz plant, den Evakuierungskonvoi aus Bussen und Privatfahrzeugen aus der Hafenstadt zu geleiten. ""Uns gehen die Worte aus, um den Horror und das Leid der Bewohner von Mariupol zu beschreiben"", sagte Watson. ""Den Menschen in Mariupol läuft die Zeit davon. Sie brauchen dringend Hilfe.""

Ukraine: [Gruppe 1] beschießen Stadt bei Odessa

Russische Truppen haben ukrainischen Angaben zufolge eine Stadt unweit der Hafen-Metropole Odessa mit Raketen beschossen. Die [Gruppe 1] hätten von der 2014 annektierten Schwarzmeer-Halbinsel Krim aus drei Iskander-Raketen abgefeuert, schrieb der Chef der Regionalverwaltung, Maxym Martschenko, am Freitagabend auf Telegram. Es habe Verletzte gegeben. Weitere Details nannte er nicht. Die Angaben ließen sich zunächst nicht unabhängig überprüfen.",NO_CRIME_FRAME,CRIME_FRAME_NEG,war,,NO_HUMAN_CONSENSUS,NO_CRIME_FRAME,,
122,BADZ-51292657470,5,ISLMST,"Ebenfalls am 5. Februar um 20.15 Uhr macht sich Nils Straatmann ""2000 Jahre später - Zu Fuß durch Israel und Palästina"" auf. Es ist die Geburtsstätte dreier Weltreligionen und doch vor allem für den Konflikt bekannt, der den Nahen Osten seit Jahrhunderten begleitet. Straatmann begibt sich auf eine aufrüttelnde Wanderung und trifft auf Mauern, Panzer und Soldaten, aber auch auf Hoffnung, Gastfreundschaft und Weisheit. Farbig und orientalisch wird es dann einen Tag später mit großartigen Naturschönheiten und jahrhundertealten Traditionen: Die neue Live-Reportage ""Marokko"" (6. Februar um 11 Uhr) von Reiner Harscher zeigt die landschaftliche Vielfalt und reiche Kultur Marokkos. 

Mit ""Afghanistan"" zeigen Monika Koch und Heiner Tettenborn um 14.30 Uhr am 6. Februar einen tiefen Einblick in ein zerrissenes Land. In Afghanistan sind die Taliban nach dem Abzug der internationalen Truppen wieder an der Macht. Während zahllose Menschen eine neue Schreckensherrschaft fürchten, begrüßen andere die Rückkehr, weil die Ideologie der radikalen [Gruppe 1] ihrem Weltbild doch weitaus mehr als die westlichen Werte entspricht.

Zum Festival-Abschluss am Sonntag um 18 Uhr zeigt die Mundologia erstmals in Deutschland die neue Live-Show ""Überirdisch - Die Welt von oben"". Mit fliegenden Kameras lässt der Schweizer Fotograf Stefan Forster die Schönheit der Erde neu erleben. Zu sehen sind Luftaufnahmen aus Patagonien, den Anden, Australien, Neuseeland, Namibia, Spitzbergen, Island, Grönland, Norwegen und der Schweiz.",CRIME_FRAME_NEG,NO_CRIME_FRAME,After war ,,NO_HUMAN_CONSENSUS,CRIME_FRAME_NEG,,
124,632712b33dd49b919c20753f,4,,"Türkheim – Große Augen gemacht hat am Samstagmittag ein Lkw-Fahrer in Türkheim, als er bemerkte, wie zwei Männer plötzlich aus dem Dach seines Sattelaufliegers kraxelten. Wie sich herausstellte, hatte der Fahrer bei seiner Einreise nach Deutschland – eigenen Angaben zufolge unbemerkt – fünf [Gruppe 1] an Bord gehabt.

Als der Lkw-Fahrer bei seinem Halt in Türkheim sah, wie zwei [Gruppe 1] über das Dach aus dem Laderaum kletterten, rief er gleich die Polizei. Als die Beamten einen Blick auf die Ladefläche warfen, kamen noch drei weitere Personen (aus Pakistan und Afghanistan) zum Vorschein. Sie hatten sich hinter der Ladung versteckt.

Der Sattelzug war zuvor von Bulgarien über Rumänien, [Andere Gruppe] und Österreich nach Deutschland eingereist. Ersten Ermittlungen zufolge waren die fünf [Gruppe 1] während einer nächtlichen Pause auf einem Rastplatz in Rumänien in den Sattelauflieger gestiegen, ohne dass es der schlafende Fahrer mitbekommen haben will.",CRIME_FRAME_NEG,NO_CRIME_FRAME,illegales mitfahren ,,NO_HUMAN_CONSENSUS,CRIME_FRAME_NEG,,
