testset_id,group,text_block_en,model_label,model_explanation,article_id,par_index,label_marmee,notes_marmee,label_robin,notes
282,ISR,"Der israelische Regierungschef Jair Lapid hat sich vor den Vereinten Nationen für die Gründung eines unabhängigen Palästinenserstaates ausgesprochen. Bedingung dafür sei aber, dass ein solcher Staat friedlich sein müsse, sagte Lapid vor der Uno-Vollversammlung in New York. »Frieden ist kein Kompromiss, es ist die mutigste Entscheidung, die wir treffen können.« Israel strebe Frieden mit der gesamten arabischen Welt an.

Eine Mehrheit der [Gruppe 1] sei für eine Zweistaatenlösung, sagte der Regierungschef. »Ich bin einer von ihnen.« Ein künftiger Palästinenserstaat dürfe aber »keine weitere Terrorbasis werden«. Israel wolle in Frieden und Sicherheit leben. Lapid wandte sich auch an die Menschen im blockierten Gazastreifen und bot ihnen an, ihre Wirtschaft gemeinsam aufzubauen. »Wir haben nur eine Bedingung: Hört auf, unsere Kinder mit Raketen zu beschießen, legt eure Waffen nieder.« Man könne dann »eine gemeinsame Zukunft im Gazastreifen und im Westjordanland aufbauen«.

Friedensverhandlungen liegen seit 2014 brach",NO_CRIME_FRAME,"**Label:** NO_CRIME_FRAME
**Explanation:** Der Text thematisiert einen geopolitischen Konflikt zwischen Israel und Palästina (inkl. Raketenangriffe und Terrorvorwürfe) sowie Friedensverhandlungen, ohne dass die **[Gruppe 1]** explizit als Täter, Verdächtige, Sicherheitsrisiko oder Unterstützer von Gewalt im deutschen Inland dargestellt wird. Die Erwähnung von Raketenangriffen und Terrorismus bezieht sich auf einen **ausländischen Kriegskontext** und nicht auf die innere Sicherheit Deutschlands.",632ccdaea0d250ea9b0cd1a9,2,NO_CRIME_FRAME,,NO_CRIME_FRAME
283,ISR,"Ob das richtig war? Das wurde damals wie heute kontrovers diskutiert. Das Publikum im Münchner Olympiastadion spendet Brundages Ausführungen Applaus, ein Journalist der "" New York Times""  kritisiert das Szenario als "" Motivationsveranstaltung"" . Bundeskanzler Willy Brandt (SPD) sagt am Abend nach der Geiselnahme im Bayerischen Rundfunk: "" Es darf nicht sein, dass eine Gruppe rücksichtsloser Extremisten darüber bestimmen kann, ob große internationale Veranstaltungen stattfinden können oder nicht.""  2017, zum 45-jährigen Gedenken des Attentats, sagt der damalige israelische Staatspräsident Reuven Rivlin: "" Games must go on: An diesen Satz wird sich die Welt in ewiger Schande erinnern."" 

IOC-Berater Desmarchelier analysiert die Entscheidung heute so: "" Klar war: Es gab damals große Unterstützung der [Gruppe 1] für eine Fortsetzung. Viele Athletinnen und Athleten wollten ihre Leistungen zudem den Opfern widmen - das zeigt, dass die Gefühle und Sichtweisen der Athletinnen und Athleten berücksichtigt worden sind.""   Der Australier ist der Überzeugung:  "" Wäre es nicht weitergegangen, hätten die Terroristen gewonnen und die Athleten hätten nicht in Solidarität mit ihren getöteten Freunden zusammenstehen können. Was wäre dann bei den nächsten Spielen passiert? Möglicherweise hätten wir den Sportlern zukünftig die Möglichkeit genommen, sich in diesem Rahmen zu messen.""  Mit einem Abbruch wäre man den Attentätern entgegengekommen, hätte einen Präzedenzfall geschaffen. "" Deswegen machen Regierungen, allgemein gesprochen, keine Zugeständnisse an Terroristen"" , erklärt Desmarchelier.

"" Viele denken, dass die Entscheidung, Olympische Spiele trotz eines schwerwiegenden Zwischenfalls fortzusetzen, kommerzielle Gründe wegen all der Sponsoren hätte. In Wirklichkeit geht die Entscheidungsfindung weit darüber hinaus. Das Gastgeberland muss Terroristen am Ende eines deutlich machen: Auf unserem Territorium werdet ihr nicht erfolgreich sein!"" , sagt er.",NO_CRIME_FRAME,"**Label:** **NO_CRIME_FRAME**
**Explanation:** Der Text thematisiert zwar den **Terroranschlag von München 1972** und die Reaktionen darauf, verknüpft die **[Gruppe 1]** jedoch **nicht explizit mit Kriminalität, Sicherheit oder Prävention im deutschen Inland** – stattdessen wird die Gruppe als **Opfer des Anschlags** (Athleten, die Solidarität zeigen) und als **Betroffene einer terroristischen Bedrohung durch eine andere Gruppe (die Attentäter)** dargestellt. Die Diskussion dreht sich um **Präzedenzfälle für zukünftige Terrorabwehr**, nicht um die **[Gruppe 1]** als Täter, Verdächtige oder Sicherheitsrisiko.",OSZ-doc7mg3gq0vjio84zkii2q,5,CRIME_FRAME_NEG,,NO_CRIME_FRAME
284,AFG,"Das Mädchen aus Tulln an der Donau war als „Ausreißerin“ bekannt. Das ging auch aus der Aussage einer 17 Jahre alten Freundin an einem der insgesamt sieben Prozesstage hervor, mit der sie des Öfteren die Schule schwänzend nach Wien gefahren war. Die Freundin gab an, sie habe zusammen mit dem späteren Opfer einen der drei jungen [Gruppe 1] in der Zeit vor der Tat zweimal getroffen. Die Dreizehnjährige habe ihn über Instagram kennengelernt, doch eine Beziehung der beiden, wie sie der Angeklagte angegeben hatte, könne sie sich nicht vorstellen, sagte die Zeugin aus. Bei einem dieser Treffen habe der junge Mann den Mädchen Tabletten zugesteckt und sei gegenüber der Jüngeren zudringlich geworden. Die Freundin habe sie dann weggezogen.

Am Abend vor der Tat fuhr das spätere Opfer mit einem Bekannten aus Tulln nach Wien, trennte sich dann aber von ihm. Die Ankläger rekonstruierten den weiteren Ablauf so: Das Mädchen habe sich mit dem [Gruppe 1], den sie kannte, und dessen beiden Bekannten getroffen. Sie sei mit ihnen in die Wohnung eines der Drei gegangen. Dort sei Rauschgift konsumiert worden, zunächst offenbar tatsächlich einvernehmlich. Um zwei Uhr morgens habe das Mädchen noch mit dem Freund, mit dem sie nach Wien gefahren war, telefoniert, da sei es ihr laut Aussage des Mannes aus Tulln noch „gut“ gegangen. Als das Mädchen, so die weitere Rekonstruktion, sich dann nicht zum sexuellen Verkehr bereiterklärt habe, sollen die drei Männer den Plan gefasst haben, sie dazu bewusstlos zu machen. Sie hätten ihr mindestens sechs Tabletten ins Getränk gemischt und sich anschließend an ihr vergangen.

Ein Angeklagter wurde im Ausland gefasst",CRIME_FRAME_NEG,"**Label:** CRIME_FRAME_NEG
**Explanation:** Der Absatz verknüpft die Gruppe explizit mit einer schweren Straftat (sexuelle Gewalt, Bewusstlosmachen durch Tabletten, Vergewaltigung) und beschreibt die drei jungen Männer der Gruppe als mutmaßliche Täter, die aktiv an der Tat beteiligt waren. Die Ermittlungen und Rekonstruktion der Tat durch die Ankläger bestätigen die direkte Verbindung der Gruppe mit Kriminalität und Gewalt.",638a5a6785bdc1cf6d07380b,9,NO_CRIME_FRAME,"Not related to Germany? ",CRIME_FRAME_NEG
285,HUN,"FOCUS Online: Das haben Sie alles auf Lager?

Papperger: Die Werke dafür haben wir: In [Gruppe 1], Australien, England und auch in Kanada, den USA und natürlich unsere deutschen Werke. Kapazität gibt es also genug. Was noch fehlt ist Pulverkapazität und Sprengstoffkapazität. Aber da haben unsere Freunde in [Gruppe 1] bereits Maßnahmen ergriffen.

FOCUS Online: Ihre Freunde in [Gruppe 1]?",CRIME_FRAME_NEG,"**Label:** CRIME_FRAME_NEG
**Explanation:** Die Gruppe wird explizit als „Freunde“ des Interviewpartners bezeichnet, die Maßnahmen zur Beschaffung von **Sprengstoffkapazität** ergreifen – ein direkter Bezug zu **Terrorismus oder gewaltsamen Aktivitäten**, der als CRIME_FRAME_NEG gewertet wird.",632712853dd49b919c0dc4a3,18,NO_CRIME_FRAME,,NO_CRIME_FRAME,"NO crime happend yet "
286,AUT,"Die Polizei erwischte den [Gruppe 1] kurz vor seinem Flug auf die griechische Urlaubsinsel Kos. Der Mann soll einen wohltätigen Verein um 1,3 Millionen Euro gebracht haben.

Kurz vor seinem Einstieg in den Ferienflieger auf die griechische Urlaubsinsel Kos hat jüngst am Münchner Flughafen die Bundespolizei einen mit internationalem Haftbefehl gesuchten 46-jährigen [Gruppe 1] verhaftet. Die Justiz im oberösterreichischen Innkreis zumindest wirft dem gebürtigen Linzer Betrug in Millionenhöhe und Fälschungsdelikte vor, wie Christian Köglmeier, Sprecher der Bundespolizei am Münchner Flughafen, mitteilt. Der [Gruppe 1] soll Ende vergangenen Jahres einen wohltätigen Verein um mehr als eine Million Euro geprellt haben. Er soll laut zuständiger Staatsanwaltschaft mit exorbitanten Gewinnversprechen in Oberösterreich einen Vertreter des Vereins dazu gebracht haben, 1,3 Millionen Euro eines Investors an ihn zu überweisen.

""Moralisch erschwerend hinzu kommt sicherlich, dass der betrogene Verein ihm zur Verfügung stehendes Geld benutzt, um Kindern in den ärmsten Ländern dieser Welt die nötige Bildung zukommen zu lassen"", schreibt der Polizeisprecher weiter. Nachdem der 46-Jährige dann offenbar nach Erhalt des Geldes weder für den Geldgeber noch für die Justiz erreichbar war, hatten die Strafverfolger in Ried im Innkreis mit internationalem Haftbefehl wegen Betrugs nach dem gebürtigen Linzer gesucht.",CRIME_FRAME_NEG,"**Label:** CRIME_FRAME_NEG
**Explanation:** Der Absatz verknüpft die Gruppe explizit mit einer mutmaßlichen Straftat (Betrug in Millionenhöhe, Fälschungsdelikte) und Ermittlungen (internationaler Haftbefehl, Strafverfolgung), was als CRIME_FRAME_NEG klassifiziert wird.",632712733dd49b919c06c739,3,CRIME_FRAME_NEG,,CRIME_FRAME_NEG
287,JPN,"In Japan ist ein verurteilter Amokläufer, der 2008 in Tokios weltberühmtem Elektronik-Einkaufsviertel und Anime-Mekka Akihabara sieben Menschen getötet hatte, hingerichtet worden. Das berichteten japanische Medien übereinstimmend unter Berufung auf die Regierung.

Der damals 25 Jahre alte [Gruppe 1] war im Juni 2008 zur Mittagszeit mit einem Lastwagen in dem auch bei ausländischen Touristen beliebten Stadtviertel in eine Menschenmenge gerast und tötete dadurch drei Menschen. Darauf sprang er aus seinem Fahrzeug und stach wahllos auf Passanten ein. Vier weitere Menschen kamen dabei ums Leben. Er habe ""von allem die Nase voll"", war der junge Mann nach seiner Verhaftung von Medien zitiert worden.

Japan, die drittgrößte Wirtschaftsnation der Welt, gehört zu den wenigen Industrieländern, die an der Todesstrafe festhalten. Menschenrechtsaktivisten prangern seit langem den Umgang mit Hinrichtungen sowie die Haftbedingungen in Japan an. Als besonders grausam kritisieren auch ausländische Regierungen, dass den Todeskandidaten der Zeitpunkt ihrer Hinrichtung nicht mitgeteilt wird. Die zum Tode Verurteilten leben oft jahrelang in Einzelhaft. Wenn dann schließlich der Exekutionsbefehl vom Justizministerium eintrifft, haben die meisten nur noch wenige Stunden zu leben.",NO_CRIME_FRAME,"**Label:** **NO_CRIME_FRAME**
**Explanation:** Die Straftat fand außerhalb Deutschlands statt und betrifft keine Bedrohung der inneren Sicherheit Deutschlands – zudem wird die Gruppe hier als Opfer eines rechtsextremen Angriffs dargestellt, nicht als Täterin.",632712b93dd49b919c22bfc3,5,NO_CRIME_FRAME,,NO_CRIME_FRAME
288,FOR,"Bei den Verdächtigen handelt es sich örtlichen Medienberichten zufolge um eine Gruppe von Männern, die wie viele andere illegal in stillgelegten Minen nach Verwertbarem suchen. Sie werden „Zama-Zamas“ - „Die, die ihr Glück versuchen“ - genannt.

Die demonstrierenden Einwohner vor dem Gericht forderten, dass die örtliche Polizei unter Verwaltung gestellt werde, „weil die Gemeinschaft so viele von den Zama-Zamas begangene Verbrechen gemeldet hat und nichts passierte“, sagte die Generalsekretärin der gegen illegale [Andere Gruppe] protestierenden Organisation Operation Dudula, Zandile Dabula. Den sogenannten Zama-Zamas sollen viele [Gruppe 1] angehören.",CRIME_FRAME_NEG,"**Label:** CRIME_FRAME_NEG
**Explanation:** Die Gruppe wird explizit mit mutmaßlichen Verbrechen („die vielen von den Zama-Zamas begangene Verbrechen“) verknüpft, wobei die Organisation *Operation Dudula* sie als Tätergruppe benennt und die Polizei als untätig darstellt – dies zählt als Verdachts- und Kriminalitätsrahmung gegen die Gruppe.",632712953dd49b919c14af6a,10,NO_CRIME_FRAME,,NO_CRIME_FRAME,In germany?
289,LBN,"Am Sonntagabend hat sich im Leipziger Hauptbahnhof ein Ladendiebstahl mit zwei Verletzten ereignet. © Peter Endig/dpa-Zentralbild/dpa

Am Sonntagabend hatte ein 25-jähriger [Gruppe 1] Artikel gegen 18.55 Uhr aus einem Geschäft in den Hauptbahnhof-Promenaden mitgehen lassen, ohne diese zu bezahlen.

""Nach Verlassen des Ladens wurde der junge Mann von einer Mitarbeiterin und einem Ladendetektiv festgehalten und wehrte sich"", teilte Polizeisprecherin Mariele Koeckeritz am Dienstagmittag mit.",CRIME_FRAME_NEG,"**Label:** CRIME_FRAME_NEG
**Explanation:** Ein Gruppenmitglied wird explizit als Täter eines Ladendiebstahls mit Gewaltanwendung (Wehrhaftigkeit gegen Festnahme) dargestellt und direkt mit einer Straftat sowie polizeilichen Ermittlungen verknüpft.",632712a83dd49b919c1c6273,4,CRIME_FRAME_NEG,,CRIME_FRAME_NEG
290,ISLMST,"Die Taliban drohen den USA nach der Tötung des Al-Kaida-Chefs Aiman al-Sawahiri. Damit hätte das Land ihr Friedensabkommen gebrochen.

Kabul. Nach der Tötung des Al-Kaida-Chefs Aiman al-Sawahiri durch einen US-Angriff in Afghanistan haben die dort regierenden Taliban die Vereinigten Staaten vor weiteren solchen Aktionen gewarnt. Mit dem Einsatz hätten die USA ihr Friedensabkommen mit den Taliban gebrochen, heißt es in einer Erklärung, die die militanten [Gruppe 1] am Donnerstag in Kabul veröffentlichten. Bei einer Wiederholung trage die US-Regierung die Verantwortung für jegliche Folgen.

Die Taliban, die in Afghanistan seit einem Jahr wieder an der Macht sind, wiesen zugleich Vorwürfe zurück, von Al-Sawahiris Aufenthalt in Kabul gewusst zu haben. Die USA hatten den 71 Jahre alten Chef der Terrorbewegung am Wochenende mit einem Drohnenangriff auf dem Balkon seines Haues in Kabul getötet. 2020 hatten die Taliban und die USA den Rückzug aller internationalen Truppen ausgehandelt, wenn die [Gruppe 1] als Gegenleistung der Terrormiliz Al-Kaida in Afghanistan keinen Rückzugsort bieten.",NO_CRIME_FRAME,"Der Text beschreibt einen **geopolitischen Konflikt zwischen den Taliban und den USA** sowie einen **militärischen Drohnenangriff im Ausland (Afghanistan)**, der nicht mit der inneren Sicherheit Deutschlands oder einer konkreten Bedrohung der Gruppe in Deutschland verknüpft ist. Zudem wird die Gruppe hier als **Opfer von US-Militärgewalt** dargestellt, nicht als Täter oder Sicherheitsrisiko für Deutschland.",6327127d3dd49b919c0a39c5,5,NO_CRIME_FRAME,,NO_CRIME_FRAME
291,MIGR,"[Andere Gruppe] entsorgen eigene Papiere

Die gefälschten Papiere sollen über Mittelsmänner ins Ausland geliefert worden sein. Mit diesen Schein-Papieren, so heißt es, hätten die [Gruppe 1] beim Verlassen ihres Heimatlandes fälschlicherweise ein Aufenthaltsrecht in Deutschland vorweisen können.

Wie es bei „[Andere Gruppe]“ sehr häufig der Fall ist: Vor Betreten der Bundesrepublik sollen die vermeintlichen „[Andere Gruppe]“ die eigenen Originalpapiere entsorgt haben. Bisher hat die Bundespolizei mindestens 26 solcher Betrugsfälle festgestellt, die wahrscheinlich nachgewiesen werden können. Die Ermittlungen der deutschen Behörden dauern an. Vielleicht werden noch weitere Verdächtige verhaftet.",CRIME_FRAME_NEG,"**Label:** **CRIME_FRAME_NEG**
**Explanation:** Die **[Gruppe 1]** wird explizit als Tätergruppe von Betrugsdelikten (Fälschung von Papieren) dargestellt, wobei die Bundespolizei Ermittlungen führt und Verdächtige verhaftet werden – dies zählt als direkte Verknüpfung mit Kriminalität und Ermittlungen.",6353e2e560d398afa901e3b8,10,CRIME_FRAME_NEG,,CRIME_FRAME_NEG
292,UKR,"Draußen wuchte ich unter den Augen eines osteuropäischen Handwerkers meine neun Literflaschen Mineralwasser mit einer Hand in meinen Fahrradkorb. Ich kann förmlich seine Gedanken lesen: „Warum macht das kein Mann für sie?” Er kann nicht wissen, dass dies eine der zahlreichen Ertüchtigungen ist, die ich regelmäßig absolviere, um fit zu bleiben; um „wehrfähig” zu sein, so dass ich jederzeit einem zudringlichen „Neubürger“ eine in die Fresse hauen kann, um gerade noch ausreichend Zeit zum Fliehen zu haben. All das kann der Osteuropäer natürlich nicht wissen, während er mich weiterhin mustert und mit den Augen auszieht.

Ich ignoriere ihn und schiebe mein Fahrrad über den Parkplatz. Dabei fällt mein Blick auf eine dralle [Gruppe 1], die mit ihrem Sohn – vielleicht acht Jahre alt – gemeinsam aus einer riesigen Colaflasche trinkt. „Toll“, denke ich mir, „so früh züchtet sie schon ihren Sohn als Diabetiker heran. Dessen Behandlungskosten werde ich dann auch noch stemmen müssen.“ Die Frau schaut mich an und scheint Bestätigung bei mir für ihre Gegenwart zu suchen. Noch vor zehn Jahren hätte ihr ein freundliches Lächeln geschenkt. Doch inzwischen ist zuviel passiert. Zuviele Menschen sind ohne meine Zustimmung in mein Land gekommen und zuviele Betrügereien sind mir zu Ohren gekommen, wie beispielsweise von den bildhübschen [Gruppe 1], die einmal im Monat nach Deutschland fahren, vom Amt Hartz-IV abholen und dann in ihr Gebiet in der Ukraine zurückfahren, das komplett vom Krieg verschont wurde. Es ist alles zuviel. Es ist alles einfach zuviel. Und so kommt es, dass mir auch die Gegenwart dieser [Gruppe 1] zu viel ist, selbst wenn sie die eine Gerechte unter den 100 Ungerechten wäre. Daher gebe ich ihr meinen bewährten Granitblick, lasse ihre Bemühungen wie Wasser an mir ablaufen und fahre mit unbewegtem Gesicht und steifem Rücken an ihr vorbei.

Wer ist hier Herr im Hause…",CRIME_FRAME_NEG,"**Label:** **CRIME_FRAME_NEG**
**Explanation:** Der Text verknüpft die Gruppe explizit mit **mutmaßlichen Betrugsvorwürfen** („bildhübschen [Gruppe 1], die einmal im Monat nach Deutschland fahren, vom Amt Hartz-IV abholen und dann in ihr Gebiet in der Ukraine zurückfahren“) und stellt sie als **kollektive Bedrohung der sozialen Ordnung** dar („Zuviele Betrügereien sind mir zu Ohren gekommen“), was eine generalisierte Sicherheits- und Kriminalitätszuschreibung ohne Differenzierung darstellt.",632712913dd49b919c134bfc,14,CRIME_FRAME_NEG,"But somewhat related to germany? ",NO_CRIME_FRAME,"not clear if its in germany "
293,NLD,"Die Niederlande haben ein Mafia-Problem

Auch eine Entführung ist längst keine Räuberpistole mehr: Erst vor wenigen Wochen hatte die belgische Polizei die Entführung ihres Justizministers Vincent Van Quickenborne vereitelt. Er hatte der Drogenkriminalität den Kampf angesagt. Bei seiner Wohnung hatten die Ermittler ein Auto mit Kalaschnikows und gefüllten Benzinkanistern sichergestellt. Die vier Hauptverdächtigen sind [Gruppe 1] und wurden in der Region Den Haag festgenommen.

Anschläge wie diese sind für den niederländischen Kriminologen Professor Cyrille Fijnhout Kennzeichen der mafiaähnlichen Strukturen. „Wir sehen, dass die Grundzüge der Mafia übernommen werden bis zur höchsten Ebene, wie Gewalt gegen den Staat“, sagte der Professor der Tageszeitung „De Volkskrant“.",CRIME_FRAME_NEG,"**Label:** CRIME_FRAME_NEG
**Explanation:** Die Gruppe wird explizit als Hauptverdächtige in einem Entführungsfall mit mafiaähnlichen Strukturen und schwerer Bewaffnung (Kalaschnikows, Benzinkanister) verknüpft, wobei die Polizei Ermittlungen gegen sie führt.",SZ_added_b5a65cdc3e3fda83a97259ce3a675fde4cc41193_,14,NO_CRIME_FRAME,,NO_CRIME_FRAME,"Netherlands "
294,USA,"Nach der Tötung von Aiman al-Sawahiri dürfte die Terrororganisation Al-Kaida erhebliche Schwierigkeiten haben, einen angemessenen Ersatz zu finden. Grundlegend geschwächt ist die Gruppe aber nicht, meinen Experten.

Es war offenbar eine Rakete neuen Typs, mit der die [Gruppe 1] Al-Kaida-Chef Aiman al-Sawahiri töteten. Die Bilder aus den Kabuler Stadtteil Scherpur lassen den veröffentlichten Bildern zufolge nur Schäden im oberen Stockwerk erkennen - jenem, in dem Al-Sawahiri sich befand. Medienberichten zufolge deutet der Umstand auf den Einsatz so genannter Hellfire-Raketen vom Typ R9X hin: Diese explodieren beim Einschlag nicht, sondern fahren messerscharfe Klingen aus, die nur die Zielperson töten, andere Menschen aber, selbst die in unmittelbarer Nähe, am Leben lassen.

Somit wäre Al-Sawahiri zum Ziel einer neuen, vom ehemaligen US-Präsidenten Barack Obama angestoßenen Militärstrategie geworden. Diese will so genannte Kollateralschäden, also den in Kauf genommenen Tod Unbeteiligter, vermeiden. Aus Sicht der US-Regierung bietet die neue Technik einen erheblichen Vorteil: US-Präsident Joe Biden kann zwar der amerikanischen Öffentlichkeit einen politisch-militärischen Triumph bieten - zugleich aber auch darauf hoffen, dass die Tötung die Unterstützer- und Sympathisantenszene von Al-Kaida weniger stark provoziert, als wenn noch weitere, womöglich völlig unbeteiligte Personen ums Leben gekommen wären.",NO_CRIME_FRAME,"Der Text beschreibt einen **militärischen Angriff im Ausland (Afghanistan)** durch eine ausländische Regierung (USA) gegen eine Terrororganisation, ohne dass die **[Gruppe 1]** als reale Akteurin in Deutschland oder als direkte Bedrohung der deutschen Sicherheit dargestellt wird.",632712853dd49b919c0e1dc5,3,NO_CRIME_FRAME,,NO_CRIME_FRAME
295,AFG,"Am Sonntag haben in Pankow 300 Menschen gegen Femizide protestiert und an die vor einem Monat getötete Zohra Mohammad Gul erinnert. Die 31-Jährige war am 29. April von ihrem Ex-Mann an einer Kreuzung brutal mit mehreren Messerstichen um ihr Leben gebracht worden.

Die Veranstalter - vornehmlich linke Gruppen - hatten den Aufzug auch als Gedenken an die [Gruppe 1] angekündigt. Doch in den Reden ging es vornehmlich um Aufrufe für eine sozialistische Revolution zur Befreiung der Frauen, gegen Faschismus, das Kapital, das Grenzregime der EU - und gegen patriarchale Strukturen.

Ein Teil der Gruppen, die zu der Demonstration in Pankow aufgerufen haben, haben keine Berührungsängste zum Umfeld palästinensischer Terrororganisationen wie Samidoun. Das Gruppe ist Teil der Auslandsnetzwerks der Terrororganisation „Volksfront zur Befreiung Palästinas“ PFLP. Einige Gruppen der Anti-Femizid-Demonstration hatten in der Vergangenheit bereits gemeinsam mit Samidoun zu antiisraelischen und antisemitischen Protesten in Berlin aufgerufen.",CRIME_FRAME_NEG,"**Ein Teil der Demonstrationsteilnehmer wird explizit mit einer Terrororganisation (PFLP) und deren Umfeld verknüpft, was eine ideologische und praktische Unterstützung von Terrorismus impliziert.**",632712aa3dd49b919c1d2345,2,NO_CRIME_FRAME,,NO_CRIME_FRAME,"not part of group 1 "
296,MUSL,"Wenn eine muslimische Auslegungsschule das Kopftuchgebot als göttliche Pflicht ansieht, dann drängen sich folgende Konsequenzen quasi auf: Die aufständischen Frauen im Iran stiften Verderben, wenn sie das Kopftuch ablegen oder sogar öffentlich verbrennen. Sie stehen gegen Allah und den Propheten. Darum kann ein [Gruppe 1] es als seine religiöse Pflicht ansehen, diesen ungehorsamen Frauen mit Gewalt Einhalt zu gebieten. In einem religiösen Gemeinwesen können Áufstände und Unruhen sowieso leicht als Unruhen gegen Gott und gegen die Religion interpretiert werden.

Eine [Gruppe 1] dieser muslimischen Auslegungslinie kann also mit reinem Gewissen sagen: „Wenn die Polizei eine Frau zu Tode prügelt, weil sie aus Sicht der Sittenwärter ihr Kopftuch nicht richtig trägt, dann hat das ganz gewiss etwas mit der Religion und der islamischen Kultur zu tun. Nur so kann das Verderben der ganzen Gesellschaft verhindert werden, das von unzüchtigen Frauen ausgeht, die den Islam mit dekadenten westlichen Unwerten zerstören.“

Das mag uns im Westen nicht gefallen. Das mag Annalena Baerbock nicht gefallen. Und dann mag die Versuchung groß sein, das einfach als unislamisch unter den Teppich zu kehren. Auch im Interesse der eigenen Willkommenskultur, ohne eventuelle Spannungen wahrzunehmen, die [Gruppe 1] mit bestimmten muslimischen Auslegungstraditionen in unser Land bringen.",CRIME_FRAME_NEG,"**Label:** **CRIME_FRAME_NEG**
**Explanation:** Der Text verknüpft explizit die Gruppe mit der **Legitimation und Rechtfertigung von Gewalt** („mit reinem Gewissen sagen: ‚Wenn die Polizei eine Frau zu Tode prügelt‘“), sowie mit der **ideologischen Unterstützung von autoritärer Kontrolle** („religiöse Pflicht, diesen ungehorsamen Frauen mit Gewalt Einhalt zu gebieten“) und der **Verbreitung einer Bedrohungsrhetorik** („Verderben der ganzen Gesellschaft“, „Unruhen gegen Gott“). Dies zählt als CRIME_FRAME_NEG, da die Gruppe als Akteurin dargestellt wird, die Gewalt als religiös legitim und gesellschaftlich notwendig darstellt – selbst wenn der Kontext (Iran) außerhalb Deutschlands liegt, wird die **ideologische Nähe zu Gewalt und autoritärer Unterdrückung** explizit mit der Gruppe assoziiert.",6341ad8750f867a83900c30f,15,CRIME_FRAME_NEG,,CRIME_FRAME_NEG,"Politikerin Germany "
297,REFUG,"Ein Taliban-Kämpfer hält sein Gewehr in der Hand, während Menschen in Kabul auf die Verteilung von Lebensmittelrationen durch eine Hilfsorganisation warten. Foto: Ebrahim Noroozi/AP/dpa (Foto: dpa)

Berlin (dpa) - Deutschland hat seit dem Abzug der Nato-Kräfte aus Afghanistan vor rund einem Jahr insgesamt 23.614 ehemaligen afghanischen Ortskräften und Familienangehörigen die Aufnahme zugesichert. Tatsächlich eingereist sind bisher 17.556, berichtete die ""Welt am Sonntag"" unter Berufung auf das zuständige Bundesamt für Migration und [Gruppe 1] (Bamf). Das Bamf bestätigte die Zahlen.

Bei geplanten Ausreisen weiterer Menschen gibt es derzeit allerdings Probleme: Diese werden nach Angaben der Bundesregierung von den militant-islamistischen Taliban behindert.",NO_CRIME_FRAME,"Die Taliban werden als externe Akteure im afghanischen Kriegskontext beschrieben, die die Ausreise von Schutzbedürftigen behindern – dies ist ein geopolitischer Konflikt ohne Bezug zur inneren Sicherheit Deutschlands oder einer Kriminalitätszuschreibung an die Gruppe in Deutschland.",632712a13dd49b919c19c139,3,NO_CRIME_FRAME,,NO_CRIME_FRAME
298,UKR,"Eben dieser FSB präsentierte am Montag (22. August), gerade einmal zwei Tage nach dem Tod Duginas, der Öffentlichkeit in Russland nicht nur den vermeintlichen Tathergang, sondern auch eine Täterin. Eine [Gruppe 1] mit dem Namen Natalya Vovk soll den Angaben des Geheimdienstes zu Folge gemeinsam mit ihrer Tochter nach Russland eingereist sein und anschließend mit der Beschattung von Dugina begonnen haben. Durch die gesammelten Informationen, so Moskau, konnte die [Gruppe 1] schließlich eine Bombe am Auto der 29-Jährigen anbringen, die dann am Samstagabend detonierte.

Nach dem erfolgreichen Attentat soll Vovk sich mit ihrem Auto über die Grenze nach Estland abgesetzt haben, um der russischen Strafverfolgung zu entgehen. Um unentdeckt zu bleiben, soll die [Gruppe 1] dabei gleich mehrfach die Nummernschilder an ihrem Auto getauscht haben. Viele dieser Informationen zieht der FSB mitunter aus der in Russland weitverbreiteten Videoüberwachung. Mittlerweile kursieren auf Twitter gleich mehrere Standbilder von Aufnahmen, die Vovk bei der Planung des Attentats in Russland zeigen sollen.

Aleksandr Dugin spricht auf der Trauerfeier für seine Tochter Daria Dugina. © Vyacheslav Prokofyev/imago-images",CRIME_FRAME_NEG,"**Label:** **CRIME_FRAME_NEG**
**Explanation:** Die **[Gruppe 1]** (Natalya Vovk) wird explizit als mutmaßliche Täterin eines Terroranschlags (Bombenanschlag auf Daria Dugina) dargestellt, inklusive Beschattung, Planung und Flucht zur Vermeidung von Strafverfolgung – dies zählt als **CRIME_FRAME_NEG** nach den Regeln zu Verdacht, Ermittlungen und direkter Verknüpfung mit Gewalt.",632712743dd49b919c06ffa5,6,NO_CRIME_FRAME,,NO_CRIME_FRAME,"Russia "
