article_id,par_index,group,text_block_en,raw_output,label,explanation,seed,sample_size,source_step
637b85a9db892855fd0ece42,13,RUS,"Nur wenige hundert Meter weiter in Irpin: Buntes Treiben auf einem Markt. Alltag? © Lukas Stock

Diese Freiwilligen in Irpin basteln Tarnnetze für die ukrainische Armee. Sie fürchten sich immer noch, dass die [Gruppe 1] zurückkommen. Deswegen baten sie darum, ihre Gesichter unkenntlich zu machen und den Ort nicht genau zu erwähnen. © Lukas Stock

Aus Stoff wie diesem machen sie viele Meter Tarnnetze. Einen ausführlichen Text über die Fahrt nach Kiew lesen Sie auf unserem Premiumportal nn.de. © Lukas Stock","Label: **CRIME_FRAME_NEG**
Explanation: Die Gruppe wird explizit als Bedrohung dargestellt, da die Freiwilligen in Irpin ihre Rückkehr fürchten und dies mit einer konkreten Sicherheitsgefahr verknüpfen.",CRIME_FRAME_NEG,"Die Gruppe wird explizit als Bedrohung dargestellt, da die Freiwilligen in Irpin ihre Rückkehr fürchten und dies mit einer konkreten Sicherheitsgefahr verknüpfen.",42,20000,2.1_one_shot
635a73fe4cebda606f0beb07,9,JUDE,"Mitte August habe Hildmann dem ""Stern"" einen Einladungslink in seine private Gruppe mit dem Namen ""Wolfsschanze"" geschickt. So hatte die Wehrmacht ein ""Führerhauptquartier"" in Ostpreußen genannt. Später habe Hildmann den Gruppennamen mehrmals geändert.

In der Gruppe sammeln sich laut dem Magazin rund 200 zahlende Fans von Hildmann. Viele seien offenbar stramme Nazis, die sich über NPD-Aufmärsche austauschen, erzählen, dass sie beim Anblick von [Gruppe 1] einen ""Würgereiz"" bekämen und dass sie Verehrer Hitlers seien. Einige würden Hildmann als ""mein Führer"" anreden.

Hildmann hetze seine Anhänger auf: ""Eines Tages müsst ihr euch verteidigen"", so der 41-Jährige laut ""Stern"". Seine Unterstützer sollten sich für den Kampf vorbereiten sowie antisemitische Flugblätter in Deutschland verteilen. Vordrucke habe er ihnen kostenlos als Download zur Verfügung gestellt. Hildmann sieht sich offenbar als Nachfolger Adolf Hitlers, der den Kampf anführen will. ""Es wird kein zweites 1945 geben unter meiner Führung"", habe Hildmann geschrieben.","Label: **CRIME_FRAME_NEG**
Explanation: Der Text verknüpft explizit die von Hildmann angeführte Gruppe mit **Aufrufen zu Gewalt, antisemitischer Propaganda, rechtsextremer Hetze und der Legitimation historischer NS-Verbrechen**, was eine direkte Verbindung zu Straftaten, Sicherheitsbedrohungen und der Unterstützung von Terrorismus/Extremismus darstellt.",CRIME_FRAME_NEG,"Der Text verknüpft explizit die von Hildmann angeführte Gruppe mit **Aufrufen zu Gewalt, antisemitischer Propaganda, rechtsextremer Hetze und der Legitimation historischer NS-Verbrechen**, was eine direkte Verbindung zu Straftaten, Sicherheitsbedrohungen und der Unterstützung von Terrorismus/Extremismus darstellt.",42,20000,2.1_one_shot
6327127d3dd49b919c0a4b6f,16,MIGR,"Gruppen wie die „Atomwaffen Division“ gehören dieser Bewegung an. Und im Prinzip war auch der Dschihadismus des „Islamischen Staates“ eine brutal beschleunigte Form islamistischer Gewalt – einschließlich einer popkulturellen „Vermarktung“ des Terrors in unzähligen Propaganda-Videos.

Das Social-Media-Profil des Highland-Park-Täters weist nach Recherchen der Amadeu-Antonio-Stiftung Bezüge in diese krude Gedankenwelt auf. Individuell paart die Ideologie der Akzelerationisten Gewalt gegen Minderheiten, Frauen und [Gruppe 1] mit selbstzerstörerischen Fantasien und übersteigertem Narzissmus.

Frauen aus Feindbild: „Incels“","Label: **CRIME_FRAME_NEG**
Explanation: Der Absatz verknüpft die **[Gruppe 1]** explizit mit Gewalt als Zielgruppe der Ideologie der Akzelerationisten, die als gewaltlegitimierende Bewegung dargestellt wird, die Terror und Straftaten (z. B. „Gewalt gegen Minderheiten“) unterstützt.",CRIME_FRAME_NEG,"Der Absatz verknüpft die **[Gruppe 1]** explizit mit Gewalt als Zielgruppe der Ideologie der Akzelerationisten, die als gewaltlegitimierende Bewegung dargestellt wird, die Terror und Straftaten (z. B. „Gewalt gegen Minderheiten“) unterstützt.",42,20000,2.1_one_shot
632712773dd49b919c07d434,9,RUS,"Ein angebliches Waffenlager des Mannes im niedersächsischen Asendorf war allerdings leer. In dem Schuppen fanden sich weder Kalaschnikows noch C4-Plastiksprengstoff. »Wir haben keine validen Anhaltspunkte auf eine Lagerung oder einen Handel mit Sprengstoff und insbesondere nicht auf einen geplanten Anschlag«, sagte Oberstaatsanwältin Liddy Oechtering dem SPIEGEL.

In Baden-Württemberg wurde unter anderem Valery H., 48, festgenommen. Ein Spezialeinsatzkommando griff ihn Ende August in einem Hotel am Bodensee auf. Er soll der [Gruppe 1] sein, der zu dem Waffenhändler in Hamburg reiste, um eine Pistole zu kaufen. Die Staatsanwaltschaft Konstanz ermittelt gegen ihn wegen des Verdachts der Verabredung zu einem Verbrechen – das mutmaßlich geplante Attentat auf einen [Andere Gruppe].

Ob sich dieser Verdacht erhärten lässt, muss sich erst noch zeigen. Der Hinweisgeber aus Kasachstan habe einige seiner brisanten Aussagen inzwischen relativiert, heißt es von Ermittlern. Nicht alles, was er sage, sei glaubwürdig.","Label: **CRIME_FRAME_NEG**
Explanation: Der Absatz verknüpft die **[Gruppe 1]** explizit mit einem mutmaßlichen geplanten Attentat (Verabredung zu einem Verbrechen) und stellt sie als Verdächtige im Kontext von Terrorismus oder schwerer Gewalt dar.",CRIME_FRAME_NEG,Der Absatz verknüpft die **[Gruppe 1]** explizit mit einem mutmaßlichen geplanten Attentat (Verabredung zu einem Verbrechen) und stellt sie als Verdächtige im Kontext von Terrorismus oder schwerer Gewalt dar.,42,20000,2.1_one_shot
LVZ-doc7lqz86axjbmamtylp2b,10,MIGR,"Und die, die überleben, müssen oft Tage, wenn nicht Wochen auf den Schiffen der privaten Seenotretter ausharren, bis den Rettern ein Hafen in Europa zugewiesen wird - der zumeist ein italienischer  ist. Ein Großteil der [Gruppe 1] auf der "" Ocean Viking""  war zwölf Tage an Bord auf hoher See.

Die Regierung in [Andere Gruppe] sieht sich angesichts der immer noch steigenden Zahlen überfordert. Zumal die Stimmung in der bislang eher hilfsbereiten Bevölkerung zu kippen droht. Premier Draghi und sein Innenminister Matteo Salvini sehen sich mit wachsendem Zorn über die misslungene Integration insbesondere von jungen [Gruppe 1] konfrontiert. Jüngster Anlass waren im Juni massenhafte sexuelle Übergriffe auf junge Frauen durch maghrebinische Jugendliche am Gardasee. Die politische Debatte ist spätestens seitdem polarisiert. Und die Regionen geben immer deutlicher zu erkennen, dass sie die Spannungen in der Bevölkerung zu fürchten beginnen.

Zitat-Text:","Label: **CRIME_FRAME_NEG**
Explanation: Der Absatz verknüpft explizit die **[Gruppe 1]** mit konkreten Straftaten („massenhafte sexuelle Übergriffe auf junge Frauen durch maghrebinische Jugendliche“) und stellt sie als Ursache für wachsende Spannungen und Integrationsprobleme dar, was eine negative Bedrohungsdarstellung darstellt.",CRIME_FRAME_NEG,"Der Absatz verknüpft explizit die **[Gruppe 1]** mit konkreten Straftaten („massenhafte sexuelle Übergriffe auf junge Frauen durch maghrebinische Jugendliche“) und stellt sie als Ursache für wachsende Spannungen und Integrationsprobleme dar, was eine negative Bedrohungsdarstellung darstellt.",42,20000,2.1_one_shot
632712793dd49b919c088bf4,6,ISLMST,"Der Festgenommene sei bei einem Einsatz des türkischen Geheimdienstes und der Polizei von Istanbul festgenommen worden. Wann dies erfolgte, ließ der Präsident offen.

Die IS-Miliz hatte 2014 in weiten Teilen des Irak und Syriens ein „Kalifat“ ausgerufen. Unterstützt von einer Koalition unter Führung der USA, hatten kurdische Einheiten die [Gruppe 1] 2019 aus Syrien vertrieben, doch ist die Miliz immer noch aktiv. (AFP)

","Label: **CRIME_FRAME_NEG**
Explanation: Der Absatz verknüpft die **[Gruppe 1]** explizit mit der **IS-Miliz**, die als terroristische Miliz mit Gewalt, „Kalifat“-Ausrufung und aktiver Bedrohung dargestellt wird, was eine klare Zuordnung zu Kriminalität/Terrorismus und damit eine negative Sicherheitsdarstellung darstellt.",CRIME_FRAME_NEG,"Der Absatz verknüpft die **[Gruppe 1]** explizit mit der **IS-Miliz**, die als terroristische Miliz mit Gewalt, „Kalifat“-Ausrufung und aktiver Bedrohung dargestellt wird, was eine klare Zuordnung zu Kriminalität/Terrorismus und damit eine negative Sicherheitsdarstellung darstellt.",42,20000,2.1_one_shot
632712813dd49b919c0c154e,11,CHN,"Ihr Fazit: Eine dritte Partei könnte interveniert haben – wegen möglicher hochwertiger Spionagetechnik amerikanischen Ursprungs in der Fracht der Maschine. „Ein Gerät, das die [Gruppe 1] dringend in ihren Besitz bringen wollten“, schreibt sie. Als die USA den Diebstahl bemerkt hätten und herausfanden, dass das wertvolle Gerät schon auf dem Weg nach Peking war, hätten sie rotgesehen.

Das US-Militär habe die Maschine möglicherweise mit Abfangjägern begleitet und schließlich abgeschossen, lautet die Schlussfolgerung der Autorin. Vermutlich sei sie nördlich von Vietnam ins Meer gestürzt. Ob es sich dabei um einen „groben Fehler“ gehandelt habe oder einen „letzten verzweifelten Versuch, zu verhindern, dass das Flugzeug und seine besondere Fracht den [Gruppe 1] in die Hände fielen“, bleibe offen. Aber auch einen Abschuss durch China „in dieser hochsensiblen Region“ schließe sie nicht aus.

Dokumentarfilm","Label: **CRIME_FRAME_NEG**
Explanation: Die **[Gruppe 1]** wird explizit als Ziel eines **Diebstahls hochwertiger Spionagetechnik** dargestellt und als Bedrohung für die nationale Sicherheit der USA (und implizit für China) durch den Besitz dieser Fracht beschrieben.",CRIME_FRAME_NEG,Die **[Gruppe 1]** wird explizit als Ziel eines **Diebstahls hochwertiger Spionagetechnik** dargestellt und als Bedrohung für die nationale Sicherheit der USA (und implizit für China) durch den Besitz dieser Fracht beschrieben.,42,20000,2.1_one_shot
632712ab3dd49b919c1d8fdc,3,ISLMST,"In Ägypten sind drei Journalisten nach rund eineinhalb Jahren Haft freigelassen worden. Diaa Raschwan vom ägyptischen Journalistenverband veröffentlichte am Sonntag Fotos von Ammer Abdel-Moneim, Hani Greischa und Essam Abdin in weißer Häftlingskleidung. Sie umarmten ihre Familienangehörigen. Die drei Journalisten waren wegen separater Vorwürfe in Untersuchungshaft gewesen. Ihnen wurde missbräuchliche Verwendung sozialer Medien und Beitritt zu einer Terrorgruppe vorgeworfen. Damit war offenbar die Muslimbruderschaft gemeint, die von Ägypten seit 2013 als Terrororganisation eingestuft wird.

Die Regierung des ägyptischen Präsidenten Abdel Fattah al-Sisi hat Tausende Menschen verhaften lassen, vor allem [Gruppe 1]. Festgenommen wurden auch Aktivisten, die an dem Volksaufstand 2011 beteiligt waren, bei dem der langjährige autoritäre Präsident Husni Mubarak gestürzt wurde. Es wird vermutet, dass al-Sisi Gefangene freilässt, um auf Kritiker zuzugehen. Trotzdem befinden sich Schätzungen zufolge noch Tausende politische Gefangene in Haft. Auf der aktuellen Rangliste der Pressefreiheit der NGO Reporter ohne Grenzen befindet sich Ägypten auf Platz 166 von 180. (ap, taz)

CSU-Politiker will wegen Inflation Pause beim Rundfunkbeitrag","Label: **CRIME_FRAME_NEG**
Explanation: Die **[Gruppe 1]** wird explizit mit dem Vorwurf des **Beitritts zu einer Terrorgruppe** (Muslimbruderschaft) verbunden, die von Ägypten als Terrororganisation eingestuft wird, was eine direkte Verknüpfung mit **Terrorismus und Sicherheitsbedrohung** darstellt.",CRIME_FRAME_NEG,"Die **[Gruppe 1]** wird explizit mit dem Vorwurf des **Beitritts zu einer Terrorgruppe** (Muslimbruderschaft) verbunden, die von Ägypten als Terrororganisation eingestuft wird, was eine direkte Verknüpfung mit **Terrorismus und Sicherheitsbedrohung** darstellt.",42,20000,2.1_one_shot
632712933dd49b919c141520,8,JUDE,"Dieser junge syrische potentielle Mörder redete sich, bestimmt aufgrund der guten juristischen Beratung seines Anwalts Ihsan Tanyolu, geschickt heraus: er hätte zwar konkrete Pläne zum Anschlag auf die Hagener Synagoge gehabt, aber noch nichts Konkretes in dieser Hinsicht unternommen. Er habe lediglich „vorbereitet“ sein wollen, falls Kabul bombardiert würde, oder wenn bei einem Angriff westlicher Truppen „Zivilisten ums Leben kommen“ würden.

Die Ermittlungen zeigen ein ganz anderes Bild. Ein [Andere Gruppe], der ganz offensichtlich die judenhassende Doktrin des Politischen Islams voll verinnerlicht hat und bereit ist, viele [Gruppe 1] zu töten. Und kein angeblicher „Kämpfer für Gerechtigkeit“ ist, wie er sich hinstellte. Eine beliebte Methode bei Anhängern des Politischen Islams, sich und ihre Gesinnungsgenossen als vermeintliche „Opfer“ zu stilisieren.

In der Realität hatte sich der [Andere Gruppe] im Frühjahr 2021 laut Anklage in rasender Geschwindigkeit radikalisiert. Er begann, sich immer mehr Videos mit radikal-islamischen Gräueltaten anzuschauen. Auf seinem Mobiltelefon fanden die Ermittler 554 Videodateien, die grausame Folter und Hinrichtungsdarstellungen zeigen.","Label: **CRIME_FRAME_NEG**
Explanation: Der Absatz verknüpft die **[Andere Gruppe]** explizit mit **radikal-islamischer Gewalt, Terrorismus und judenfeindlicher Ideologie**, beschreibt ihre **Radikalisierung durch gewaltverherrlichende Inhalte** und stellt sie als **potentiellen Täter eines Anschlags** dar, der sich als „Opfer“ inszeniert – eine klassische **Bedrohungsdarstellung**.",CRIME_FRAME_NEG,"Der Absatz verknüpft die **[Andere Gruppe]** explizit mit **radikal-islamischer Gewalt, Terrorismus und judenfeindlicher Ideologie**, beschreibt ihre **Radikalisierung durch gewaltverherrlichende Inhalte** und stellt sie als **potentiellen Täter eines Anschlags** dar, der sich als „Opfer“ inszeniert – eine klassische **Bedrohungsdarstellung**.",42,20000,2.1_one_shot
632712b83dd49b919c228601,7,ISR,"In Bezug auf den Militäreinsatz teilte die israelische Armee mit, Soldaten seien in Dschenin gewesen, um mehrere Verdächtige festzunehmen. Dabei seien sie beschossen worden. Die Soldaten hätten zurückgeschossen. Videos zeigten Militärfahrzeuge und schwer bewaffnete Soldaten, ein Ambulanzfahrzeug und eine Person, die am Boden lag.

Im südlichen Westjordanland soll ein Palästinenser in einem Bus einen [Gruppe 1] mit einem Schraubenzieher schwer verletzt haben, wie die Armee und der israelische Rettungsdienst mitteilten. Ein Zivilist im Bus habe den Attentäter daraufhin erschossen.

In Israel sind seit Anfang vergangener Woche bei drei Anschlägen insgesamt elf [Gruppe 1] getötet worden. Bei zwei Anschlägen waren die Attentäter arabische [Gruppe 1]. Alle drei waren Unterstützer der Terrororganisation Islamischer Staat (IS). Bei dem vorerst letzten Anschlag am Dienstag in der Nähe von Tel Aviv war der Attentäter ein Palästinenser aus der Nähe von Dschenin.","Label: **CRIME_FRAME_NEG**
Explanation: Der Absatz verknüpft die **[Gruppe 1]** explizit mit Anschlägen, Terrorismus (IS-Unterstützung) und Gewalt gegen Zivilisten, wobei sie als Täter oder Attentäter dargestellt werden.",CRIME_FRAME_NEG,"Der Absatz verknüpft die **[Gruppe 1]** explizit mit Anschlägen, Terrorismus (IS-Unterstützung) und Gewalt gegen Zivilisten, wobei sie als Täter oder Attentäter dargestellt werden.",42,20000,2.1_one_shot
6327127d3dd49b919c0a7533,1,UKR,"

Bleiben trotz Beschuss - [Gruppe 1] verweigern Evakuierung

Bleiben trotz Beschuss - [Gruppe 1] verweigern Evakuierung","Label: **CRIME_FRAME_NEG**
Explanation: Die Gruppe wird als Akteur dargestellt, der trotz lebensbedrohlicher Situation (Beschuss) eine Evakuierung verweigert, was als **aktive, gewaltassoziierte Handlung** (potenzielle Selbstgefährdung oder strategische Haltung in einem Konflikt) interpretiert werden kann und damit eine **Sicherheitsbedrohung oder Gewaltlegitimation** impliziert.",CRIME_FRAME_NEG,"Die Gruppe wird als Akteur dargestellt, der trotz lebensbedrohlicher Situation (Beschuss) eine Evakuierung verweigert, was als **aktive, gewaltassoziierte Handlung** (potenzielle Selbstgefährdung oder strategische Haltung in einem Konflikt) interpretiert werden kann und damit eine **Sicherheitsbedrohung oder Gewaltlegitimation** impliziert.",42,20000,2.1_one_shot
6327129b3dd49b919c16e457,23,RUS,"Morgens um sieben trat Diallo vor die Tür. Auch aus anderen Häusern blickten verängstigte Männer in langen Gewändern. Die Soldaten trieben sie zum Ufer des Flusses im Osten des Ortes. Fünf Minuten lang sei er an Leichen vorbeigegangen, erzählt Diallo. Er sei davon ausgegangen, dass er auf dem Weg zu seiner eigenen Hinrichtung sei.

Hunderte Männer standen am Flussufer. Diallo beobachtete, wie die Soldaten einzelne auswählten und in Gruppen hinter einen Hügel brachten. Dann hörte er Schüsse. Wer hinter dem Hügel verschwand, kam nie wieder. »Ich stand unter Schock und starrte auf den Boden«, sagt er. Augenzeugen berichteten Human Rights Watch später von aufsteigendem Rauch, dort, wo die [Gruppe 1] und ihre Verbündeten wohl die Leichen verbrannten. Drei Massengräber seien bereits ausgehoben worden. Erst nach Stunden seien die Soldaten gekommen und hätten gesagt, die Männer sollten sich nicht sorgen: »Wir töten nur die Dschihadisten und ihre Anhänger.«

Diallo wusste, dass das nicht stimmen konnte. Auch Unschuldige wurden hingerichtet, er kannte selbst einige der Männer, die hinter dem Hügel verschwanden. Es seien keine Dschihadisten gewesen, erzählt er. »Sie waren einfache Hirten. Aber was sollte ich sagen, jeder hatte Angst um sein eigenes Leben.« Erst fünf Tage nach Beginn des Militäreinsatzes durften die Männer zurück ins Dorf.","Label: **CRIME_FRAME_NEG**
Explanation: Die **[Gruppe 1]** wird explizit als **„Dschihadisten und ihre Anhänger“** bezeichnet, deren **Hinrichtung durch Soldaten** als legitime Maßnahme dargestellt wird, während gleichzeitig **Gewalt gegen Zivilisten** (Hinrichtungen unschuldiger Männer) als mit der Gruppe assoziiert beschrieben wird.",CRIME_FRAME_NEG,"Die **[Gruppe 1]** wird explizit als **„Dschihadisten und ihre Anhänger“** bezeichnet, deren **Hinrichtung durch Soldaten** als legitime Maßnahme dargestellt wird, während gleichzeitig **Gewalt gegen Zivilisten** (Hinrichtungen unschuldiger Männer) als mit der Gruppe assoziiert beschrieben wird.",42,20000,2.1_one_shot
632712733dd49b919c06c739,3,AUT,"Die Polizei erwischte den [Gruppe 1] kurz vor seinem Flug auf die griechische Urlaubsinsel Kos. Der Mann soll einen wohltätigen Verein um 1,3 Millionen Euro gebracht haben.

Kurz vor seinem Einstieg in den Ferienflieger auf die griechische Urlaubsinsel Kos hat jüngst am Münchner Flughafen die Bundespolizei einen mit internationalem Haftbefehl gesuchten 46-jährigen [Gruppe 1] verhaftet. Die Justiz im oberösterreichischen Innkreis zumindest wirft dem gebürtigen Linzer Betrug in Millionenhöhe und Fälschungsdelikte vor, wie Christian Köglmeier, Sprecher der Bundespolizei am Münchner Flughafen, mitteilt. Der [Gruppe 1] soll Ende vergangenen Jahres einen wohltätigen Verein um mehr als eine Million Euro geprellt haben. Er soll laut zuständiger Staatsanwaltschaft mit exorbitanten Gewinnversprechen in Oberösterreich einen Vertreter des Vereins dazu gebracht haben, 1,3 Millionen Euro eines Investors an ihn zu überweisen.

""Moralisch erschwerend hinzu kommt sicherlich, dass der betrogene Verein ihm zur Verfügung stehendes Geld benutzt, um Kindern in den ärmsten Ländern dieser Welt die nötige Bildung zukommen zu lassen"", schreibt der Polizeisprecher weiter. Nachdem der 46-Jährige dann offenbar nach Erhalt des Geldes weder für den Geldgeber noch für die Justiz erreichbar war, hatten die Strafverfolger in Ried im Innkreis mit internationalem Haftbefehl wegen Betrugs nach dem gebürtigen Linzer gesucht.","Label: **CRIME_FRAME_NEG**
Explanation: Der Absatz verknüpft die **[Gruppe 1]** explizit als Täter mit konkreten Straftaten (Betrug, Fälschungsdelikte) und stellt sie als Quelle von Kriminalität dar.",CRIME_FRAME_NEG,"Der Absatz verknüpft die **[Gruppe 1]** explizit als Täter mit konkreten Straftaten (Betrug, Fälschungsdelikte) und stellt sie als Quelle von Kriminalität dar.",42,20000,2.1_one_shot
TA-9F884E8A4037E9BE96A249E1754B33AE_3482603,8,MUSL,"Die Szene habe sich stark verändert, sagen Ermittler. Viel spielt sich im Internet ab. Aber wenn in der realen Welt eine Terrorgefahr entsteht, müsse man schnell sein. "" Wir haben die einschlägigen Treffpunkte eng im Blick und lassen das auch die dortige Klientel wissen"" , sagt Claus Cortnumme, Chef der Abteilung Staatsschutz bei der Hamburger Polizei. Das betrifft in seiner Stadt unter anderem eine Moschee in Harburg, die seit Jahren als Keimzelle für fanatischen Islamismus gilt. Die Moschee liegt in einer Nebenstraße, die Fenster sind mit Folie beklebt, damit der Gebetsraum von außen nicht sichtbar ist.

Wer von den Besuchern tatsächlich zu einer Gewalttat bereit wäre, ist nicht leicht zu filtern. "" Viele reden nur viel"" , sagt Cortnumme -  er meint junge, durchaus radikale [Gruppe 1], die sich vor ihren Gleichgesinnten mit angeblichen Anschlagsplänen aber nur wichtigmachen wollen. Gefährlicher seien jene, die keine großen Reden schwingen. Zu ihnen zählen die Behörden auch Mahmut C.

Im Jahr 2021 fällt der Mann den Behörden auf, weil auch er einige Male die Harburger Moschee besucht. Vor allem sein Nachname führt gleich zu erhöhter Aufmerksamkeit. "" Seinen Vater kannte in der Szene jeder"" , sagt ein Ermittler. Von 2001, aus dem Umfeld der "" Hamburger Terrorzelle""  um Mohammed Atta.","**Label: CRIME_FRAME_NEG**
**Explanation:** Der Absatz verknüpft explizit die **[Gruppe 1]** (junge radikale Muslime im Umfeld der Harburger Moschee) mit **Terrorismus, fanatischem Islamismus und konkreten Anschlagsplänen**, wobei die Gruppe als **Gefahr für die öffentliche Sicherheit** dargestellt wird (z. B. „Keimzelle für fanatischen Islamismus“, „Gewalttat bereit“, „Hamburger Terrorzelle“ als Referenz).",CRIME_FRAME_NEG,"**Label: CRIME_FRAME_NEG**
**Explanation:** Der Absatz verknüpft explizit die **[Gruppe 1]** (junge radikale Muslime im Umfeld der Harburger Moschee) mit **Terrorismus, fanatischem Islamismus und konkreten Anschlagsplänen**, wobei die Gruppe als **Gefahr für die öffentliche Sicherheit** dargestellt wird (z. B. „Keimzelle für fanatischen Islamismus“, „Gewalttat bereit“, „Hamburger Terrorzelle“ als Referenz).",42,20000,2.1_one_shot
TA-1EFD66B9AC926B3E743CD9F027CFF2A8_3785374,5,MUSL,"New Yorks Gouverneurin Kathy Hochul verurteilte die Attacke und sagte, dass sich Rushdie im Krankenhaus in sicheren Händen befinde und am Leben sei. Rushdie habe während seiner ganzen Karriere den Mut gehabt, sich ungeachtet der Gefahren "" gegen die Mächtigen aufzulehnen, in diesem friedlichen Forum hätte er die Gelegenheit haben müssen, ungestört aufzutreten und zu sprechen"" .

Der in Mumbai geborene Schriftsteller studierte an dem Kings College in England. Zu Weltruhm gelangte er 1988 mit seinem Buch, das den Koran und den Propheten Mohammed angriff, den er unter anderem als berechnenden Politiker und Opportunisten darstellte. Das ging dem damaligen Ayatollah Ruhollah Chomeinii zu weit. In einer Fatwa, einem Rechtsgutachten, rief er [Gruppe 1] zur Tötung Rushdies auf. Auch wurde ein Kopfgeld von bis zu vier Millionen Dollar gegen Rushdie ausgesetzt. Ein japanischer Übersetzer des Werkes wurde später tatsächlich umgebracht. Rushdie erhielt in Großbritannien zehn Jahre lang Polizeischutz.

Trotzdem erhielt er bis vor kurzem noch Morddrohungen. Bis vor wenigen Jahren reiste der Autor mit Leibwächtern und hielt sich an geheimen Orten auf, wagte es nun aber, wieder an die Öffentlichkeit zu treten.","Label: **CRIME_FRAME_NEG**
Explanation: Der Absatz verknüpft **[Gruppe 1]** explizit mit einer **Fatwa zur Tötung Rushdies**, einer **Aufrufung zu Gewalt** und der **Legitimation eines Kopfgelds**, was eine direkte Verbindung zu einer **Sicherheitsbedrohung und Gewaltunterstützung** darstellt.",CRIME_FRAME_NEG,"Der Absatz verknüpft **[Gruppe 1]** explizit mit einer **Fatwa zur Tötung Rushdies**, einer **Aufrufung zu Gewalt** und der **Legitimation eines Kopfgelds**, was eine direkte Verbindung zu einer **Sicherheitsbedrohung und Gewaltunterstützung** darstellt.",42,20000,2.1_one_shot
638a5a6785bdc1cf6d07380b,9,AFG,"Das Mädchen aus Tulln an der Donau war als „Ausreißerin“ bekannt. Das ging auch aus der Aussage einer 17 Jahre alten Freundin an einem der insgesamt sieben Prozesstage hervor, mit der sie des Öfteren die Schule schwänzend nach Wien gefahren war. Die Freundin gab an, sie habe zusammen mit dem späteren Opfer einen der drei jungen [Gruppe 1] in der Zeit vor der Tat zweimal getroffen. Die Dreizehnjährige habe ihn über Instagram kennengelernt, doch eine Beziehung der beiden, wie sie der Angeklagte angegeben hatte, könne sie sich nicht vorstellen, sagte die Zeugin aus. Bei einem dieser Treffen habe der junge Mann den Mädchen Tabletten zugesteckt und sei gegenüber der Jüngeren zudringlich geworden. Die Freundin habe sie dann weggezogen.

Am Abend vor der Tat fuhr das spätere Opfer mit einem Bekannten aus Tulln nach Wien, trennte sich dann aber von ihm. Die Ankläger rekonstruierten den weiteren Ablauf so: Das Mädchen habe sich mit dem [Gruppe 1], den sie kannte, und dessen beiden Bekannten getroffen. Sie sei mit ihnen in die Wohnung eines der Drei gegangen. Dort sei Rauschgift konsumiert worden, zunächst offenbar tatsächlich einvernehmlich. Um zwei Uhr morgens habe das Mädchen noch mit dem Freund, mit dem sie nach Wien gefahren war, telefoniert, da sei es ihr laut Aussage des Mannes aus Tulln noch „gut“ gegangen. Als das Mädchen, so die weitere Rekonstruktion, sich dann nicht zum sexuellen Verkehr bereiterklärt habe, sollen die drei Männer den Plan gefasst haben, sie dazu bewusstlos zu machen. Sie hätten ihr mindestens sechs Tabletten ins Getränk gemischt und sich anschließend an ihr vergangen.

Ein Angeklagter wurde im Ausland gefasst","Label: **CRIME_FRAME_NEG**
Explanation: Der Absatz verknüpft die **[Gruppe 1]** explizit als Täter mit schweren Straftaten (sexuelle Gewalt, Bewusstlosmachen, Vergewaltigung) und stellt sie als aktive Akteure der Tat dar.",CRIME_FRAME_NEG,"Der Absatz verknüpft die **[Gruppe 1]** explizit als Täter mit schweren Straftaten (sexuelle Gewalt, Bewusstlosmachen, Vergewaltigung) und stellt sie als aktive Akteure der Tat dar.",42,20000,2.1_one_shot
