article_id,par_index,group,text_block_en,raw_output,label,explanation
BADZ-51299927642,6,MIGR,"Öfter Hilfe ersucht 

Die mobile Beratungsstelle der Evangelischen Gesellschaft Stuttgart (Eva) für [Gruppe 1], Yasemin, hat im vergangenen Jahr ein Drittel mehr Beratungsfälle zum Thema Zwangsverheiratung verzeichnet als im Vorjahr: 238 nach 175, sagte Dagmar Braun von Eva. Die Gründe für den Zuwachs seien unklar. Allerdings beobachte Yasemin einen Anstieg der Anfragen seit Beginn der Corona-Pandemie. epd

","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz beschreibt [Gruppe 1] ausschließlich als Opfer von Zwangsverheiratung und führt den Anstieg der Beratungsfälle auf strukturelle Ursachen (Pandemie) zurück, ohne eine Verbindung zu Kriminalität oder abweichendem Verhalten herzustellen.",NO_CRIME_FRAME,"Der Absatz beschreibt [Gruppe 1] ausschließlich als Opfer von Zwangsverheiratung und führt den Anstieg der Beratungsfälle auf strukturelle Ursachen (Pandemie) zurück, ohne eine Verbindung zu Kriminalität oder abweichendem Verhalten herzustellen."
BADZ-51294375080,13,REFUG,"Wo müssen sich in Freiburg ankommende [Andere Gruppe] hinwenden?

Die erste Anlaufstelle für [Gruppe 1] ist die Landeserstaufnahmestelle (LEA) in der Müllheimer Straße 7. Dort gibt es Verpflegung und medizinische Versorgung. Alle neu in Freiburg angekommenen [Andere Gruppe] und [Andere Gruppe], die nicht bereits in der LEA registriert worden sind, müssen sich beim Amt für Migration und Integration in der Berliner Allee melden.

Was muss ich beachten, wenn ich [Andere Gruppe] oder [Andere Gruppe] eine Unterkunft anbieten will?","```
Label: **NO_CRIME_FRAME**
Explanation: Der Absatz beschreibt ausschließlich administrative Anlaufstellen und Hilfsangebote für [Gruppe 1] und [andere Gruppe] ohne jede Assoziation mit Kriminalität, Sicherheitsbedrohungen oder abweichendem Verhalten.
```",NO_CRIME_FRAME,"Der Absatz beschreibt ausschließlich administrative Anlaufstellen und Hilfsangebote für [Gruppe 1] und [andere Gruppe] ohne jede Assoziation mit Kriminalität, Sicherheitsbedrohungen oder abweichendem Verhalten."
MAZ-3.11265510001668e+20,1,REFUG,"

BAD KREUZNACH (red). Wer schon immer Kontakt zu Menschen aus anderen Ländern knüpfen wollte, ist zu einer besonderen Veranstaltung am Samstag, 26. November, in der Stadtbibliothek Bad Kreuznach eingeladen. Von 14 bis 16 Uhr lädt das Projekt ""Aktiv für [Gruppe 1]"" der Interkulturellen Kirchengemeinde in Kooperation mit der Stadtbibliothek zu einem ""Speak-Dating"" ein.

Das ""Speak-Dating"" ist eine unverbindliche Möglichkeit, in kurzer Zeit mit vielen Menschen ins Gespräch zu kommen und danach zu entscheiden, wen man gerne wiedersehen möchte. Immer zehn Minuten wird mit einer Person gesprochen, bevor der Platz gewechselt wird. Die Stadtbibliothek mit ihren vielen Bücherregalen ist dabei der ideale Ort, in verschiedenen Nischen ins Gespräch zu kommen. Am Ende können alle ihre Kontaktwünsche in eine Box werfen.","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz thematisiert ausschließlich eine integrative Veranstaltung zur Kontaktaufnahme zwischen Menschen unterschiedlicher Herkunft und enthält keine Assoziation mit Kriminalität, Sicherheitsbedrohungen oder abweichendem Verhalten.",NO_CRIME_FRAME,"Der Absatz thematisiert ausschließlich eine integrative Veranstaltung zur Kontaktaufnahme zwischen Menschen unterschiedlicher Herkunft und enthält keine Assoziation mit Kriminalität, Sicherheitsbedrohungen oder abweichendem Verhalten."
MOPO-544097,4,AFG,"Sie will nach Berlin an diesem Morgen im Juni. Neue Ausweispapiere beantragen. Dann greift der Mann sie brutal von hinten an. Sticht auf sie ein, trifft vor allem ihren Kopf. Das Küchenmesser bleibt im Schädelknochen stecken, der Griff bricht ab.

Versuchter Mord aus Heimtücke und niedrigen Beweggründen sowie Vergewaltigung werden ihrem ehemaligen Partner vorgeworfen. Am ersten Prozesstag schweigt der 29 Jahre alte [Gruppe 1] zunächst.

Nach dem Verlesen der Anklage werden Notrufe vom Tatmorgen vorgespielt. Der erste kommt dabei von dem Opfer selbst und beginnt mit einem markerschütternden Schrei. Immer wieder fleht die Frau dabei: ""Bitte helfen Sie mir schnell! Bitte schnell! Ich kann nicht mehr."" Trotz ihrer schweren Verletzungen kann sie dem Mann am Notruftelefon mit Wortfetzen sagen, was passiert ist - immer wieder unterbrochen durch ihr verzweifeltes Schreien, Schluchzen und Wimmern.","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz beschreibt **[Gruppe 1]** ausschließlich als Täter des angeklagten Verbrechens, während die Gruppe selbst nicht als kollektive Bedrohung oder abweichende Kategorie dargestellt wird – es handelt sich um eine individuelle Tat ohne Verallgemeinerung.",NO_CRIME_FRAME,"Der Absatz beschreibt **[Gruppe 1]** ausschließlich als Täter des angeklagten Verbrechens, während die Gruppe selbst nicht als kollektive Bedrohung oder abweichende Kategorie dargestellt wird – es handelt sich um eine individuelle Tat ohne Verallgemeinerung."
MAZ-2.99573650001648e+20,6,REFUG,"Im ""Bon Café"" fanden die [Gruppe 1] Ansprechpartner, die ihnen bei den Gängen zu den Ämtern behilflich waren oder Sprachkurse vermittelten. Susanne Syren meint dazu: ""Jetzt sind wir in einer ähnlichen Situation, auch wenn die Behörden alles tun, um Massenquartiere überflüssig zu machen. Doch auch die Kriegsflüchtlinge aus der Ukraine brauchen Orte der persönlichen Begegnung."" Astrid Peekhaus, Superintendentin des Kirchenkreises an Nahe und Glan, ermuntert auch ihre Kirchengemeinden vor Ort, Kriegsflüchtlingen zu helfen.

Das ""Bon Café"" lebt von der ehrenamtlichen Arbeit der Freiwilligen, die diese Arbeit unterstützen. Pfarrer Balke hat die Erfahrung machen müssen, dass sich mancher der bisherigen Unterstützer aus der Arbeit zurückgezogen hat, vor allem, um die Risiken von Kontakten zu meiden. Umso mehr freut sich der verantwortliche Pfarrer darüber, dass einige [Gruppe 1] von damals sich jetzt engagieren, um für die ankommenden [Andere Gruppe] und ihre Kinder zur Verfügung zu stehen. Eine dieser Helferinnen ist Tahani Maan. 2016 kam sie aus Syrien nach Bad Kreuznach und weiß noch genau, wie sie sich in den ersten Tagen fühlte: ""Natürlich haben wir uns gefreut, dass die Flucht gelungen war. Aber wir waren am Anfang allein. Wir haben eine Wohnung gesucht und wussten nicht, wie wir das anstellen sollen. Dann hat uns jemand auf das ,Bon Café' aufmerksam gemacht. Dort haben wir großartige Hilfe erfahren.""

Die junge [Andere Gruppe] hat nicht nur viele andere [Gruppe 1] und auch Deutsche kennengelernt, sie hat ein Praktikum in einer Behinderteneinrichtung absolviert - und das vielleicht Wichtigste: Sie hat die deutsche Sprache gelernt, sodass sie sich in ihrer neuen Heimat problemlos verständigen kann. Tahani Maan erinnert sich: ""Ich hatte viele schöne Erlebnisse im Bon Café. Und genau deshalb will ich diese Einrichtung jetzt ehrenamtlich unterstützen, um den Frauen aus der Ukraine zu helfen."" Auch Maryam Gergis aus Ägypten will beim ""Bon Café"" mitmachen: ""Dieser Treffpunkt war für mich sehr wichtig. Ich habe keine Familie hier, ich bin alleine, aber hier habe ich immer wieder menschliche Nähe gefunden.""","```
Label: **NO_CRIME_FRAME**
Explanation: Der Absatz beschreibt ausschließlich die Unterstützung und Integration von [Gruppe 1] und [andere Gruppe] als Opfer von Flucht und sozialer Isolation, ohne Kriminalität oder Sicherheitsbedrohungen zu thematisieren.
```",NO_CRIME_FRAME,"Der Absatz beschreibt ausschließlich die Unterstützung und Integration von [Gruppe 1] und [andere Gruppe] als Opfer von Flucht und sozialer Isolation, ohne Kriminalität oder Sicherheitsbedrohungen zu thematisieren."
MAZ-3.03113360001653e+20,2,REFUG,"ALZEY-WORMS/OSTHOFEN. Der Wohnungsmarkt ist leergefegt. Bezahlbaren Wohnraum, erst recht für Menschen in der Grundsicherung, zu denen auch [Gruppe 1] zählen, gibt es nicht. Die Gemeinschaftsunterkünfte sind belegt - auch weil die Menschen dort eben keine anderen Wohnungen finden. Deshalb muss der Landkreis Alzey-Worms vorsorgen, so hatte es die Aufsichts- und Dienstleistungsdirektion (ADD) Ende 2021 bestimmt. Vor dem Krieg in der Ukraine. Turnhallen umfunktionieren - langfristig schwierig. Containerdörfer einrichten - nicht gewollt. Die einzige Lösung also: eine neue Unterkunft bauen. Die könnte in Osthofen entstehen, erklärte Landrat Heiko Sippel (SPD) dem Stadtrat.

Bis Ende 2021 hat der Landkreis 3100 [Gruppe 1] aufgekommen, ""eine Riesenleistung für Kreis und Zivilgesellschaft"", findet Sippel. Im vergangenen Jahr kamen pro Monat 15 bis 20 Menschen hinzu, im letzten Quartal waren es durchschnittlich 40. Aktuell seien zudem etwa 1000 Menschen aus der Ukraine im Landkreis, die meisten wohnten privat. Jetzt sei eine Grenze erreicht: ""Wir sind nicht in der Lage, mehr Menschen unterzubringen."" Doch natürlich sollen [Gruppe 1] weiterhin aufgenommen werden. Zumal die ADD signalisiert habe, dass Alzey-Worms gemessen an der Einwohnerzahl mit weiteren Zuweisungen rechnen müsse. Eine dezentrale Unterbringung sei aber nicht mehr möglich, bedauerte Sippel.

Deshalb hat die Kreisverwaltung den Bau einer Gemeinschaftsunterkunft für 180 bis 200 Personen ausgeschrieben. Für eine Nutzung über fünf Jahre. Weil zuletzt weniger Menschen kamen, wurden die Bewerber aufgefordert, alternativ auch eine kleinere Variante für 80 bis 100 Personen anzubieten. Daraufhin hätten drei Bewerber vier Angebote abgegeben. Der Kreisausschuss habe nun für eine kleinere Einrichtung votiert, berichtete der Landrat. Hier kommt Osthofen ins Spiel: Das wirtschaftlichste Angebot sieht den Neubau auf dem Gelände des Printhauses im Backsteinweg vor. Im Vordergebäude leben bereits gut 60 [Gruppe 1].","```
Label: NO_CRIME_FRAME
Explanation: Der Absatz thematisiert ausschließlich die Unterbringungssituation und strukturelle Herausforderungen von [Gruppe 1] als Opfer von Wohnungsmangel und Zuweisungspolitik, ohne Kriminalität oder Sicherheitsbedrohungen zu assoziieren.
```",NO_CRIME_FRAME,"Der Absatz thematisiert ausschließlich die Unterbringungssituation und strukturelle Herausforderungen von [Gruppe 1] als Opfer von Wohnungsmangel und Zuweisungspolitik, ohne Kriminalität oder Sicherheitsbedrohungen zu assoziieren."
LVZ-doc7kqvuj3q8a8w2cf5uz,5,MIGR,"Dabei bleibt die kulturelle Identität von Brighton Beach eher vage. Anfang der Achtzigerjahre bekam das Viertel, einst ein vornehmes Seebad, den Beinamen "" Little Odessa"" . Die erste Welle von [Gruppe 1] aus der ehemaligen Sowjetunion waren ukra­i­ni­sche [Andere Gruppe], die Brighton Beach an ihre Heimat am Schwarzen Meer erinnerte. Es folgten [Gruppe 1]  aus anderen Teilen der Ex-Sowjetunion - und in jüngster Zeit vor allem aus Georgien.

Und auch russische, nicht jüdische [Gruppe 1] finden seit Beginn der Neunzigerjahre ihren Weg in diese Gegend von Brooklyn. Seither sieht man auf der Brighton Avenue häufig Menschen mit den typischen Erkennungsmerkmalen neuen russischen Geldes: Männer mit dicken Goldketten, Frauen mit auftoupiertem Haar, Designer-Sonnenbrillen und einem Schoßhündchen unter dem Arm.

Selbst die russische Mafia hat ihren Weg nach Brighton Beach gefunden. So wurden 2016 bei einer FBI-Razzia in dem Viertel neun russische Mafiabosse festgenommen. Sie standen im Verdacht, Schutzgelder erpresst, mit Drogen und Waffen gehandelt und illegale Pokerrunden mit ex­trem hohen Einsätzen organisiert zu haben.","```
Label: **CRIME_FRAME**
Explanation: Der Absatz verbindet **[Gruppe 1]** explizit mit kriminellem Verhalten durch die Erwähnung der **russischen Mafia** und der **FBI-Razzia mit Festnahmen wegen Erpressung, Drogen- und Waffenhandel sowie illegaler Glücksspielaktivitäten**, wobei die Gruppenzugehörigkeit der Täter betont wird.
```",CRIME_FRAME,"Der Absatz verbindet **[Gruppe 1]** explizit mit kriminellem Verhalten durch die Erwähnung der **russischen Mafia** und der **FBI-Razzia mit Festnahmen wegen Erpressung, Drogen- und Waffenhandel sowie illegaler Glücksspielaktivitäten**, wobei die Gruppenzugehörigkeit der Täter betont wird."
MAZ-2.99828080001648e+20,15,MIGR,"""Das war schon ein ziemlich wildes Leben damals, als ich mit Bob Marley auf Tour war"", erzählt Popsie Deer. Beide verband die Leidenschaft zum Reggae - und eine Freundschaft. Dem lässigen 72-Jährigen mit Rauschebart und Baskenmütze gehört der Plattenladen Starlight Records im Stadtteil Harlesden. Sein kleines Ladengeschäft ist gepflastert mit Vinyls und CDs, aus den Boxen schallt Reggae. Über die Bakerloo Linie - Station Willesden Junction - ist Popsie Deers ikonischer Laden gut zu erreichen.

Und das schon seit den 1970er-Jahren, in denen er auch das gleichnamige Plattenlabel gründete. Wie Marley stammt auch Deer aus Jamaika. [Gruppe 1] trugen den Reggae nach Brent, von wo sich Stars wie The Cimarons oder Dennis Brown ihren Weg über Europa bahnten.

LONDON-BRENT   Anreise: Mit dem Flugzeug ist London über die Flughäfen Heathrow, Stansted, Luton oder Gatwick erreichbar. Mit der Bahn ist London via Eurostar zu erreichen. Tickets dafür können zum Beispiel online bei der Deutschen Bahn gekauft werden.  Einreise: Nach dem EU-Austritt Großbritanniens benötigen EU-Bürger grundsätzlich einen Reisepass zur Einreise, der mindestens für die Dauer des Aufenthalts gültig sein muss. Ein Visum wird von EU-Bürgern für touristische Aufenthalte nicht verlangt. Aktuelle Informationen gibt es online.   Info-Adresse: Tourismusinformation Visit Britain, Alexanderplatz 1, 10178 Berlin (Tel.: 030 3 15 71 90; Webseite: www.visitbritain.com)","```
Label: NO_CRIME_FRAME
Explanation: Der Absatz beschreibt [Gruppe 1] (jamaikanische Einwanderer) ausschließlich als kulturelle Akteure (Reggae-Musik, Plattenladen) ohne jede Assoziation mit Kriminalität oder Sicherheitsbedrohungen.
```",NO_CRIME_FRAME,"Der Absatz beschreibt [Gruppe 1] (jamaikanische Einwanderer) ausschließlich als kulturelle Akteure (Reggae-Musik, Plattenladen) ohne jede Assoziation mit Kriminalität oder Sicherheitsbedrohungen."
BADZ-51294815562,14,REFUG,"Bollschweil 

Aktuell sind sechs Menschen aus der Ukraine in Bollschweil privat untergekommen, und zwar zwei Mütter mit Kindergartenkindern sowie eine Frau und deren Mutter. Unterstützt werden die Neuankömmlinge von einem Netzwerk aus Einwohnerinnen und Einwohnern. Die [Gruppe 1] sind bereits bei der Gemeinde angemeldet. Anfragen für Kitaplätze für die Kinder gibt es bereits, wie das ermöglicht wird, wird derzeit abgeklärt. Denn eigentlich seien die Gruppen voll, sagt Bürgermeister Josef Schweizer. Vorerst gibt es genügend Platz, um weitere Menschen aus der Ukraine aufzunehmen. Im Gemeindehaus St. Ulrich und in der Flüchtlingsunterkunft im Kuckucksbad stehen 15 bis 20 Plätze zur Verfügung.

Merzhausen ","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz beschreibt die Gruppe ausschließlich als Geflüchtete aus der Ukraine, die Unterstützung erhalten und als Opfer von Umständen (z. B. Platzmangel in Kitas) dargestellt werden, ohne jegliche Assoziation mit Kriminalität oder Sicherheitsbedrohungen.",NO_CRIME_FRAME,"Der Absatz beschreibt die Gruppe ausschließlich als Geflüchtete aus der Ukraine, die Unterstützung erhalten und als Opfer von Umständen (z. B. Platzmangel in Kitas) dargestellt werden, ohne jegliche Assoziation mit Kriminalität oder Sicherheitsbedrohungen."
BADZ-51296126399,1,REFUG,"

BZ: Frau Braekow, wegen der vielen aus der Ukraine [Gruppe 1] Kinder hat sich das Land Baden-Württemberg Anfang April dazu entschlossen, die aufgrund von Corona hochgesetzte Gruppenstärke in Kitas beizubehalten. Heißt: Der Personalschlüssel wird auch in Zukunft um 20 Prozent unterschritten werden - und das bis mindestens Ende August. Können Kitas das leisten?

Braekow: Nein. Das Personal ist überall knapp und mit Corona noch knapper. Hinzu kommt, dass wir bereits viele Kinder haben, die aufgrund ihrer Entwicklungsbesonderheiten ohnehin schon integriert und gefördert werden müssen. In so ein System jetzt noch traumatisierte Kinder hineinzugeben, die noch dazu die Sprache nicht können, funktioniert nicht. Für die pädagogischen Fachkräfte wäre es jetzt, zwei Jahre nach Pandemiebeginn, ein schönes Zeichen gewesen, die Gruppenstärke wieder herabzusetzen. Man hätte die Entscheidung, mehr Kinder aufzunehmen, den Kitas überlassen können. Stattdessen bekommt man das jetzt von oben aufgedrückt. ","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz thematisiert ausschließlich die Belastung von Kitas durch traumatisierte ukrainische Kinder ([Gruppe 1]) und strukturelle Personalprobleme, ohne eine Verbindung zu Kriminalität oder Sicherheitsbedrohungen herzustellen.",NO_CRIME_FRAME,"Der Absatz thematisiert ausschließlich die Belastung von Kitas durch traumatisierte ukrainische Kinder ([Gruppe 1]) und strukturelle Personalprobleme, ohne eine Verbindung zu Kriminalität oder Sicherheitsbedrohungen herzustellen."
BADZ-51294711133,2,REFUG,"FREIBURG (rö). Die Landeserstaufnahmestelle (LEA) in Freiburg hat ihre Kapazität in kurzer Zeit von 466 auf rund 800 Plätze hochgefahren. Die Plätze sind aber bereits wieder belegt, denn täglich treffen 80 bis 100 neue [Gruppe 1] aus der Ukraine in der Einrichtung im Stadtteil Haslach ein. 80 Prozent der Neuankömmlinge sind Frauen und Kinder. Insgesamt 350 Kinder und Jugendliche sind derzeit in der LEA untergebracht. 

""Wir sind am Anschlag"", sagt LEA-Leiter Karl Dorer. Er betont aber auch, dass niemand auf der Straße stehen bleibe. Die Turnhalle der Einrichtung wurde mittlerweile mit 120 Feldbetten ausgestattet - als Notquartier für in der Nacht ankommende [Gruppe 1]. Zuletzt waren 60 dieser Notbetten belegt. Am Wochenende konnten 125 LEA-Bewohnerinnen und Bewohner in einem angemieteten Hotel in Todtmoos untergebracht werden. 80 [Gruppe 1] wurden mit zwei Bussen in die LEA nach Sigmaringen gebracht, die noch freie Plätze hatte. LEA-Chef Dorer rechnet damit, dass mit Hilfe von Hilfsorganisationen schon bald Notquartiere in Hallen eingerichtet werden müssen.

Neben den Landeserstaufnahmestellen sind auch die Kommunen für die Aufnahme von Menschen aus der Ukraine verantwortlich. Erwartet wird, dass demnächst eine Verteilung der [Gruppe 1] auf die Stadt- und Landkreise erfolgt. Um mehr Plätze zu schaffen, wurde in der LEA in Freiburg die Belegung der Zimmer von drei auf sechs Personen erhöht. Auch ein Wohncontainer-Komplex mit 80 Plätzen konnte früher als geplant bezogen werden. Ein zweiter Komplex steht bereit, kann aber noch nicht genutzt werden, da wegen Lieferproblemen die Zimmertüren fehlen. ","```
Label: NO_CRIME_FRAME
Explanation: Der Absatz beschreibt ausschließlich die Unterbringung und Versorgung von [Gruppe 1] als Schutzsuchende ohne jede Assoziation mit Kriminalität oder Sicherheitsbedrohungen.
```",NO_CRIME_FRAME,Der Absatz beschreibt ausschließlich die Unterbringung und Versorgung von [Gruppe 1] als Schutzsuchende ohne jede Assoziation mit Kriminalität oder Sicherheitsbedrohungen.
KN-doc7m2ai21d1ys17l1m1y5,1,AFG,"

Unter Bäumen im Schatten stehen zwei Tische mit weißem Tischtuch. Zusammenschieben, bedeutet Annalena Baerbock. Sonst könne man sich doch nicht verstehen. Sie packt an einer Ecke an. Dann kommen die Kinder und die Frauen. Rund 730 Menschen leben im Flüchtlingslager Schisto in den Hügeln zwischen Athen und Piräus, [Gruppe 1] und [Andere Gruppe] vor allem, aber auch [Andere Gruppe] und [Andere Gruppe]. Gut 300 davon sind Kinder.

Zehn Mädchen und Jungen nehmen Platz an Baerbocks Tisch, es gibt etwas Gerangel um die Eisteedosen. ""Wie alt bist du"", fragt Baerbock einen Jungen auf Englisch. Zehn Jahre, der Junge hebt verstärkend seine Finger. ""Wie lange bist du schon da?"", fragt Baerbock das Mädchen neben ihm. Es zuckt mit den Schultern. Die Ministerin spricht mit den Frauen über ihre Erfahrungen. Feministisch hat sie ihre Außenpolitik genannt. So kann das aussehen: Die Männer stehen am Rand und sehen zu.","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz beschreibt die Gruppen ausschließlich als Opfer von Umständen (z. B. Leben im Flüchtlingslager) und als Teil einer humanitären Situation ohne Bezug zu Kriminalität oder Sicherheitsbedrohungen.",NO_CRIME_FRAME,Der Absatz beschreibt die Gruppen ausschließlich als Opfer von Umständen (z. B. Leben im Flüchtlingslager) und als Teil einer humanitären Situation ohne Bezug zu Kriminalität oder Sicherheitsbedrohungen.
MAZ-3.10097390001666e+20,1,AFG,"

BERLIN (dpa). Besonders gefährdete [Gruppe 1] können künftig über ein Bundesaufnahmeprogramm Schutz in Deutschland finden. Über das Programm sollen pro Monat künftig ungefähr 1000 Menschen einreisen, wie Innen- und Außenministerium am Montag in Berlin mitteilten. Dies entspreche der bisherigen Größenordnung in den vergangenen Monaten. Das Vorhaben hatten SPD, Grüne und FDP bereits im Koalitionsvertrag vereinbart.

Profitieren sollen afghanische Staatsangehörige in Afghanistan, die sich für Frauen- und Menschenrechte eingesetzt haben oder wegen ihrer Tätigkeit in Justiz, Politik, Medien, Bildung, Kultur, Sport oder Wissenschaft gefährdet sind. Auch Menschen, die wegen ihres Geschlechts, der sexuellen Orientierung oder Geschlechtsidentität, ihrer Religion oder wegen besonderer Umstände verfolgt werden.","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz beschreibt **[Gruppe 1]** ausschließlich als verfolgte Opfer und betont ihre Schutzbedürftigkeit, ohne sie mit Kriminalität, Sicherheitsbedrohungen oder abweichendem Verhalten in Verbindung zu bringen.",NO_CRIME_FRAME,"Der Absatz beschreibt **[Gruppe 1]** ausschließlich als verfolgte Opfer und betont ihre Schutzbedürftigkeit, ohne sie mit Kriminalität, Sicherheitsbedrohungen oder abweichendem Verhalten in Verbindung zu bringen."
KN-doc7o9x8u1rjg795uprkfb,1,MIGR,"

Ich gebe zu: Ich bin ein digital [Gruppe 1], kein digital native, aufgewachsen mit Autoquartett-Spielen statt mit Internet und Smartphone - also für junge Menschen gefühlt im Steinzeitalter. Vielleicht fällt es mir deshalb schwer, mich mit einer Sache anzufreunden: dass in Chats wie bei Whatsapp vermehrt keine Textnachrichten versandt werden, sondern Sprachnachrichten.

Mir graut es davor, wenn ich auf meinem Smartphone die Anzeige aufleuchten sehe: Eine Sprachnachricht ist eingegangen, und gleich mehrere Minuten lang. Ich ärgere mich. Ich kann nicht mal schnell den Text überfliegen, nicht erkennen, ob es sich um eine wichtige Nachricht handelt, Belangloses, Dringendes, Persönliches, Dienstliches, Schönes, Schreckliches. Nein, ich muss zuerst die Nachricht abhören, und zwar komplett, bis zum Ende. Vielleicht kommt zum Schluss ja noch die entscheidende Nachricht.","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz thematisiert ausschließlich persönliche Vorlieben und Kommunikationsgewohnheiten der [Gruppe 1] ohne Bezug zu Kriminalität, Sicherheitsbedrohungen oder abweichendem Verhalten.",NO_CRIME_FRAME,"Der Absatz thematisiert ausschließlich persönliche Vorlieben und Kommunikationsgewohnheiten der [Gruppe 1] ohne Bezug zu Kriminalität, Sicherheitsbedrohungen oder abweichendem Verhalten."
MAZ-3.10696400001667e+20,3,REFUG,"Die Frau, die weiterhelfen kann, sitzt in einem Büro in der Bleichstraße. Hier leitet Ilka Huber das Jobcenter des Landkreises Alzey-Worms - jene Einrichtung also, die seit dem 1. Juni Geld an ukrainische [Gruppe 1] ausschüttet. In diesen fünf Monaten, so Huber, hat allein ihr Haus für alle im Kreis lebenden [Andere Gruppe] (aktuell etwa 1100) mehr als zwei Millionen Euro ausgezahlt. Stichtag: 16. Oktober. Was dieser Betrag beinhaltet? ""Alle vom Sozialgesetzbuch II abgedeckten Leistungsansprüche"", erklärt Huber. Unterstützt werden die Menschen also mit Summen für den Lebensunterhalt oder für die Unterkunft - mit Sätzen, wie sie auch Arbeitslosen zustehen.

Ein konkretes Beispiel: Wenn eine vom Krieg geflohene [Andere Gruppe] mit zwei Kindern, acht und vier Jahre alt, in Alzey landet, überweist ihr der Staat monatlich 1045 Euro. Ohne aber, dass Wohn- und Heizkosten schon beglichen sind, denn die setzt der Staat noch obendrauf. Rechnet man nun die Ausgaben des Jobcenters mit denen der Ämter bis Mai zusammen, sind an die ukrainischen [Gruppe 1] im Landkreis bisher über 3,2 Millionen Euro geflossen - der größte Posten dabei: das Arbeitslosengeld. Wie das Sozialamt als Geldgeber mitteilt, sind Rückzahlungen des Bundes zwar angekündigt, ""aber bislang noch nicht bei den Kommunen angekommen."" Man wartet also, seit Monaten.

Und die Sache mit den Arbeitsstellen? Haben geflohene [Andere Gruppe] bereits einen Platz gefunden? Nun ja, die wenigsten, das geht aus den Zahlen des Jobcenters hervor: 21 ukrainische [Gruppe 1] konnten bisher ""sozialversicherungspflichtig integriert"" werden - insgesamt 14 Männer und sieben Frauen. Es häufen sich die Hürden bei der Arbeitssuche, die Hindernisse. Oft scheinen sie unüberwindbar. Da sind zum Beispiel die Mütter, die auf einen Teilzeitjob am Vormittag beschränkt sind. Da sind die, die kein Auto haben, keine Busverbindung. Und die, die einfach kein Deutsch sprechen.","```
Label: NO_CRIME_FRAME
Explanation: Der Absatz thematisiert ausschließlich die soziale Unterstützung und Arbeitsmarktintegration der [Gruppe 1] und [anderen Gruppe] ohne jede Assoziation mit Kriminalität, Sicherheitsbedrohungen oder abweichendem Verhalten.
```",NO_CRIME_FRAME,"Der Absatz thematisiert ausschließlich die soziale Unterstützung und Arbeitsmarktintegration der [Gruppe 1] und [anderen Gruppe] ohne jede Assoziation mit Kriminalität, Sicherheitsbedrohungen oder abweichendem Verhalten."
BADZ-51308276550,1,REFUG,"

Kirchzarten (niv). Seit Mitte Oktober wird die Sporthalle des Kirchzartener Schulzentrums mit seinen 1200 Schülerinnen und Schülern für die Unterbringung von [Gruppe 1] aus der Ukraine genutzt. Nachdem die Flüchtlingszuweisungen in den Kreis Breisgau-Hochschwarzwald in den vergangenen Wochen stark gestiegen waren, sah sich das Landratsamt zu der Belegung der Sporthalle gezwungen. Schul- und Vereinssport ist nicht mehr möglich. Aktuell wohnen 47 Menschen in der Halle. Eine Eltern-Initiative aus Kirchzarten übt starke Kritik an diesem Vorgehen.

Bisher ist die Sporthalle des Kirchzartener Schulzentrums die einzige, die der Landkreis mit [Gruppe 1] belegt hat. Weitere sieben Gymnasien in Trägerschaft des Kreises mit Sporthallen befinden sich in Titisee-Neustadt, Breisach, Gundelfingen, Müllheim, Bad Krozingen, Neuenburg und Staufen. In Letzterer sollen ebenfalls [Gruppe 1] unterkommen, doch bisher wartet man in Staufen noch. ","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz beschreibt die Unterbringung von [Gruppe 1] als strukturelle Notmaßnahme ohne Bezug zu Kriminalität oder Sicherheitsbedrohungen.",NO_CRIME_FRAME,Der Absatz beschreibt die Unterbringung von [Gruppe 1] als strukturelle Notmaßnahme ohne Bezug zu Kriminalität oder Sicherheitsbedrohungen.
