testset_id,article_id,par_index,group,text_block_en,label_robin,label_marmee,notes_robin,notes_marmee,human_consensus_label,final_human_label,model,model_label,model_explanation,model_raw_output,case_source,agreement,step2_1_label,final_label,source_file,source_priority,model_valid_label,human_model_agree,agreement_status
35,632712b03dd49b919c1f3f29,3,ISLMST,"Berlin. Spätes Erwachen: der Berliner Vize-CDU-Chef Falko Liecke befürchtet einen wachsenden Einfluß von [Gruppe 1] auf den Schulhöfen und in Brennpunkt-Vierteln. In einem Buch beschreibt Liecke, wie junge Mädchen unters Kopftuch gezwungen werden. Er verlangt, daß radikale muslimische Verbände kein Steuergeld mehr bekommen.

Liecke, der Sozialstadtrat von Neukölln ist, warnt mit Nachdruck vor dem Einfluß von [Gruppe 1] und „Kopftuchaktivisten“. Das Kopftuch sei „nicht zwingend ein religiöses Symbol, aber durchaus ein politisches“, schreibt Liecke in seinem Buch „Brennpunkt Deutschland. Armut, Gewalt, Verwahrlosung – Neukölln ist erst der Anfang“, das am Freitag erschien und in dem es um soziale Probleme, Kriminalität und Extremismus geht. In erster Linie sei das Kopftuch ein Symbol für die „Ungleichwertigkeit von Mann und Frau“ und reduziere Frauen „auf eine rein sexuelle Funktion, die es zu verhüllen gelte“.

Liecke betont: wer als „Kopftuchaktivistin“ agiere, vertrete einen „fundamentalen, antifeministischen und politischen Islam“, der im Widerspruch zu Freiheit und Demokratie stehe. Frauen ohne Kopftuch und Mädchen würden in Teilen Neuköllns von der lauten Minderheit der Befürworter massiv unter Druck gesetzt, argumentiert Liecke. In einer Grundschule nahe der vom Verfassungsschutz beobachteten Al-Nur-Moschee würden immer mehr Mädchen bereits im Alter von acht, neun oder zehn Jahren mit Kopftüchern gesehen. Und in Jugendeinrichtungen würden Regenbogenflaggen heruntergerissen, Lehrerinnen in Hosen würden angefeindet, Zwangsehen seien ein großes Problem. Zugleich würden Vereine und Verbände aus dem Bereich des politischen Islams vom Berliner Senat mit Steuergeld gefördert.",CRIME_FRAME_NEG,CRIME_FRAME_NEG,,,CRIME_FRAME_NEG,CRIME_FRAME_NEG,ministral-3-14b,NO_CRIME_FRAME,"**Label: NO_CRIME_FRAME**
**Explanation:** Der Absatz verknüpft die Gruppe zwar mit sozialer Kontrolle, Druck und Extremismus, aber nicht explizit mit Kriminalität, Sicherheit oder konkreten Straftaten – stattdessen wird sie als Opfer von Zwang und als Teil eines antifeministischen Diskurses dargestellt, ohne dass sie selbst als Täterin oder Sicherheitsrisiko erscheint.","**Label: NO_CRIME_FRAME**
**Explanation:** Der Absatz verknüpft die Gruppe zwar mit sozialer Kontrolle, Druck und Extremismus, aber nicht explizit mit Kriminalität, Sicherheit oder konkreten Straftaten – stattdessen wird sie als Opfer von Zwang und als Teil eines antifeministischen Diskurses dargestellt, ohne dass sie selbst als Täterin oder Sicherheitsrisiko erscheint.",hard_case,0.7,CRIME_FRAME_NEG,CRIME_FRAME_NEG,hard_cases.csv,1.0,True,False,DISAGREE
36,632712833dd49b919c0cedf3,8,KURD,"Dem IS spielen die Entwicklungen in der Region in die Hände

Die Ablenkung durch den Krieg in Osteuropa ist nicht das einzige Problem für den westlichen Antiterrorkampf. Dem IS spielen auch die Entwicklungen in seinem Kernland in der Levante in die Hände. Die Terrororganisation profitiert davon, dass dort der Staatszerfall voranschreitet und die wirtschaftliche Not der Bevölkerung zunimmt. In Syrien ist die Lage besonders dramatisch. Machthaber Assad presst sein geschundenes Land weiter unerbittlich aus, zugleich sind seine Sicherheitskräfte ausgeblutet. Im Nordosten, der von kurdischen Kräften kontrolliert wird, herrscht neben wirtschaftlicher Not auch Unmut in der arabischen Bevölkerung über die Dominanz der [Gruppe 1]. Der IS nutzte das schon aus, als er Ende Januar in Hassakeh ein behelfsmäßiges Gefängnis angriff und die Stadt über Tage ins Chaos stürzte.

Im Irak wiederum läuft zwar gerade eine groß angelegte Militäroperation gegen den IS, aber die Politik ist zugleich gelähmt von inneren Machtkämpfen. Und im Libanon, wo es länger vergleichsweise ruhig um den IS war, mehrten sich zuletzt beunruhigende Meldungen. Dutzende junger Männer aus den Armenvierteln der Hafenstadt Tripoli verschwanden; einige wurden als getötete IS-Kämpfer im Irak wiedergefunden. „Ich und meine Freunde hören immer wieder, dass Leute verschwinden, die arm sind. Einem Freund von mir wurden 2000 Dollar angeboten, um im Irak zu kämpfen“, berichtet ein junger Mann, der aus einem der dortigen Unterschichtenquartiere stammt.",CRIME_FRAME_NEG,CRIME_FRAME_NEG,unsure if not war so no crime ,,CRIME_FRAME_NEG,CRIME_FRAME_NEG,ministral-3-14b,NO_CRIME_FRAME,"Die **[Gruppe 1]** wird im Text **nicht als Täter, Unterstützer oder Legitimierer von Gewalt oder Terrorismus dargestellt**, sondern als **Opfer von Unmut und Dominanz** in der arabischen Bevölkerung, ohne dass sie selbst für die genannten Handlungen (z. B. IS-Angriffe) verantwortlich gemacht wird. Die Gruppe ist hier **kein Akteur der Kriminalität oder Sicherheitsbedrohung**, sondern Teil des Konflikts als betroffene Gruppe.","Label: **NO_CRIME_FRAME**

Explanation: Die **[Gruppe 1]** wird im Text **nicht als Täter, Unterstützer oder Legitimierer von Gewalt oder Terrorismus dargestellt**, sondern als **Opfer von Unmut und Dominanz** in der arabischen Bevölkerung, ohne dass sie selbst für die genannten Handlungen (z. B. IS-Angriffe) verantwortlich gemacht wird. Die Gruppe ist hier **kein Akteur der Kriminalität oder Sicherheitsbedrohung**, sondern Teil des Konflikts als betroffene Gruppe.",hard_case,0.6,CRIME_FRAME_NEG,NO_CRIME_FRAME,hard_cases.csv,1.0,True,False,DISAGREE
37,632712803dd49b919c0bd344,13,RUS,"Sumlenny nimmt die Argumentation auseinander: „Der Vorwurf, die ukrainische Armee baut ihre Kampfpositionen in der Nähe von Wohnhäusern aus, kann nicht halten. Es ist kein Krieg, in dem die russische Armee nur einfach um Territorium kämpft und wo die beiden Armeen einfach irgendwo außerhalb der Städte kämpfen könnten. Für die [Gruppe 1] geht es um Übernahme der Städte.“

Und: „Was mit den Zivilisten passiert, nachdem die [Gruppe 1] eine Stadt übernehmen, wissen wir aus Butscha und Irpin: Die Zivilisten werden vergewaltigt, gefoltert, exekutiert. Natürlich hat die ukrainische Armee ihre primäre Aufgabe, die Zivilisten zu schützen, und deswegen verteidigt die ukrainische Armee die Städte, auch in den Positionen, welche sich unmittelbar in den Städten befinden – zum Beispiel bei der Luftabwehr.“

Die Auflistung von Amnesty International: „Absurd!“",CRIME_FRAME_NEG,CRIME_FRAME_NEG,unsure bc war related ,,CRIME_FRAME_NEG,CRIME_FRAME_NEG,ministral-3-14b,NO_CRIME_FRAME,"Der Text beschreibt die russische Armee ([Gruppe 1]) als Täterin von Kriegsverbrechen (Vergewaltigung, Folter, Exekutionen) und stellt die ukrainische Armee als Opfer bzw. Verteidigerin dar, ohne die Gruppe selbst mit Kriminalität oder Gewalt zu verknüpfen.","Label: **NO_CRIME_FRAME**
Explanation: Der Text beschreibt die russische Armee ([Gruppe 1]) als Täterin von Kriegsverbrechen (Vergewaltigung, Folter, Exekutionen) und stellt die ukrainische Armee als Opfer bzw. Verteidigerin dar, ohne die Gruppe selbst mit Kriminalität oder Gewalt zu verknüpfen.",hard_case,0.7,CRIME_FRAME_NEG,CRIME_FRAME_NEG,hard_cases.csv,1.0,True,False,DISAGREE
38,6389cdcaf9d16e40a00c3b1c,9,,"Sich bei einem Kraftklub-Konzert in Berlin seiner politischen Überzeugungsätze zu vergewissern ist einfach. Hier gibt einem keiner auf die Fresse, wenn man ein Pullover mit Sea-Watch-Logo trägt. Und hier guckt einen auch keiner komisch an, wenn man im Gespräch mit Freunden gendert. Hier ist links sein ganz einfach. Auf dem Kraftklub-Song „Wittenberg ist nicht Paris“ heißt es dazu: „‚Nazis raus‘ ruft es sich leichter / Da wo es keine Nazis gibt“.

Wie das Leben in einer Stadt mit echten Nazis ist, weiß kaum jemand so gut wie die Mitglieder von Kraftklub, die da die Stellung halten und die demokratische Zivilgesellschaft unterstützten, wo es richtig unangenehm werden kann. AFD-Ergebnisse von über 20 Prozent, eine fest verankerte rechte Szenekultur und rassistische Parolen in der Kneipe und auf der Straße: Chemnitz hat nicht nur ein Imageproblem. Besonders frappierend deutlich wurde das 2018: Nachdem ein 23-jähriger [Andere Gruppe] einen Familienvater nach einem nächtlichen Streit mit Messerstichen tödlich verletzt hatte, instrumentalisierten Neonazis den Vorfall und riefen zu Demonstrationen auf, bei denen nicht nur der Hitlergruß gezeigt, sondern auch Jagd auf vermeintliche [Gruppe 1] und Andersdenkende gemacht wurde.

Bei Kraftklubs „Scheiß in die Disko“ bebt die Max-Schmeling-Halle",NO_CRIME_FRAME,NO_CRIME_FRAME,Victim,,NO_CRIME_FRAME,NO_CRIME_FRAME,ministral-3-14b,CRIME_FRAME_NEG,"Der Absatz verknüpft explizit die **[andere Gruppe]** mit einer **konkreten Straftat** (Messerangriff mit tödlichem Ausgang) und beschreibt, wie Neonazis den Vorfall für **Gewalt gegen [Gruppe 1] und Andersdenkende** instrumentalisierten, was die Gruppe als **Sicherheitsrisiko und Auslöser für rechtsextreme Gewalt** darstellt.","Label: **CRIME_FRAME_NEG**
Explanation: Der Absatz verknüpft explizit die **[andere Gruppe]** mit einer **konkreten Straftat** (Messerangriff mit tödlichem Ausgang) und beschreibt, wie Neonazis den Vorfall für **Gewalt gegen [Gruppe 1] und Andersdenkende** instrumentalisierten, was die Gruppe als **Sicherheitsrisiko und Auslöser für rechtsextreme Gewalt** darstellt.",hard_case,0.7,NO_CRIME_FRAME,NO_CRIME_FRAME,hard_cases.csv,1.0,True,False,DISAGREE
40,632712823dd49b919c0ca148,1,FOR,"In Kasachstan scheint die Regierung langsam die Kontrolle zurückzugewinnen. Am Sonntagmorgen veröffentlichte das Präsidialamt eine Mitteilung, dass in allen Regionen des Landes die Situation stabilisiert worden sei. Demnach habe man mithilfe der Streitkräfte des von Russland geführten Militärbündnisses Organisation des Vertrags über kollektive Sicherheit (OVKS) die Kontrolle über alle Verwaltungsgebäude zurück erlangt und Kontrollpunkte eingerichtet. Die Sicherheitskräfte setzten zudem die „Säuberung“ bewohnter Gebiete von „Terroristen“ fort. Dem Bericht nach wurden 125 Strafverfahren eingeleitet und mehr als 5800 Menschen festgenommen, „darunter eine beträchtliche Zahl von [Gruppe 1]“. Nach offiziellen Angaben kamen bisher 164 Menschen ums Leben, mehr als 2200 seien verletzt worden. 719 liegen im Krankenhaus, 83 davon seien in einem kritischen Zustand.

Das Online-Medium Orda.kz berichtet am Sonntag, dass in Almaty, wo es die heftigsten Gefechte gab, einige Supermärkte wieder öffnen und mit Reparaturarbeiten begonnen wurde. Wie die Lage in der Stadt derzeit wirklich ist, lässt sich allerdings kaum feststellen. Nur wenige Informationen dringen nach außen, die Internetverbindung ist instabil. Am Samstag waren zumindest kurzfristig Menschen in Almaty zum ersten Mal seit Mittwoch wieder per Messenger erreichbar.",NO_CRIME_FRAME,NO_CRIME_FRAME,unsure:war? ,Removed the War related ,NO_CRIME_FRAME,NO_CRIME_FRAME,ministral-3-14b,CRIME_FRAME_NEG,"Die Gruppe wird explizit als Teil der festgenommenen „Terroristen“ genannt und damit direkt mit einer Sicherheitsbedrohung und Kriminalität (Strafverfahren, Festnahmen) verknüpft.","Label: **CRIME_FRAME_NEG**
Explanation: Die Gruppe wird explizit als Teil der festgenommenen „Terroristen“ genannt und damit direkt mit einer Sicherheitsbedrohung und Kriminalität (Strafverfahren, Festnahmen) verknüpft.",hard_case,0.6,CRIME_FRAME_NEG,CRIME_FRAME_NEG,hard_cases.csv,1.0,True,False,DISAGREE
44,63406a0269ac665a7c0d3af3,1,MIGR,"Video zeigt Operation an Grenze Belarus schleust [Gruppe 1] nach Litauen ein

Die Behörden in Vilnius veröffentlichten ein Video, das die belarussische Spezialoperation zeigen soll.",CRIME_FRAME_NEG,CRIME_FRAME_NEG,Crime? ,,CRIME_FRAME_NEG,CRIME_FRAME_NEG,ministral-3-14b,NO_CRIME_FRAME,"Die Gruppe wird hier nicht als Täter oder Sicherheitsrisiko dargestellt, sondern als Opfer einer staatlichen Schleusungsoperation, die von belarussischen Behörden durchgeführt wird.","Label: **NO_CRIME_FRAME**
Explanation: Die Gruppe wird hier nicht als Täter oder Sicherheitsrisiko dargestellt, sondern als Opfer einer staatlichen Schleusungsoperation, die von belarussischen Behörden durchgeführt wird.",hard_case,0.7,CRIME_FRAME_NEG,CRIME_FRAME_NEG,hard_cases.csv,1.0,True,False,DISAGREE
47,632712823dd49b919c0cbe57,6,REFUG,"Ohne diese Diskussionskultur, schreibt Schlauch, wäre es den Grünen niemals möglich gewesen, über drei Legislaturperioden den Ministerpräsidenten in Baden-Württemberg zu stellen. Auch habe Palmer, anders als vom Landesvorstand behauptet, die „politische Durchsetzungsfähigkeit seiner Partei“ nicht herabgesetzt, wie seine Erfolge in Tübingen bei Wahlen und in der Praxis nach 16 Jahren im Amt zeigten. Palmer habe die CO2-Emissionen um 37 Prozent reduziert, ein durchgängiges Radverkehrsnetz gebaut, eine Steuer auf Wegwerfverpackungen und die Solarpflicht für Neubauten eingeführt.

Einige der 24 mutmaßlichen Verfehlungen Palmers versucht Schlauch mit dem Verweis auf grüne Regierungspolitik auszuräumen. Wenn der Oberbürgermeister behaupte, [Andere Gruppe] müssten sich gesetzestreuer verhalten als deutsche Staatsbürger, dann sei das eine Forderung, die sich nun auch in der Koalitionsvereinbarung der Ampel-Regierung finde. Darin wurde eine „Rückführungsoffensive“ für schwere Straftäter und Gefährder vereinbart. Die Forderung, nicht integrationswillige [Gruppe 1] wieder in einer Landeseinrichtung unterzubringen, stehe auch im Koalitionsvertrag der schwarz-grünen Landesregierung in Hessen.

In dem Schriftsatz werden allerdings auch zahlreiche Irrtümer Palmers eingestanden. Mit seiner im Jahr 2011 in einem Strategiepapier für den Parteirat formulierten Empfehlung, das Adoptionsrecht für gleichgeschlechtliche Paare nicht zu einem zentralen Thema zu machen, habe er falsch gelegen. Anders als erwartet, habe es dafür 2017 eine gesellschaftliche Mehrheit gegeben.",NO_CRIME_FRAME,NO_CRIME_FRAME,nicht integrationswillig not a crime ,,NO_CRIME_FRAME,NO_CRIME_FRAME,ministral-3-14b,CRIME_FRAME_NEG,"Der Absatz verknüpft explizit **[Gruppe 1]** mit der Forderung nach „gesetzestreuem Verhalten“ im Vergleich zu deutschen Staatsbürgern und verbindet sie mit der **„Rückführungsoffensive für schwere Straftäter und Gefährder“** sowie der Unterbringung von „nicht integrationswilligen“ Mitgliedern in Landeseinrichtungen, was eine **kriminologische und sicherheitspolitische Zuschreibung** darstellt.","Label: **CRIME_FRAME_NEG**
Explanation: Der Absatz verknüpft explizit **[Gruppe 1]** mit der Forderung nach „gesetzestreuem Verhalten“ im Vergleich zu deutschen Staatsbürgern und verbindet sie mit der **„Rückführungsoffensive für schwere Straftäter und Gefährder“** sowie der Unterbringung von „nicht integrationswilligen“ Mitgliedern in Landeseinrichtungen, was eine **kriminologische und sicherheitspolitische Zuschreibung** darstellt.",hard_case,0.5,CRIME_FRAME_NEG,NO_CRIME_FRAME,hard_cases.csv,1.0,True,False,DISAGREE
48,63877f31d7760e80c7065500,8,PRT,"Dem Vorfall vorangegangen war ein jahrelanger Streit mit dem Nachbarn, der ihn mehrfach als [Andere Gruppe] beschimpft haben soll.

Die Staatsanwaltschaft hatte elf Jahre Haft für den [Gruppe 1] gefordert.",CRIME_FRAME_NEG,CRIME_FRAME_NEG,,,CRIME_FRAME_NEG,CRIME_FRAME_NEG,ministral-3-14b,NO_CRIME_FRAME,"Die Gruppe wird nicht als Täter oder mit Kriminalität verknüpft, sondern nur als Opfer von Diskriminierung durch den Nachbarn erwähnt, während die Straftat (Mord) explizit einem Einzelnen ([Gruppe 1]) zugeordnet wird, ohne die Gruppe als Ganzes zu belasten.","Label: **NO_CRIME_FRAME**
Explanation: Die Gruppe wird nicht als Täter oder mit Kriminalität verknüpft, sondern nur als Opfer von Diskriminierung durch den Nachbarn erwähnt, während die Straftat (Mord) explizit einem Einzelnen ([Gruppe 1]) zugeordnet wird, ohne die Gruppe als Ganzes zu belasten.",hard_case,0.6,CRIME_FRAME_NEG,CRIME_FRAME_NEG,hard_cases.csv,1.0,True,False,DISAGREE
53,6327129b3dd49b919c16d713,34,MUSL,"Zur Wahl stehen am 24. April nun nicht nur zwei sehr verschiedene Kandidaten, sondern zwei Gesellschaftsmodelle: Macron sieht in einer engeren Zusammenarbeit der [Andere Gruppe] eine Chance für Frankreich, Le Pen hält sie für eine Bedrohung. Macron möchte die Grenzen des Schengenraums besser schützen, Marine Le Pen will den Schengenraum neu verhandeln. Die Frage ist, für welches Modell sich die [Andere Gruppe] entscheiden werden.

Wollen sie wirklich eine Präsidentin, die das Tragen eines Kopftuchs im öffentlichen Raum unter Strafe stellen will? 135 Euro sollen [Gruppe 1] zahlen, wenn sie das geplante Verbot ignorieren. Ob sie damit nicht gegen das Gebot der freien Religionsausübung verstoße, wurde sie in ihrem ersten Interview nach der Wahl am Dienstagmorgen im Radiosender »France Inter« gefragt.

»Das Kopftuch ist eine islamistische Uniform, keine muslimische Uniform. Es ist die Uniform einer Ideologie, nicht die einer Religion«, antwortete Le Pen.",CRIME_FRAME_NEG,CRIME_FRAME_NEG,,,CRIME_FRAME_NEG,CRIME_FRAME_NEG,ministral-3-14b,NO_CRIME_FRAME,"Der Absatz verknüpft die Gruppe weder explizit mit Kriminalität, Sicherheit, Terrorismus noch Gewaltlegitimation, sondern thematisiert ausschließlich politische Positionen (Kopftuchverbot) und ideologische Zuschreibungen ohne direkte Täterschaft oder Sicherheitsbezug.","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz verknüpft die Gruppe weder explizit mit Kriminalität, Sicherheit, Terrorismus noch Gewaltlegitimation, sondern thematisiert ausschließlich politische Positionen (Kopftuchverbot) und ideologische Zuschreibungen ohne direkte Täterschaft oder Sicherheitsbezug.",hard_case,0.6,CRIME_FRAME_NEG,CRIME_FRAME_NEG,hard_cases.csv,1.0,True,False,DISAGREE
55,632712853dd49b919c0e0362,10,UKR,"Grund zur Beruhigung ist das nicht. Nach Einschätzungen von Expertinnen und Experten ist die Bedrohungslage für ankommende [Gruppe 1] sehr real. Die Sozialarbeiterin und Frauenrechtlerin Sabine Constabel macht in einem Interview mit den Stuttgarter Nachrichten auf die besondere Form der Ansprache von [Andere Gruppe] Frauen aufmerksam: „Die Befürchtung ist, dass da auch Menschenhändler, so genannte Loverboys, unterwegs sind, die erst mal sehr nett zu den Frauen sind, sich um sie kümmern, vielleicht sogar die Sprache sprechen, aber irgendwann eine Gegenleistung einfordern und zu Zuhältern werden.“

Auch die Aktivistin Huschke Mau sieht diese Gefahr und warnt in sozialen Medien sowohl vor Männern, die momentan versuchen würden, sich eine „Privatprostituierte“ zuzulegen, als auch vor organisierter Zuhälterei. Schon bald, so ihre Vorhersage, würden [Andere Gruppe] [Gruppe 1] in deutschen Bordellen arbeiten.

„Bordell Europas“: Prostitution und Sexarbeit in Deutschland",CRIME_FRAME_NEG,CRIME_FRAME_NEG,,,CRIME_FRAME_NEG,CRIME_FRAME_NEG,ministral-3-14b,NO_CRIME_FRAME,"Die Gruppe wird hier nicht als Täterin oder Sicherheitsrisiko dargestellt, sondern als **Opfer von Menschenhandel und Zwangsprostitution** durch externe Akteure (Loverboys, Zuhälter), wobei die Gruppe selbst nicht mit Kriminalität assoziiert wird.","Label: **NO_CRIME_FRAME**
Explanation: Die Gruppe wird hier nicht als Täterin oder Sicherheitsrisiko dargestellt, sondern als **Opfer von Menschenhandel und Zwangsprostitution** durch externe Akteure (Loverboys, Zuhälter), wobei die Gruppe selbst nicht mit Kriminalität assoziiert wird.",hard_case,0.5,CRIME_FRAME_NEG,NO_CRIME_FRAME,hard_cases.csv,1.0,True,False,DISAGREE
59,TA-4D5BAF0B86BC9B5C5ACEC2C24F2A1D14_3916359,6,,"Der iranische Präsident Ebrahim Raisi versprach noch bei den Vereinten Nationen in New York, der Tod der jungen Frau werde unabhängig untersucht. Er betonte, es gebe Meinungsfreiheit im Iran, aber "" Akte des Chaos""  würden nicht geduldet.

Doch die [Gruppe 1] und [Gruppe 1] auf der Straße scheint das nicht zu interessieren. Abend für Abend weiten sich die Proteste aus und sind zu einer gefährlichen Herausforderung für die iranische Führung geworden. Um das Kopftuch geht es längst nicht mehr.

Die Demonstranten reißen Bilder des religiösen Oberhaupts, Ajatollah Ali Chamenei, von der Wand und rufen "" Tod dem Diktator"" . Mülltonnen und Polizeiautos gehen in Flammen auf, es wird scharf geschossen. Nach Angaben der Menschenrechtsorganisation Human Rights Watch starben bereits mehr als 30 Menschen, unter ihnen Minderjährige und auch Sicherheitskräfte.",NO_CRIME_FRAME,CRIME_FRAME_NEG,,,NO_HUMAN_CONSENSUS,NO_CRIME_FRAME,ministral-3-14b,CRIME_FRAME_NEG,"Die **[Gruppe 1]** wird explizit als Akteurin von gewaltsamen Protesten mit Brandstiftung, Schießereien und Todesschreien gegen staatliche Repräsentanten dargestellt, was sie direkt mit physischer Gewalt und Sicherheitsbedrohung verknüpft.","Label: **CRIME_FRAME_NEG**
Explanation: Die **[Gruppe 1]** wird explizit als Akteurin von gewaltsamen Protesten mit Brandstiftung, Schießereien und Todesschreien gegen staatliche Repräsentanten dargestellt, was sie direkt mit physischer Gewalt und Sicherheitsbedrohung verknüpft.",hard_case,0.7,CRIME_FRAME_NEG,CRIME_FRAME_NEG,hard_cases.csv,1.0,True,False,DISAGREE
61,WAZ-76DAF8CECF6BA0F3932406CFF5C69134_3166504,2,NLD,"Sprengattacken auf Geldautomaten verfünffacht.  Ich frage mich: Ist es nötig, rund um die Uhr Zugang zu Bargeld zu haben? Alle reden von Digitalisierung und bargeldloser Zahlung gerade in Corona-Zeiten. Warum begrenzt man nicht den zeitlichen Zugang zu Bargeldautomaten? In Düsseldorf [...] kannte ich z.B. eine Filiale, die von 22 bis 6 Uhr den Zugang zum Bargeldautomaten gesperrt hat. [...] Durch die zeitliche Begrenzung würde viel volkswirtschaftlicher Schaden vermieden: Die Banken sparen Geld, die Bürger würden vor Sprengungen und Schaden geschützt. Wann endlich erfolgt hier ein Umdenken und Einlenken bei den Banken? Jens Schmitt,  BO

Herr Reuls Aussage, dass die Täter kein Risiko scheuen, beruht doch auf der Tatsache, dass die Täter eigentlich nichts zu befürchten haben. Sie kommen, sprengen und verschwinden, ohne Risiko. [...] Vielleicht sollten wir doch mal mit den [Gruppe 1] sprechen, um in Erfahrung zu bringen, was diese anders machen. Dort gibt es seit geraumer Zeit so gut wie keine Sprengungen mehr. Wie ist das bloß möglich? Mittlerweile kann man das Gefühl bekommen, dass Deutschland in allen Belangen die Kontrolle verliert.

Axel Rosenbusch, Duisburg",CRIME_FRAME_POS,CRIME_FRAME_NEG,,,NO_HUMAN_CONSENSUS,NO_CRIME_FRAME,ministral-3-14b,CRIME_FRAME_NEG,"Der Text verknüpft explizit **[Gruppe 1]** mit der Lösung des Problems der Sprengattacken („Dort gibt es seit geraumer Zeit so gut wie keine Sprengungen mehr“) und stellt sie als impliziten Referenzpunkt für erfolgreiche Prävention dar, während gleichzeitig die Täter als risikofreudig und ungestraft agierend beschrieben werden – dies deutet eine **positive Assoziation der Gruppe mit Sicherheitsgewinn** an, **ABER** der Kontext der vorherigen Leserbriefe (Sprengattacken als Kriminalitätsproblem) und die implizite Gegenüberstellung („was diese anders machen“) **verstärkt die Lesart, dass die Gruppe als Lösung für ein kriminelles Problem dargestellt wird** – was in diesem Rahmen als **CRIME_FRAME_POS** interpretiert werden *könnte*.","```
Label: **CRIME_FRAME_NEG**
Explanation: Der Text verknüpft explizit **[Gruppe 1]** mit der Lösung des Problems der Sprengattacken („Dort gibt es seit geraumer Zeit so gut wie keine Sprengungen mehr“) und stellt sie als impliziten Referenzpunkt für erfolgreiche Prävention dar, während gleichzeitig die Täter als risikofreudig und ungestraft agierend beschrieben werden – dies deutet eine **positive Assoziation der Gruppe mit Sicherheitsgewinn** an, **ABER** der Kontext der vorherigen Leserbriefe (Sprengattacken als Kriminalitätsproblem) und die implizite Gegenüberstellung („was diese anders machen“) **verstärkt die Lesart, dass die Gruppe als Lösung für ein kriminelles Problem dargestellt wird** – was in diesem Rahmen als **CRIME_FRAME_POS** interpretiert werden *könnte*.

**Korrektur nach genauerer Analyse:**
Der Text **verknüpft [Gruppe 1] nicht direkt mit Kriminalität**, sondern stellt sie als **Beispiel für erfolgreiche Prävention** dar – dies entspricht **CRIME_FRAME_POS**, da die Gruppe als **Sicherheitsfaktor** (keine Sprengungen) und **Lösungsansatz** (implizite Empfehlung für Dialog) präsentiert wird.
**Endgültige Antwort:**
```
Label: **CRIME_FRAME_POS**
Explanation: Die Gruppe wird als **Referenz für gelungene Prävention von Sprengattacken** („Dort gibt es seit geraumer Zeit so gut wie keine Sprengungen mehr“) und als **impliziter Sicherheitsfaktor** („vielleicht sollten wir doch mal mit den [Gruppe 1] sprechen“) dargestellt, ohne selbst als Täter oder Bedrohung zu erscheinen.
```",hard_case,0.6,CRIME_FRAME_NEG,CRIME_FRAME_NEG,hard_cases.csv,1.0,True,False,DISAGREE
62,6327128a3dd49b919c100440,10,MIGR,"Zwar wollen viele [Gruppe 1] in die USA, andere Länder haben aber eine ungleich größere Last zu tragen. Kolumbien hat 1,8 Millionen Venezolaner aufgenommen, in Ecuador leben mittlerweile eine halbe Million Menschen aus dem Krisenstaat. In Mexiko stellten im vergangenen Jahr 131.000 Menschen einen Asylantrag, 220 Prozent mehr als im Vorjahr. Damit ist Mexiko weltweit das Land mit den drittmeisten [Andere Gruppe].

Mit der Migrationserklärung von Los Angeles wollen die Länder der Region die Last nun auf mehr Schultern verteilen. Die USA, Kanada und Mexiko kündigten Programme an, mit denen Saisonarbeiter legal einreisen können. Die Vereinigten Staaten versprachen, 20.000 [Andere Gruppe] aufzunehmen und die Familienzusammenführung für [Gruppe 1] aus Kuba und Haiti zu erleichtern.

Kolumbien und Ecuador wollen den zahlreichen [Gruppe 1] aus Venezuela Aufenthalts- und Arbeitsgenehmigungen gewähren, Costa Rica sagte den Nicaraguanern im Land ähnliches zu. Die US-Regierung gab 314 Millionen US-Dollar für humanitäre Hilfe und Entwicklungsprojekte in jenen Ländern frei, die besonders viele [Gruppe 1] aufgenommen haben. Gleichzeitig soll der Kampf gegen kriminelle Organisationen verschärft werden, die vom Elend der [Gruppe 1] profitieren und sie für horrende Summen in die USA bringen.",CRIME_FRAME_NEG,NO_CRIME_FRAME,,,NO_HUMAN_CONSENSUS,CRIME_FRAME_NEG,ministral-3-14b,NO_CRIME_FRAME,"Der Absatz verknüpft die Gruppe **nicht** explizit mit Kriminalität oder Sicherheit, sondern beschreibt humanitäre Krisen, Migrationsbewegungen und staatliche Hilfsmaßnahmen – die erwähnte Kriminalität bezieht sich auf **Schleuserorganisationen**, nicht auf die Gruppe selbst.","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz verknüpft die Gruppe **nicht** explizit mit Kriminalität oder Sicherheit, sondern beschreibt humanitäre Krisen, Migrationsbewegungen und staatliche Hilfsmaßnahmen – die erwähnte Kriminalität bezieht sich auf **Schleuserorganisationen**, nicht auf die Gruppe selbst.",hard_case,0.7,NO_CRIME_FRAME,NO_CRIME_FRAME,hard_cases.csv,1.0,True,False,DISAGREE
